valley_location,PPI
131.0,0.0
220.0,890.0
307.0,870.0
382.0,750.0
458.0,760.0
535.0,770.0
616.0,810.0
697.0,810.0
769.0,720.0
846.0,770.0
931.0,850.0
1022.0,910.0
1110.0,880.0
1192.0,820.0
1280.0,880.0
1371.0,910.0
1460.0,890.0
1544.0,840.0
1620.0,760.0
1696.0,760.0
1772.0,760.0
1846.0,740.0
1923.0,770.0
1997.0,740.0
2075.0,780.0
2161.0,860.0
2253.0,920.0
2345.0,920.0
2430.0,850.0
2524.0,940.0
2614.0,900.0
2704.0,900.0
2790.0,860.0
2863.0,730.0
2934.0,710.0
2999.0,650.0
3066.0,670.0
3129.0,630.0
3196.0,670.0
3270.0,740.0
3357.0,870.0
3453.0,960.0
3539.0,860.0
3620.0,810.0
3707.0,870.0
3794.0,870.0
3878.0,840.0
3956.0,780.0
4026.0,700.0
4100.0,740.0
4174.0,740.0
4252.0,780.0
4332.0,800.0
4408.0,760.0
4487.0,790.0
4569.0,820.0
4655.0,860.0
4736.0,810.0
4810.0,740.0
4885.0,750.0
4960.0,750.0
5034.0,740.0
5110.0,760.0
5182.0,720.0
5263.0,810.0
5345.0,820.0
5431.0,860.0
5520.0,890.0
5602.0,820.0
5677.0,750.0
5749.0,720.0
5821.0,720.0
5893.0,720.0
5967.0,740.0
6041.0,740.0
6115.0,740.0
6194.0,790.0
6279.0,850.0
6366.0,870.0
6445.0,790.0
6520.0,750.0
6603.0,830.0
6686.0,830.0
6769.0,830.0
6845.0,760.0
6924.0,790.0
7000.0,760.0
7075.0,750.0
7149.0,740.0
7220.0,710.0
7294.0,740.0
7371.0,770.0
7452.0,810.0
7534.0,820.0
7608.0,740.0
7686.0,780.0
7769.0,830.0
7847.0,780.0
7926.0,790.0
8001.0,750.0
8074.0,730.0
8154.0,800.0
8236.0,820.0
8324.0,880.0
8409.0,850.0
8487.0,780.0
8564.0,770.0
8648.0,840.0
8729.0,810.0
8804.0,750.0
8880.0,760.0
8962.0,820.0
9047.0,850.0
9133.0,860.0
9211.0,780.0
9291.0,800.0
9372.0,810.0
9452.0,800.0
9529.0,770.0
9600.0,710.0
9670.0,700.0
9740.0,700.0
9816.0,760.0
9899.0,830.0
9977.0,780.0
10055.0,780.0
10138.0,830.0
10221.0,830.0
10303.0,820.0
10375.0,720.0
10447.0,720.0
10521.0,740.0
10596.0,750.0
10674.0,780.0
10751.0,770.0
10827.0,760.0
10911.0,840.0
10991.0,800.0
11074.0,830.0
11157.0,830.0
11235.0,780.0
11316.0,810.0
11396.0,800.0
11472.0,760.0
