valley_location,PPI
199.0,0.0
275.0,760.0
351.0,760.0
425.0,740.0
490.0,650.0
557.0,670.0
623.0,660.0
694.0,710.0
767.0,730.0
837.0,700.0
912.0,750.0
986.0,740.0
1063.0,770.0
1146.0,830.0
1217.0,710.0
1289.0,720.0
1359.0,700.0
1429.0,700.0
1503.0,740.0
1573.0,700.0
1642.0,690.0
1715.0,730.0
1790.0,750.0
1869.0,790.0
1943.0,740.0
2018.0,750.0
2091.0,730.0
2166.0,750.0
2241.0,750.0
2312.0,710.0
2378.0,660.0
2448.0,700.0
2520.0,720.0
2596.0,760.0
2670.0,740.0
2744.0,740.0
2827.0,830.0
2909.0,820.0
2990.0,810.0
3068.0,780.0
3136.0,680.0
3206.0,700.0
3276.0,700.0
3349.0,730.0
3420.0,710.0
3492.0,720.0
3566.0,740.0
3641.0,750.0
3721.0,800.0
3803.0,820.0
3877.0,740.0
3944.0,670.0
4011.0,670.0
4078.0,670.0
4148.0,700.0
4219.0,710.0
4285.0,660.0
4360.0,750.0
4437.0,770.0
4520.0,830.0
4598.0,780.0
4672.0,740.0
4746.0,740.0
4819.0,730.0
4896.0,770.0
4961.0,650.0
5027.0,660.0
5093.0,660.0
5159.0,660.0
5233.0,740.0
5308.0,750.0
5379.0,710.0
5448.0,690.0
5520.0,720.0
5596.0,760.0
5677.0,810.0
5750.0,730.0
5821.0,710.0
5888.0,670.0
5957.0,690.0
6025.0,680.0
6097.0,720.0
6165.0,680.0
6238.0,730.0
6320.0,820.0
6406.0,860.0
6492.0,860.0
6567.0,750.0
6642.0,750.0
6713.0,710.0
6785.0,720.0
6858.0,730.0
6928.0,700.0
6994.0,660.0
7065.0,710.0
7141.0,760.0
7223.0,820.0
7302.0,790.0
7377.0,750.0
7450.0,730.0
7525.0,750.0
7594.0,690.0
7672.0,780.0
7743.0,710.0
7812.0,690.0
7884.0,720.0
7957.0,730.0
8030.0,730.0
8103.0,730.0
8173.0,700.0
8240.0,670.0
8312.0,720.0
8389.0,770.0
8466.0,770.0
8536.0,700.0
8605.0,690.0
8673.0,680.0
8744.0,710.0
8810.0,660.0
8875.0,650.0
8944.0,690.0
9022.0,780.0
9107.0,850.0
9190.0,830.0
9264.0,740.0
9339.0,750.0
9414.0,750.0
9491.0,770.0
9566.0,750.0
9637.0,710.0
9709.0,720.0
9776.0,670.0
9846.0,700.0
9919.0,730.0
9993.0,740.0
10066.0,730.0
10140.0,740.0
10221.0,810.0
10308.0,870.0
10390.0,820.0
10463.0,730.0
10536.0,730.0
10609.0,730.0
10679.0,700.0
10749.0,700.0
10816.0,670.0
10885.0,690.0
10959.0,740.0
11036.0,770.0
11114.0,780.0
11187.0,730.0
11263.0,760.0
11340.0,770.0
11416.0,760.0
11489.0,730.0
