valley_location,PPI
291.0,0.0
372.0,810.0
452.0,800.0
529.0,770.0
600.0,710.0
670.0,700.0
740.0,700.0
816.0,760.0
898.0,820.0
977.0,790.0
1055.0,780.0
1138.0,830.0
1221.0,830.0
1303.0,820.0
1377.0,740.0
1448.0,710.0
1520.0,720.0
1595.0,750.0
1676.0,810.0
1748.0,720.0
1829.0,810.0
1911.0,820.0
1991.0,800.0
2074.0,830.0
2157.0,830.0
2235.0,780.0
2316.0,810.0
2396.0,800.0
2472.0,760.0
2546.0,740.0
2625.0,790.0
2702.0,770.0
2788.0,860.0
2872.0,840.0
2946.0,740.0
3021.0,750.0
3097.0,760.0
3174.0,770.0
3251.0,770.0
3325.0,740.0
3407.0,820.0
3490.0,830.0
3582.0,920.0
3677.0,950.0
3762.0,850.0
3843.0,810.0
3924.0,810.0
4003.0,790.0
4083.0,800.0
4158.0,750.0
4227.0,690.0
4299.0,720.0
4374.0,750.0
4449.0,750.0
4527.0,780.0
4603.0,760.0
4685.0,820.0
4769.0,840.0
4856.0,870.0
4942.0,860.0
5022.0,800.0
5096.0,740.0
5170.0,740.0
5243.0,730.0
5315.0,720.0
5386.0,710.0
5456.0,700.0
5527.0,710.0
5607.0,800.0
5691.0,840.0
5779.0,880.0
5860.0,810.0
5942.0,820.0
6022.0,800.0
6102.0,800.0
6179.0,770.0
6253.0,740.0
6322.0,690.0
6398.0,760.0
6473.0,750.0
6553.0,800.0
6631.0,780.0
6703.0,720.0
6776.0,730.0
6855.0,790.0
6931.0,760.0
7001.0,700.0
7073.0,720.0
7142.0,690.0
7214.0,720.0
7289.0,750.0
7364.0,750.0
7440.0,760.0
7517.0,770.0
7594.0,770.0
7672.0,780.0
7753.0,810.0
7832.0,790.0
7909.0,770.0
7983.0,740.0
8062.0,790.0
8138.0,760.0
8212.0,740.0
8282.0,700.0
8350.0,680.0
8417.0,670.0
8490.0,730.0
8560.0,700.0
8638.0,780.0
8716.0,780.0
8791.0,750.0
8871.0,800.0
8952.0,810.0
9026.0,740.0
9103.0,770.0
9180.0,770.0
9255.0,750.0
9333.0,780.0
9412.0,790.0
9486.0,740.0
9561.0,750.0
9639.0,780.0
9716.0,770.0
9795.0,790.0
9869.0,740.0
9943.0,740.0
10020.0,770.0
10098.0,780.0
10177.0,790.0
10248.0,710.0
10323.0,750.0
10401.0,780.0
10480.0,790.0
10556.0,760.0
10634.0,780.0
10714.0,800.0
10795.0,810.0
10875.0,800.0
10947.0,720.0
11020.0,730.0
11093.0,730.0
11163.0,700.0
11237.0,740.0
11307.0,700.0
11376.0,690.0
11454.0,780.0
