valley_location,PPI
414.0,0.0
491.0,770.0
566.0,750.0
637.0,710.0
709.0,720.0
776.0,670.0
846.0,700.0
919.0,730.0
993.0,740.0
1066.0,730.0
1140.0,740.0
1221.0,810.0
1308.0,870.0
1390.0,820.0
1463.0,730.0
1536.0,730.0
1609.0,730.0
1679.0,700.0
1749.0,700.0
1816.0,670.0
1885.0,690.0
1960.0,750.0
2036.0,760.0
2114.0,780.0
2186.0,720.0
2263.0,770.0
2340.0,770.0
2416.0,760.0
2489.0,730.0
2557.0,680.0
2626.0,690.0
2696.0,700.0
2768.0,720.0
2843.0,750.0
2910.0,670.0
2983.0,730.0
3060.0,770.0
3139.0,790.0
3212.0,730.0
3278.0,660.0
3351.0,730.0
3425.0,740.0
3499.0,740.0
3569.0,700.0
3633.0,640.0
3695.0,620.0
3758.0,630.0
3820.0,620.0
3882.0,620.0
3946.0,640.0
4017.0,710.0
4096.0,790.0
4176.0,800.0
4253.0,770.0
4324.0,710.0
4400.0,760.0
4473.0,730.0
4549.0,760.0
4615.0,660.0
4684.0,690.0
4756.0,720.0
4827.0,710.0
4908.0,810.0
4988.0,800.0
5064.0,760.0
5144.0,800.0
5224.0,800.0
5299.0,750.0
5368.0,690.0
5438.0,700.0
5510.0,720.0
5582.0,720.0
5655.0,730.0
5726.0,710.0
5802.0,760.0
5880.0,780.0
5958.0,780.0
6033.0,750.0
6105.0,720.0
6181.0,760.0
6258.0,770.0
6337.0,790.0
6405.0,680.0
6475.0,700.0
6544.0,690.0
6616.0,720.0
6689.0,730.0
6760.0,710.0
6833.0,730.0
6910.0,770.0
6985.0,750.0
7061.0,760.0
7137.0,760.0
7211.0,740.0
7282.0,710.0
7354.0,720.0
7429.0,750.0
7505.0,760.0
7580.0,750.0
7657.0,770.0
7734.0,770.0
7813.0,790.0
7886.0,730.0
7957.0,710.0
8032.0,750.0
8110.0,780.0
8191.0,810.0
8267.0,760.0
8347.0,800.0
8427.0,800.0
8506.0,790.0
8582.0,760.0
8656.0,740.0
8732.0,760.0
8817.0,850.0
8897.0,800.0
8969.0,720.0
9041.0,720.0
9113.0,720.0
9187.0,740.0
9261.0,740.0
9338.0,770.0
9420.0,820.0
9501.0,810.0
9585.0,840.0
9663.0,780.0
9737.0,740.0
9809.0,720.0
9881.0,720.0
9957.0,760.0
10036.0,790.0
10109.0,730.0
10181.0,720.0
10258.0,770.0
10338.0,800.0
10418.0,800.0
10492.0,740.0
10569.0,770.0
10647.0,780.0
10727.0,800.0
10802.0,750.0
10871.0,690.0
10946.0,750.0
11021.0,750.0
11097.0,760.0
11178.0,810.0
11254.0,760.0
11325.0,710.0
11396.0,710.0
11466.0,700.0
