valley_location,PPI
16.0,0.0
79.0,630.0
139.0,600.0
205.0,660.0
268.0,630.0
334.0,660.0
401.0,670.0
473.0,720.0
546.0,730.0
616.0,700.0
686.0,700.0
755.0,690.0
829.0,740.0
902.0,730.0
965.0,630.0
1031.0,660.0
1097.0,660.0
1169.0,720.0
1249.0,800.0
1333.0,840.0
1416.0,830.0
1498.0,820.0
1581.0,830.0
1662.0,810.0
1748.0,860.0
1825.0,770.0
1896.0,710.0
1969.0,730.0
2044.0,750.0
2125.0,810.0
2203.0,780.0
2279.0,760.0
2361.0,820.0
2445.0,840.0
2526.0,810.0
2600.0,740.0
2676.0,760.0
2754.0,780.0
2831.0,770.0
2904.0,730.0
2974.0,700.0
3051.0,770.0
3125.0,740.0
3208.0,830.0
3286.0,780.0
3364.0,780.0
3440.0,760.0
3521.0,810.0
3598.0,770.0
3678.0,800.0
3750.0,720.0
3820.0,700.0
3888.0,680.0
3960.0,720.0
4034.0,740.0
4109.0,750.0
4181.0,720.0
4260.0,790.0
4339.0,790.0
4423.0,840.0
4503.0,800.0
4579.0,760.0
4657.0,780.0
4731.0,740.0
4804.0,730.0
4877.0,730.0
4943.0,660.0
5011.0,680.0
5084.0,730.0
5165.0,810.0
5257.0,920.0
5336.0,790.0
5416.0,800.0
5496.0,800.0
5578.0,820.0
5652.0,740.0
5726.0,740.0
5798.0,720.0
5876.0,780.0
5958.0,820.0
6043.0,850.0
6127.0,840.0
6203.0,760.0
6280.0,770.0
6358.0,780.0
6430.0,720.0
6497.0,670.0
6562.0,650.0
6629.0,670.0
6707.0,780.0
6784.0,770.0
6857.0,730.0
6933.0,760.0
7010.0,770.0
7088.0,780.0
7165.0,770.0
7238.0,730.0
7310.0,720.0
7383.0,730.0
7460.0,770.0
7535.0,750.0
7604.0,690.0
7673.0,690.0
7745.0,720.0
7823.0,780.0
7903.0,800.0
7979.0,760.0
8058.0,790.0
8139.0,810.0
8222.0,830.0
8306.0,840.0
8379.0,730.0
8458.0,790.0
8536.0,780.0
8619.0,830.0
8698.0,790.0
8771.0,730.0
8846.0,750.0
8927.0,810.0
9014.0,870.0
9098.0,840.0
9183.0,850.0
9273.0,900.0
9360.0,870.0
9441.0,810.0
9517.0,760.0
9592.0,750.0
9668.0,760.0
9747.0,790.0
9824.0,770.0
9910.0,860.0
9996.0,860.0
10082.0,860.0
10165.0,830.0
10248.0,830.0
10332.0,840.0
10413.0,810.0
10487.0,740.0
10561.0,740.0
10637.0,760.0
10714.0,770.0
10793.0,790.0
10869.0,760.0
10941.0,720.0
11018.0,770.0
11098.0,800.0
11179.0,810.0
11258.0,790.0
11334.0,760.0
11414.0,800.0
