valley_location,PPI
219.0,0.0
289.0,700.0
359.0,700.0
426.0,670.0
496.0,700.0
569.0,730.0
642.0,730.0
717.0,750.0
802.0,850.0
888.0,860.0
969.0,810.0
1048.0,790.0
1127.0,790.0
1210.0,830.0
1291.0,810.0
1371.0,800.0
1449.0,780.0
1525.0,760.0
1601.0,760.0
1677.0,760.0
1753.0,760.0
1824.0,710.0
1893.0,690.0
1963.0,700.0
2030.0,670.0
2099.0,690.0
2166.0,670.0
2235.0,690.0
2307.0,720.0
2377.0,700.0
2446.0,690.0
2516.0,700.0
2591.0,750.0
2666.0,750.0
2743.0,770.0
2819.0,760.0
2892.0,730.0
2964.0,720.0
3034.0,700.0
3102.0,680.0
3172.0,700.0
3244.0,720.0
3324.0,800.0
3410.0,860.0
3496.0,860.0
3579.0,830.0
3665.0,860.0
3753.0,880.0
3845.0,920.0
3933.0,880.0
4013.0,800.0
4095.0,820.0
4178.0,830.0
4265.0,870.0
4348.0,830.0
4427.0,790.0
4503.0,760.0
4581.0,780.0
4665.0,840.0
4752.0,870.0
4836.0,840.0
4919.0,830.0
4995.0,760.0
5074.0,790.0
5156.0,820.0
5242.0,860.0
5323.0,810.0
5397.0,740.0
5479.0,820.0
5558.0,790.0
5642.0,840.0
5723.0,810.0
5803.0,800.0
5881.0,780.0
5959.0,780.0
6039.0,800.0
6122.0,830.0
6204.0,820.0
6281.0,770.0
6361.0,800.0
6443.0,820.0
6528.0,850.0
6613.0,850.0
6691.0,780.0
6767.0,760.0
6850.0,830.0
6932.0,820.0
7015.0,830.0
7092.0,770.0
7167.0,750.0
7244.0,770.0
7324.0,800.0
7405.0,810.0
7482.0,770.0
7559.0,770.0
7633.0,740.0
7713.0,800.0
7794.0,810.0
7872.0,780.0
7947.0,750.0
8026.0,790.0
8108.0,820.0
8190.0,820.0
8272.0,820.0
8352.0,800.0
8434.0,820.0
8516.0,820.0
8600.0,840.0
8679.0,790.0
8754.0,750.0
8833.0,790.0
8914.0,810.0
8992.0,780.0
9070.0,780.0
9142.0,720.0
9215.0,730.0
9292.0,770.0
9368.0,760.0
9448.0,800.0
9528.0,800.0
9606.0,780.0
9686.0,800.0
9765.0,790.0
9848.0,830.0
9931.0,830.0
10007.0,760.0
10084.0,770.0
10164.0,800.0
10245.0,810.0
10322.0,770.0
10396.0,740.0
10474.0,780.0
10549.0,750.0
10628.0,790.0
10707.0,790.0
10780.0,730.0
10855.0,750.0
10928.0,730.0
11006.0,780.0
11083.0,770.0
11159.0,760.0
11233.0,740.0
11312.0,790.0
11393.0,810.0
11473.0,800.0
