valley_location,PPI
22.0,0.0
91.0,690.0
146.0,550.0
208.0,620.0
264.0,560.0
320.0,560.0
380.0,600.0
434.0,540.0
492.0,580.0
553.0,610.0
614.0,610.0
671.0,570.0
730.0,590.0
786.0,560.0
845.0,590.0
909.0,640.0
978.0,690.0
1044.0,660.0
1108.0,640.0
1168.0,600.0
1231.0,630.0
1295.0,640.0
1357.0,620.0
1420.0,630.0
1480.0,600.0
1539.0,590.0
1596.0,570.0
1657.0,610.0
1721.0,640.0
1784.0,630.0
1847.0,630.0
1909.0,620.0
1973.0,640.0
2037.0,640.0
2107.0,700.0
2182.0,750.0
2252.0,700.0
2311.0,590.0
2372.0,610.0
2433.0,610.0
2499.0,660.0
2565.0,660.0
2627.0,620.0
2688.0,610.0
2747.0,590.0
2808.0,610.0
2881.0,730.0
2950.0,690.0
3018.0,680.0
3075.0,570.0
3135.0,600.0
3196.0,610.0
3260.0,640.0
3329.0,690.0
3393.0,640.0
3456.0,630.0
3519.0,630.0
3581.0,620.0
3648.0,670.0
3722.0,740.0
3788.0,660.0
3852.0,640.0
3914.0,620.0
3973.0,590.0
4034.0,610.0
4095.0,610.0
4158.0,630.0
4217.0,590.0
4274.0,570.0
4333.0,590.0
4395.0,620.0
4465.0,700.0
4533.0,680.0
4597.0,640.0
4662.0,650.0
4728.0,660.0
4796.0,680.0
4870.0,740.0
4943.0,730.0
5007.0,640.0
5073.0,660.0
5129.0,560.0
5190.0,610.0
5251.0,610.0
5314.0,630.0
5378.0,640.0
5446.0,680.0
5509.0,630.0
5570.0,610.0
5632.0,620.0
5696.0,640.0
5764.0,680.0
5838.0,740.0
5903.0,650.0
5966.0,630.0
6028.0,620.0
6096.0,680.0
6167.0,710.0
6238.0,710.0
6306.0,680.0
6365.0,590.0
6430.0,650.0
6492.0,620.0
6556.0,640.0
6622.0,660.0
6686.0,640.0
6748.0,620.0
6811.0,630.0
6892.0,810.0
6972.0,800.0
7044.0,720.0
7113.0,690.0
7178.0,650.0
7239.0,610.0
7302.0,630.0
7366.0,640.0
7433.0,670.0
7501.0,680.0
7566.0,650.0
7631.0,650.0
7699.0,680.0
7780.0,810.0
7863.0,830.0
7934.0,710.0
7999.0,650.0
8064.0,650.0
8133.0,690.0
8207.0,740.0
8281.0,740.0
8352.0,710.0
8418.0,660.0
8488.0,700.0
8558.0,700.0
8630.0,720.0
8700.0,700.0
8768.0,680.0
8838.0,700.0
8909.0,710.0
8983.0,740.0
9057.0,740.0
9127.0,700.0
9199.0,720.0
9275.0,760.0
9351.0,760.0
9425.0,740.0
9490.0,650.0
9556.0,660.0
9623.0,670.0
9694.0,710.0
9767.0,730.0
9837.0,700.0
9910.0,730.0
9986.0,760.0
10065.0,790.0
10145.0,800.0
10217.0,720.0
10289.0,720.0
10360.0,710.0
10429.0,690.0
10503.0,740.0
10573.0,700.0
10642.0,690.0
10715.0,730.0
10790.0,750.0
10869.0,790.0
10943.0,740.0
11018.0,750.0
11090.0,720.0
11166.0,760.0
11241.0,750.0
11311.0,700.0
11378.0,670.0
11448.0,700.0
