RRI_inf,PPI_inf,PPI_pix,label
789.0625,792.96875,810.0,0.0
781.25,777.34375,800.0,0.0
753.90625,753.90625,770.0,0.0
695.3125,695.3125,710.0,0.0
679.6875,671.875,700.0,0.0
695.3125,691.40625,700.0,0.0
734.375,730.46875,760.0,0.0
804.6875,800.78125,820.0,0.0
761.71875,765.625,790.0,0.0
769.53125,769.53125,780.0,0.0
804.6875,800.78125,830.0,0.0
820.3125,820.3125,830.0,0.0
796.875,792.96875,820.0,0.0
714.84375,714.84375,740.0,0.0
707.03125,707.03125,710.0,0.0
714.84375,710.9375,720.0,0.0
734.375,734.375,750.0,0.0
757.8125,761.71875,810.0,0.0
750.0,750.0,720.0,0.0
765.625,769.53125,810.0,0.0
785.15625,792.96875,820.0,0.0
800.78125,796.875,800.0,0.0
812.5,816.40625,830.0,0.0
785.15625,785.15625,830.0,0.0
777.34375,777.34375,780.0,0.0
792.96875,796.875,810.0,0.0
773.4375,777.34375,800.0,0.0
750.0,750.0,760.0,0.0
714.84375,718.75,740.0,0.0
761.71875,761.71875,790.0,0.0
773.4375,773.4375,770.0,0.0
835.9375,832.03125,860.0,0.0
804.6875,808.59375,840.0,0.0
738.28125,742.1875,740.0,0.0
730.46875,730.46875,750.0,0.0
742.1875,734.375,760.0,0.0
750.0,746.09375,770.0,0.0
750.0,750.0,770.0,0.0
726.5625,726.5625,740.0,0.0
792.96875,785.15625,820.0,0.0
828.125,828.125,830.0,0.0
886.71875,886.71875,920.0,0.0
910.15625,914.0625,950.0,0.0
843.75,851.5625,850.0,0.0
781.25,789.0625,810.0,0.0
796.875,789.0625,810.0,0.0
785.15625,785.15625,790.0,0.0
773.4375,773.4375,800.0,0.0
722.65625,726.5625,750.0,0.0
695.3125,691.40625,690.0,0.0
707.03125,703.125,720.0,0.0
718.75,714.84375,750.0,0.0
742.1875,746.09375,750.0,0.0
757.8125,753.90625,780.0,0.0
738.28125,750.0,760.0,0.0
816.40625,804.6875,820.0,0.0
820.3125,824.21875,840.0,0.0
832.03125,828.125,870.0,0.0
835.9375,843.75,860.0,0.0
781.25,781.25,800.0,0.0
726.5625,730.46875,740.0,0.0
722.65625,718.75,740.0,0.0
710.9375,707.03125,730.0,0.0
707.03125,707.03125,720.0,0.0
699.21875,695.3125,710.0,0.0
679.6875,679.6875,700.0,0.0
707.03125,703.125,710.0,0.0
777.34375,777.34375,800.0,0.0
832.03125,832.03125,840.0,0.0
843.75,851.5625,880.0,0.0
792.96875,792.96875,810.0,0.0
777.34375,781.25,820.0,0.0
800.78125,796.875,800.0,0.0
781.25,781.25,800.0,0.0
757.8125,761.71875,770.0,0.0
714.84375,714.84375,740.0,0.0
699.21875,699.21875,690.0,0.0
714.84375,707.03125,760.0,0.0
746.09375,750.0,750.0,0.0
781.25,781.25,800.0,0.0
757.8125,761.71875,780.0,0.0
710.9375,710.9375,720.0,0.0
726.5625,718.75,730.0,0.0
746.09375,746.09375,790.0,0.0
730.46875,734.375,760.0,0.0
718.75,714.84375,700.0,0.0
683.59375,679.6875,720.0,0.0
687.5,687.5,690.0,0.0
703.125,699.21875,720.0,0.0
726.5625,726.5625,750.0,0.0
746.09375,742.1875,750.0,0.0
730.46875,734.375,760.0,0.0
742.1875,738.28125,770.0,0.0
757.8125,757.8125,770.0,0.0
773.4375,769.53125,780.0,0.0
792.96875,792.96875,810.0,0.0
765.625,773.4375,790.0,0.0
742.1875,742.1875,770.0,0.0
746.09375,750.0,740.0,0.0
757.8125,757.8125,790.0,0.0
753.90625,757.8125,760.0,0.0
714.84375,714.84375,740.0,0.0
675.78125,675.78125,700.0,0.0
667.96875,664.0625,680.0,0.0
667.96875,667.96875,670.0,0.0
683.59375,679.6875,730.0,0.0
722.65625,718.75,700.0,0.0
746.09375,746.09375,780.0,0.0
742.1875,746.09375,780.0,0.0
750.0,750.0,750.0,0.0
769.53125,769.53125,800.0,0.0
785.15625,785.15625,810.0,0.0
769.53125,769.53125,740.0,0.0
722.65625,722.65625,770.0,0.0
730.46875,730.46875,770.0,0.0
750.0,746.09375,750.0,0.0
785.15625,789.0625,780.0,0.0
757.8125,761.71875,790.0,0.0
726.5625,726.5625,740.0,0.0
730.46875,738.28125,750.0,0.0
761.71875,753.90625,780.0,0.0
753.90625,753.90625,770.0,0.0
753.90625,757.8125,790.0,0.0
734.375,738.28125,740.0,0.0
726.5625,726.5625,740.0,0.0
757.8125,753.90625,770.0,0.0
761.71875,765.625,780.0,0.0
753.90625,753.90625,790.0,0.0
714.84375,718.75,710.0,0.0
730.46875,730.46875,750.0,0.0
757.8125,753.90625,780.0,0.0
765.625,765.625,790.0,0.0
750.0,753.90625,760.0,0.0
753.90625,753.90625,780.0,0.0
785.15625,785.15625,800.0,0.0
789.0625,792.96875,810.0,0.0
773.4375,773.4375,800.0,0.0
714.84375,714.84375,720.0,0.0
710.9375,710.9375,730.0,0.0
703.125,699.21875,730.0,0.0
707.03125,707.03125,700.0,0.0
703.125,699.21875,740.0,0.0
679.6875,679.6875,700.0,0.0
703.125,699.21875,690.0,0.0
742.1875,742.1875,780.0,0.0
