valley_location,PPI
475.0,0.0
556.0,810.0
633.0,770.0
713.0,800.0
792.0,790.0
871.0,790.0
950.0,790.0
1025.0,750.0
1108.0,830.0
1193.0,850.0
1278.0,850.0
1360.0,820.0
1437.0,770.0
1518.0,810.0
1597.0,790.0
1685.0,880.0
1760.0,750.0
1836.0,760.0
1912.0,760.0
1990.0,780.0
2066.0,760.0
2150.0,840.0
2230.0,800.0
2311.0,810.0
2394.0,830.0
2476.0,820.0
2562.0,860.0
2644.0,820.0
2723.0,790.0
2803.0,800.0
2877.0,740.0
2955.0,780.0
3024.0,690.0
3096.0,720.0
3167.0,710.0
3249.0,820.0
3334.0,850.0
3416.0,820.0
3504.0,880.0
3592.0,880.0
3680.0,880.0
3766.0,860.0
3845.0,790.0
3920.0,750.0
3993.0,730.0
4069.0,760.0
4142.0,730.0
4214.0,720.0
4289.0,750.0
4369.0,800.0
4456.0,870.0
4542.0,860.0
4618.0,760.0
4693.0,750.0
4772.0,790.0
4853.0,810.0
4926.0,730.0
4998.0,720.0
5072.0,740.0
5152.0,800.0
5235.0,830.0
5315.0,800.0
5392.0,770.0
5473.0,810.0
5552.0,790.0
5631.0,790.0
5708.0,770.0
5781.0,730.0
5856.0,750.0
5931.0,750.0
6006.0,750.0
6074.0,680.0
6141.0,670.0
6213.0,720.0
6287.0,740.0
6371.0,840.0
6453.0,820.0
6536.0,830.0
6608.0,720.0
6683.0,750.0
6761.0,780.0
6842.0,810.0
6921.0,790.0
6992.0,710.0
7064.0,720.0
7136.0,720.0
7211.0,750.0
7289.0,780.0
7362.0,730.0
7433.0,710.0
7512.0,790.0
7596.0,840.0
7680.0,840.0
7764.0,840.0
7841.0,770.0
7919.0,780.0
7998.0,790.0
8080.0,820.0
8163.0,830.0
8237.0,740.0
8308.0,710.0
8381.0,730.0
8456.0,750.0
8536.0,800.0
8613.0,770.0
8689.0,760.0
8767.0,780.0
8850.0,830.0
8931.0,810.0
9011.0,800.0
9086.0,750.0
9169.0,830.0
9250.0,810.0
9332.0,820.0
9415.0,830.0
9489.0,740.0
9568.0,790.0
9649.0,810.0
9730.0,810.0
9809.0,790.0
9884.0,750.0
9959.0,750.0
10037.0,780.0
10117.0,800.0
10193.0,760.0
10265.0,720.0
10342.0,770.0
10423.0,810.0
10502.0,790.0
10585.0,830.0
10665.0,800.0
10743.0,780.0
10822.0,790.0
10899.0,770.0
10980.0,810.0
11053.0,730.0
11123.0,700.0
11196.0,730.0
11267.0,710.0
11341.0,740.0
11411.0,700.0
11484.0,730.0
