RRI_inf,PPI_inf,PPI_pix,label
628.90625,656.25,660.0,0.0
621.09375,601.5625,640.0,0.0
617.1875,617.1875,630.0,0.0
609.375,609.375,620.0,0.0
597.65625,597.65625,610.0,0.0
589.84375,589.84375,610.0,0.0
589.84375,585.9375,600.0,0.0
589.84375,593.75,600.0,0.0
589.84375,582.03125,600.0,0.0
578.125,589.84375,610.0,0.0
574.21875,574.21875,580.0,0.0
578.125,570.3125,580.0,0.0
628.90625,625.0,650.0,0.0
792.96875,789.0625,780.0,0.0
839.84375,843.75,880.0,0.0
769.53125,773.4375,790.0,0.0
839.84375,835.9375,840.0,0.0
929.6875,921.875,960.0,0.0
1035.15625,1027.34375,1060.0,0.0
917.96875,929.6875,930.0,0.0
894.53125,917.96875,930.0,0.0
976.5625,964.84375,1000.0,0.0
886.71875,882.8125,910.0,0.0
753.90625,757.8125,790.0,0.0
726.5625,714.84375,720.0,0.0
773.4375,769.53125,790.0,0.0
894.53125,882.8125,920.0,0.0
835.9375,832.03125,840.0,0.0
820.3125,828.125,820.0,0.0
917.96875,902.34375,970.0,0.0
984.375,988.28125,970.0,0.0
914.0625,910.15625,970.0,0.0
828.125,832.03125,830.0,0.0
828.125,839.84375,860.0,0.0
890.625,886.71875,930.0,0.0
984.375,980.46875,990.0,0.0
933.59375,937.5,950.0,0.0
835.9375,843.75,860.0,0.0
832.03125,839.84375,870.0,0.0
835.9375,832.03125,860.0,0.0
808.59375,808.59375,830.0,0.0
746.09375,746.09375,770.0,0.0
750.0,750.0,760.0,0.0
855.46875,855.46875,870.0,0.0
988.28125,984.375,1000.0,0.0
1003.90625,1011.71875,1030.0,0.0
867.1875,867.1875,910.0,0.0
964.84375,964.84375,960.0,0.0
957.03125,949.21875,1000.0,0.0
945.3125,949.21875,960.0,0.0
835.9375,851.5625,850.0,0.0
765.625,769.53125,790.0,0.0
824.21875,816.40625,840.0,0.0
902.34375,890.625,900.0,0.0
925.78125,925.78125,960.0,0.0
933.59375,937.5,960.0,0.0
945.3125,1195.3125,960.0,0.0
1042.96875,1039.0625,1080.0,0.0
976.5625,746.09375,1010.0,0.0
867.1875,863.28125,900.0,0.0
781.25,789.0625,790.0,0.0
761.71875,753.90625,780.0,0.0
792.96875,781.25,790.0,0.0
859.375,859.375,900.0,0.0
820.3125,820.3125,840.0,0.0
824.21875,820.3125,830.0,0.0
1062.5,1187.5,1080.0,0.0
1101.5625,968.75,590.0,0.0
917.96875,925.78125,560.0,0.0
875.0,890.625,920.0,0.0
906.25,917.96875,900.0,0.0
902.34375,894.53125,940.0,0.0
976.5625,984.375,930.0,0.0
871.09375,863.28125,1000.0,0.0
792.96875,792.96875,870.0,0.0
863.28125,859.375,830.0,0.0
1089.84375,1074.21875,870.0,0.0
1113.28125,1117.1875,1120.0,0.0
1039.0625,1054.6875,600.0,0.0
988.28125,1089.84375,540.0,0.0
1058.59375,1082.03125,1070.0,0.0
1101.5625,1093.75,1030.0,0.0
1042.96875,937.5,1060.0,0.0
933.59375,933.59375,580.0,0.0
1019.53125,1125.0,550.0,0.0
1042.96875,929.6875,1070.0,0.0
937.5,945.3125,950.0,0.0
937.5,1039.0625,1040.0,0.0
1136.71875,1144.53125,1080.0,0.0
1097.65625,996.09375,970.0,0.0
996.09375,984.375,960.0,0.0
921.875,929.6875,610.0,0.0
1054.6875,1042.96875,540.0,0.0
1039.0625,1039.0625,560.0,0.0
957.03125,964.84375,570.0,0.0
957.03125,1062.5,1020.0,0.0
1027.34375,1027.34375,940.0,0.0
1042.96875,933.59375,1070.0,0.0
945.3125,953.125,1080.0,0.0
816.40625,824.21875,980.0,0.0
886.71875,878.90625,980.0,0.0
1050.78125,1152.34375,1040.0,0.0
1140.625,1003.90625,1080.0,0.0
1042.96875,1054.6875,960.0,0.0
1027.34375,1277.34375,860.0,0.0
1050.78125,1046.875,870.0,0.0
1113.28125,1109.375,1080.0,0.0
1035.15625,816.40625,610.0,0.0
1074.21875,1074.21875,550.0,0.0
1117.1875,1117.1875,1080.0,0.0
1058.59375,1054.6875,1060.0,0.0
925.78125,929.6875,1080.0,0.0
933.59375,937.5,570.0,0.0
1015.625,1007.8125,560.0,0.0
1023.4375,1023.4375,1080.0,0.0
972.65625,976.5625,1070.0,0.0
957.03125,953.125,1170.0,0.0
906.25,906.25,1060.0,0.0
886.71875,875.0,990.0,0.0
867.1875,867.1875,940.0,0.0
945.3125,929.6875,1040.0,0.0
1050.78125,1042.96875,1040.0,0.0
1000.0,1007.8125,1010.0,0.0
894.53125,1148.4375,970.0,0.0
980.46875,976.5625,920.0,0.0
1039.0625,808.59375,920.0,0.0
