RRI_inf,PPI_inf,PPI_pix,label
812.5,925.78125,830.0,0.0
937.5,839.84375,970.0,0.0
828.125,746.09375,850.0,0.0
750.0,785.15625,770.0,0.0
789.0625,523.4375,800.0,0.0
824.21875,566.40625,830.0,0.0
761.71875,578.125,790.0,0.0
687.5,613.28125,690.0,0.0
660.15625,652.34375,680.0,0.0
636.71875,632.8125,660.0,0.0
632.8125,625.0,640.0,0.0
640.625,640.625,660.0,0.0
632.8125,628.90625,630.0,0.0
660.15625,656.25,670.0,0.0
687.5,691.40625,660.0,0.0
679.6875,679.6875,710.0,0.0
675.78125,675.78125,750.0,0.0
628.90625,632.8125,640.0,0.0
613.28125,617.1875,600.0,0.0
613.28125,609.375,620.0,0.0
636.71875,628.90625,670.0,0.0
648.4375,652.34375,670.0,0.0
640.625,640.625,680.0,0.0
605.46875,613.28125,610.0,0.0
593.75,589.84375,580.0,0.0
589.84375,582.03125,630.0,0.0
613.28125,617.1875,620.0,0.0
625.0,625.0,640.0,0.0
648.4375,644.53125,660.0,0.0
640.625,640.625,670.0,0.0
613.28125,617.1875,630.0,0.0
617.1875,613.28125,640.0,0.0
625.0,621.09375,630.0,0.0
644.53125,644.53125,660.0,0.0
656.25,660.15625,660.0,0.0
691.40625,691.40625,730.0,0.0
640.625,644.53125,640.0,0.0
601.5625,593.75,630.0,0.0
589.84375,597.65625,620.0,0.0
605.46875,601.5625,600.0,0.0
617.1875,621.09375,650.0,0.0
640.625,636.71875,630.0,0.0
640.625,644.53125,670.0,0.0
644.53125,644.53125,650.0,0.0
609.375,609.375,650.0,0.0
585.9375,589.84375,580.0,0.0
574.21875,578.125,590.0,0.0
566.40625,566.40625,570.0,0.0
582.03125,578.125,610.0,0.0
613.28125,605.46875,610.0,0.0
675.78125,675.78125,690.0,0.0
707.03125,703.125,720.0,0.0
648.4375,652.34375,670.0,0.0
621.09375,625.0,630.0,0.0
613.28125,613.28125,670.0,0.0
730.46875,726.5625,700.0,0.0
714.84375,714.84375,740.0,0.0
738.28125,742.1875,780.0,0.0
691.40625,695.3125,720.0,0.0
640.625,640.625,650.0,0.0
617.1875,617.1875,630.0,0.0
640.625,636.71875,630.0,0.0
753.90625,750.0,770.0,0.0
890.625,890.625,930.0,0.0
828.125,835.9375,850.0,0.0
781.25,785.15625,800.0,0.0
742.1875,750.0,750.0,0.0
792.96875,796.875,820.0,0.0
851.5625,855.46875,900.0,0.0
886.71875,890.625,870.0,0.0
832.03125,839.84375,870.0,0.0
742.1875,738.28125,760.0,0.0
714.84375,718.75,720.0,0.0
730.46875,722.65625,750.0,0.0
785.15625,773.4375,820.0,0.0
859.375,859.375,870.0,0.0
789.0625,785.15625,830.0,0.0
710.9375,710.9375,720.0,0.0
753.90625,746.09375,760.0,0.0
832.03125,828.125,850.0,0.0
890.625,890.625,920.0,0.0
914.0625,917.96875,940.0,0.0
839.84375,843.75,870.0,0.0
765.625,773.4375,780.0,0.0
832.03125,839.84375,850.0,0.0
882.8125,878.90625,890.0,0.0
855.46875,859.375,890.0,0.0
742.1875,750.0,760.0,0.0
695.3125,695.3125,700.0,0.0
714.84375,703.125,740.0,0.0
808.59375,800.78125,800.0,0.0
910.15625,910.15625,980.0,0.0
917.96875,917.96875,900.0,0.0
882.8125,890.625,930.0,0.0
769.53125,785.15625,810.0,0.0
808.59375,824.21875,790.0,0.0
824.21875,792.96875,870.0,0.0
871.09375,863.28125,870.0,0.0
839.84375,835.9375,880.0,0.0
789.0625,796.875,820.0,0.0
722.65625,730.46875,720.0,0.0
742.1875,746.09375,780.0,0.0
835.9375,828.125,830.0,0.0
886.71875,890.625,920.0,0.0
878.90625,882.8125,900.0,0.0
812.5,820.3125,830.0,0.0
828.125,828.125,850.0,0.0
882.8125,875.0,890.0,0.0
917.96875,921.875,970.0,0.0
859.375,871.09375,850.0,0.0
742.1875,746.09375,780.0,0.0
710.9375,699.21875,720.0,0.0
757.8125,750.0,760.0,0.0
816.40625,808.59375,850.0,0.0
824.21875,828.125,820.0,0.0
804.6875,808.59375,850.0,0.0
753.90625,757.8125,770.0,0.0
738.28125,734.375,760.0,0.0
769.53125,761.71875,780.0,0.0
808.59375,808.59375,810.0,0.0
824.21875,820.3125,870.0,0.0
800.78125,804.6875,820.0,0.0
734.375,734.375,750.0,0.0
707.03125,695.3125,720.0,0.0
750.0,753.90625,770.0,0.0
746.09375,746.09375,760.0,0.0
773.4375,777.34375,800.0,0.0
734.375,730.46875,750.0,0.0
765.625,773.4375,790.0,0.0
769.53125,773.4375,760.0,0.0
804.6875,804.6875,850.0,0.0
777.34375,769.53125,800.0,0.0
726.5625,730.46875,730.0,0.0
746.09375,746.09375,760.0,0.0
757.8125,753.90625,770.0,0.0
765.625,761.71875,790.0,0.0
738.28125,738.28125,760.0,0.0
757.8125,761.71875,770.0,0.0
835.9375,835.9375,870.0,0.0
843.75,847.65625,850.0,0.0
835.9375,839.84375,880.0,0.0
738.28125,738.28125,760.0,0.0
714.84375,710.9375,750.0,0.0
738.28125,730.46875,680.0,0.0
792.96875,781.25,840.0,0.0
820.3125,824.21875,840.0,0.0
855.46875,859.375,870.0,0.0
808.59375,812.5,860.0,0.0
855.46875,863.28125,860.0,0.0
871.09375,882.8125,910.0,0.0
