RRI_inf,PPI_inf,PPI_pix,label
593.75,582.03125,630.0,0.0
601.5625,605.46875,600.0,0.0
640.625,640.625,660.0,0.0
628.90625,632.8125,630.0,0.0
632.8125,636.71875,660.0,0.0
660.15625,660.15625,670.0,0.0
691.40625,687.5,720.0,0.0
707.03125,714.84375,730.0,0.0
687.5,691.40625,700.0,0.0
683.59375,683.59375,700.0,0.0
683.59375,687.5,690.0,0.0
703.125,699.21875,740.0,0.0
691.40625,699.21875,730.0,0.0
644.53125,644.53125,630.0,0.0
628.90625,632.8125,660.0,0.0
652.34375,644.53125,660.0,0.0
718.75,718.75,720.0,0.0
765.625,765.625,800.0,0.0
816.40625,812.5,840.0,0.0
816.40625,816.40625,830.0,0.0
792.96875,800.78125,820.0,0.0
808.59375,808.59375,830.0,0.0
804.6875,800.78125,810.0,0.0
816.40625,816.40625,860.0,0.0
753.90625,753.90625,770.0,0.0
695.3125,691.40625,710.0,0.0
710.9375,707.03125,730.0,0.0
750.0,750.0,750.0,0.0
785.15625,781.25,810.0,0.0
757.8125,757.8125,780.0,0.0
757.8125,761.71875,760.0,0.0
792.96875,789.0625,820.0,0.0
816.40625,812.5,840.0,0.0
796.875,796.875,810.0,0.0
714.84375,722.65625,740.0,0.0
742.1875,734.375,760.0,0.0
769.53125,769.53125,780.0,0.0
750.0,746.09375,770.0,0.0
703.125,707.03125,730.0,0.0
695.3125,695.3125,700.0,0.0
738.28125,738.28125,770.0,0.0
750.0,746.09375,740.0,0.0
796.875,800.78125,830.0,0.0
757.8125,761.71875,780.0,0.0
742.1875,742.1875,780.0,0.0
773.4375,777.34375,760.0,0.0
769.53125,765.625,810.0,0.0
765.625,765.625,770.0,0.0
777.34375,777.34375,800.0,0.0
710.9375,714.84375,720.0,0.0
660.15625,664.0625,700.0,0.0
671.875,667.96875,680.0,0.0
703.125,695.3125,720.0,0.0
718.75,714.84375,740.0,0.0
734.375,730.46875,750.0,0.0
710.9375,714.84375,720.0,0.0
753.90625,757.8125,790.0,0.0
792.96875,789.0625,790.0,0.0
804.6875,808.59375,840.0,0.0
789.0625,785.15625,800.0,0.0
750.0,761.71875,760.0,0.0
742.1875,738.28125,780.0,0.0
730.46875,734.375,740.0,0.0
718.75,718.75,730.0,0.0
695.3125,695.3125,730.0,0.0
652.34375,656.25,660.0,0.0
660.15625,652.34375,680.0,0.0
707.03125,703.125,730.0,0.0
828.125,820.3125,810.0,0.0
839.84375,851.5625,920.0,0.0
800.78125,804.6875,790.0,0.0
777.34375,777.34375,800.0,0.0
789.0625,789.0625,800.0,0.0
785.15625,781.25,820.0,0.0
746.09375,746.09375,740.0,0.0
699.21875,699.21875,740.0,0.0
722.65625,722.65625,720.0,0.0
750.0,750.0,780.0,0.0
816.40625,816.40625,820.0,0.0
816.40625,820.3125,850.0,0.0
816.40625,820.3125,840.0,0.0
734.375,738.28125,760.0,0.0
765.625,1011.71875,770.0,0.0
761.71875,1199.21875,780.0,0.0
683.59375,656.25,720.0,0.0
664.0625,632.8125,670.0,0.0
628.90625,660.15625,650.0,0.0
667.96875,761.71875,670.0,0.0
757.8125,753.90625,780.0,0.0
753.90625,718.75,770.0,0.0
714.84375,734.375,730.0,0.0
730.46875,746.09375,760.0,0.0
750.0,769.53125,770.0,0.0
773.4375,742.1875,780.0,0.0
746.09375,707.03125,770.0,0.0
703.125,718.75,730.0,0.0
718.75,718.75,720.0,0.0
718.75,746.09375,730.0,0.0
742.1875,722.65625,770.0,0.0
726.5625,675.78125,750.0,0.0
671.875,675.78125,690.0,0.0
675.78125,714.84375,690.0,0.0
718.75,750.0,720.0,0.0
750.0,789.0625,780.0,0.0
785.15625,746.09375,800.0,0.0
742.1875,757.8125,760.0,0.0
761.71875,800.78125,790.0,0.0
800.78125,804.6875,810.0,0.0
800.78125,812.5,830.0,0.0
812.5,734.375,840.0,0.0
734.375,753.90625,730.0,0.0
753.90625,765.625,790.0,0.0
765.625,804.6875,780.0,0.0
800.78125,777.34375,830.0,0.0
777.34375,722.65625,790.0,0.0
718.75,746.09375,730.0,0.0
742.1875,781.25,750.0,0.0
789.0625,832.03125,810.0,0.0
835.9375,816.40625,870.0,0.0
812.5,843.75,840.0,0.0
843.75,878.90625,850.0,0.0
878.90625,855.46875,900.0,0.0
855.46875,781.25,870.0,0.0
777.34375,730.46875,810.0,0.0
730.46875,742.1875,760.0,0.0
746.09375,746.09375,750.0,0.0
750.0,757.8125,760.0,0.0
757.8125,757.8125,790.0,0.0
757.8125,828.125,770.0,0.0
824.21875,839.84375,860.0,0.0
843.75,839.84375,860.0,0.0
835.9375,812.5,860.0,0.0
808.59375,816.40625,830.0,0.0
820.3125,812.5,830.0,0.0
812.5,792.96875,840.0,0.0
789.0625,730.46875,810.0,0.0
730.46875,726.5625,740.0,0.0
726.5625,730.46875,740.0,0.0
734.375,738.28125,760.0,0.0
742.1875,773.4375,770.0,0.0
769.53125,742.1875,790.0,0.0
742.1875,714.84375,760.0,0.0
714.84375,742.1875,720.0,0.0
746.09375,777.34375,770.0,0.0
777.34375,808.59375,800.0,0.0
804.6875,765.625,810.0,0.0
769.53125,753.90625,790.0,0.0
750.0,769.53125,760.0,0.0
769.53125,750.0,800.0,0.0
