valley_location,PPI
97.0,0.0
183.0,860.0
273.0,900.0
360.0,870.0
441.0,810.0
517.0,760.0
592.0,750.0
668.0,760.0
747.0,790.0
825.0,780.0
909.0,840.0
995.0,860.0
1082.0,870.0
1165.0,830.0
1248.0,830.0
1332.0,840.0
1413.0,810.0
1488.0,750.0
1561.0,730.0
1637.0,760.0
1714.0,770.0
1793.0,790.0
1868.0,750.0
1941.0,730.0
2018.0,770.0
2098.0,800.0
2179.0,810.0
2258.0,790.0
2334.0,760.0
2414.0,800.0
2491.0,770.0
2565.0,740.0
2636.0,710.0
2707.0,710.0
2781.0,740.0
2855.0,740.0
2925.0,700.0
2998.0,730.0
3073.0,750.0
3155.0,820.0
3234.0,790.0
3312.0,780.0
3392.0,800.0
3473.0,810.0
3551.0,780.0
3622.0,710.0
3692.0,700.0
3764.0,720.0
3833.0,690.0
3905.0,720.0
3976.0,710.0
4050.0,740.0
4131.0,810.0
4216.0,850.0
4299.0,830.0
4377.0,780.0
4457.0,800.0
4535.0,780.0
4615.0,800.0
4690.0,750.0
4759.0,690.0
4832.0,730.0
4914.0,820.0
5003.0,890.0
5091.0,880.0
5169.0,780.0
5250.0,810.0
5331.0,810.0
5414.0,830.0
5493.0,790.0
5571.0,780.0
5648.0,770.0
5728.0,800.0
5816.0,880.0
5898.0,820.0
5975.0,770.0
6058.0,830.0
6139.0,810.0
6222.0,830.0
6306.0,840.0
6382.0,760.0
6458.0,760.0
6530.0,720.0
6607.0,770.0
6683.0,760.0
6756.0,730.0
6828.0,720.0
6902.0,740.0
6979.0,770.0
7061.0,820.0
7144.0,830.0
7223.0,790.0
7300.0,770.0
7380.0,800.0
7462.0,820.0
7538.0,760.0
7609.0,710.0
7678.0,690.0
7747.0,690.0
7820.0,730.0
7887.0,670.0
7958.0,710.0
8026.0,680.0
8099.0,730.0
8175.0,760.0
8255.0,800.0
8327.0,720.0
8397.0,700.0
8475.0,780.0
8548.0,730.0
8626.0,780.0
8699.0,730.0
8767.0,680.0
8835.0,680.0
8905.0,700.0
8976.0,710.0
9048.0,720.0
9120.0,720.0
9192.0,720.0
9269.0,770.0
9347.0,780.0
9422.0,750.0
9497.0,750.0
9569.0,720.0
9636.0,670.0
9706.0,700.0
9782.0,760.0
9860.0,780.0
9939.0,790.0
10018.0,790.0
10102.0,840.0
10187.0,850.0
10268.0,810.0
10342.0,740.0
10415.0,730.0
10490.0,750.0
10565.0,750.0
10638.0,730.0
10710.0,720.0
10784.0,740.0
10865.0,810.0
10944.0,790.0
11016.0,720.0
11090.0,740.0
11164.0,740.0
11238.0,740.0
11309.0,710.0
11383.0,740.0
11463.0,800.0
