RRI_inf,PPI_inf,PPI_pix,label
652.34375,656.25,690.0,0.0
593.75,605.46875,550.0,0.0
582.03125,578.125,620.0,0.0
574.21875,558.59375,560.0,0.0
554.6875,558.59375,560.0,0.0
546.875,542.96875,600.0,0.0
550.78125,554.6875,540.0,0.0
570.3125,566.40625,580.0,0.0
585.9375,589.84375,610.0,0.0
593.75,593.75,610.0,0.0
570.3125,570.3125,570.0,0.0
558.59375,558.59375,590.0,0.0
562.5,562.5,560.0,0.0
589.84375,582.03125,590.0,0.0
621.09375,621.09375,640.0,0.0
671.875,667.96875,690.0,0.0
640.625,648.4375,660.0,0.0
621.09375,621.09375,640.0,0.0
589.84375,593.75,600.0,0.0
613.28125,605.46875,630.0,0.0
628.90625,632.8125,640.0,0.0
609.375,609.375,620.0,0.0
609.375,609.375,630.0,0.0
578.125,578.125,600.0,0.0
570.3125,566.40625,590.0,0.0
578.125,578.125,570.0,0.0
589.84375,585.9375,610.0,0.0
621.09375,621.09375,640.0,0.0
636.71875,636.71875,630.0,0.0
613.28125,617.1875,630.0,0.0
605.46875,597.65625,620.0,0.0
613.28125,617.1875,640.0,0.0
636.71875,632.8125,640.0,0.0
687.5,687.5,700.0,0.0
726.5625,726.5625,750.0,0.0
660.15625,664.0625,700.0,0.0
601.5625,605.46875,590.0,0.0
589.84375,589.84375,610.0,0.0
593.75,593.75,610.0,0.0
636.71875,632.8125,660.0,0.0
644.53125,644.53125,660.0,0.0
605.46875,601.5625,620.0,0.0
589.84375,593.75,610.0,0.0
585.9375,589.84375,590.0,0.0
617.1875,613.28125,610.0,0.0
699.21875,699.21875,730.0,0.0
671.875,671.875,690.0,0.0
640.625,640.625,680.0,0.0
589.84375,589.84375,570.0,0.0
578.125,578.125,600.0,0.0
585.9375,585.9375,610.0,0.0
617.1875,613.28125,640.0,0.0
683.59375,683.59375,690.0,0.0
640.625,644.53125,640.0,0.0
609.375,609.375,630.0,0.0
605.46875,609.375,630.0,0.0
621.09375,617.1875,620.0,0.0
664.0625,660.15625,670.0,0.0
707.03125,703.125,740.0,0.0
652.34375,660.15625,660.0,0.0
605.46875,609.375,640.0,0.0
593.75,593.75,620.0,0.0
593.75,589.84375,590.0,0.0
597.65625,593.75,610.0,0.0
605.46875,609.375,610.0,0.0
597.65625,597.65625,630.0,0.0
570.3125,578.125,590.0,0.0
570.3125,570.3125,570.0,0.0
578.125,578.125,590.0,0.0
617.1875,605.46875,620.0,0.0
660.15625,656.25,700.0,0.0
675.78125,675.78125,680.0,0.0
636.71875,636.71875,640.0,0.0
625.0,636.71875,650.0,0.0
644.53125,640.625,660.0,0.0
667.96875,660.15625,680.0,0.0
722.65625,726.5625,740.0,0.0
714.84375,714.84375,730.0,0.0
640.625,648.4375,640.0,0.0
601.5625,605.46875,660.0,0.0
578.125,589.84375,560.0,0.0
582.03125,574.21875,610.0,0.0
593.75,597.65625,610.0,0.0
621.09375,613.28125,630.0,0.0
640.625,640.625,640.0,0.0
648.4375,652.34375,680.0,0.0
613.28125,613.28125,630.0,0.0
601.5625,605.46875,610.0,0.0
601.5625,625.0,620.0,0.0
632.8125,605.46875,640.0,0.0
667.96875,664.0625,680.0,0.0
718.75,718.75,740.0,0.0
613.28125,613.28125,650.0,0.0
625.0,621.09375,630.0,0.0
617.1875,617.1875,620.0,0.0
667.96875,664.0625,680.0,0.0
687.5,691.40625,710.0,0.0
695.3125,695.3125,710.0,0.0
648.4375,652.34375,680.0,0.0
601.5625,605.46875,590.0,0.0
613.28125,613.28125,650.0,0.0
613.28125,609.375,620.0,0.0
636.71875,636.71875,640.0,0.0
636.71875,628.90625,660.0,0.0
613.28125,621.09375,640.0,0.0
613.28125,613.28125,620.0,0.0
617.1875,617.1875,630.0,0.0
792.96875,785.15625,810.0,0.0
757.8125,761.71875,800.0,0.0
734.375,738.28125,720.0,0.0
667.96875,671.875,690.0,0.0
632.8125,636.71875,650.0,0.0
601.5625,597.65625,610.0,0.0
613.28125,601.5625,630.0,0.0
621.09375,621.09375,640.0,0.0
656.25,656.25,670.0,0.0
667.96875,664.0625,680.0,0.0
625.0,628.90625,650.0,0.0
628.90625,632.8125,650.0,0.0
671.875,675.78125,680.0,0.0
804.6875,882.8125,810.0,0.0
789.0625,707.03125,830.0,0.0
687.5,695.3125,710.0,0.0
648.4375,652.34375,650.0,0.0
636.71875,636.71875,650.0,0.0
675.78125,671.875,690.0,0.0
710.9375,707.03125,740.0,0.0
726.5625,726.5625,740.0,0.0
687.5,687.5,710.0,0.0
667.96875,671.875,660.0,0.0
671.875,675.78125,700.0,0.0
687.5,687.5,700.0,0.0
699.21875,695.3125,720.0,0.0
683.59375,679.6875,700.0,0.0
664.0625,671.875,680.0,0.0
683.59375,683.59375,700.0,0.0
687.5,683.59375,710.0,0.0
734.375,746.09375,740.0,0.0
714.84375,703.125,740.0,0.0
683.59375,691.40625,700.0,0.0
703.125,699.21875,720.0,0.0
746.09375,746.09375,760.0,0.0
746.09375,746.09375,760.0,0.0
710.9375,718.75,740.0,0.0
652.34375,652.34375,650.0,0.0
640.625,648.4375,660.0,0.0
656.25,644.53125,670.0,0.0
695.3125,691.40625,710.0,0.0
707.03125,707.03125,730.0,0.0
683.59375,683.59375,700.0,0.0
714.84375,714.84375,730.0,0.0
738.28125,742.1875,760.0,0.0
765.625,765.625,790.0,0.0
777.34375,777.34375,800.0,0.0
707.03125,710.9375,720.0,0.0
703.125,703.125,720.0,0.0
691.40625,695.3125,710.0,0.0
691.40625,683.59375,690.0,0.0
714.84375,710.9375,740.0,0.0
687.5,687.5,700.0,0.0
671.875,675.78125,690.0,0.0
710.9375,710.9375,730.0,0.0
742.1875,738.28125,750.0,0.0
765.625,769.53125,790.0,0.0
726.5625,726.5625,740.0,0.0
722.65625,730.46875,750.0,0.0
726.5625,726.5625,720.0,0.0
726.5625,726.5625,760.0,0.0
734.375,738.28125,750.0,0.0
683.59375,679.6875,700.0,0.0
664.0625,664.0625,670.0,0.0
683.59375,683.59375,700.0,0.0
