valley_location,PPI
46.0,0.0
132.0,860.0
210.0,780.0
287.0,770.0
357.0,700.0
429.0,720.0
497.0,680.0
566.0,690.0
629.0,630.0
701.0,720.0
769.0,680.0
837.0,680.0
909.0,720.0
983.0,740.0
1063.0,800.0
1145.0,820.0
1227.0,820.0
1309.0,820.0
1394.0,850.0
1478.0,840.0
1564.0,860.0
1647.0,830.0
1729.0,820.0
1803.0,740.0
1880.0,770.0
1957.0,770.0
2037.0,800.0
2119.0,820.0
2204.0,850.0
2289.0,850.0
2367.0,780.0
2450.0,830.0
2530.0,800.0
2613.0,830.0
2700.0,870.0
2787.0,870.0
2871.0,840.0
2951.0,800.0
3028.0,770.0
3104.0,760.0
3176.0,720.0
3250.0,740.0
3322.0,720.0
3398.0,760.0
3467.0,690.0
3562.0,950.0
3655.0,930.0
3747.0,920.0
3837.0,900.0
3925.0,880.0
4008.0,830.0
4095.0,870.0
4179.0,840.0
4262.0,830.0
4342.0,800.0
4424.0,820.0
4507.0,830.0
4594.0,870.0
4681.0,870.0
4772.0,910.0
4863.0,910.0
4952.0,890.0
5043.0,910.0
5135.0,920.0
5221.0,860.0
5311.0,900.0
5403.0,920.0
5492.0,890.0
5580.0,880.0
5666.0,860.0
5752.0,860.0
5839.0,870.0
5932.0,930.0
6024.0,920.0
6117.0,930.0
6205.0,880.0
6293.0,880.0
6379.0,860.0
6460.0,810.0
6545.0,850.0
6631.0,860.0
6721.0,900.0
6809.0,880.0
6899.0,900.0
6987.0,880.0
7074.0,870.0
7161.0,870.0
7248.0,870.0
7334.0,860.0
7414.0,800.0
7495.0,810.0
7579.0,840.0
7664.0,850.0
7748.0,840.0
7836.0,880.0
7924.0,880.0
8008.0,840.0
8090.0,820.0
8173.0,830.0
8252.0,790.0
8329.0,770.0
8408.0,790.0
8490.0,820.0
8573.0,830.0
8658.0,850.0
8749.0,910.0
8838.0,890.0
8924.0,860.0
9009.0,850.0
9093.0,840.0
9177.0,840.0
9259.0,820.0
9342.0,830.0
9421.0,790.0
9496.0,750.0
9567.0,710.0
9639.0,720.0
9713.0,740.0
9790.0,770.0
9868.0,780.0
9953.0,850.0
10042.0,890.0
10135.0,930.0
10225.0,900.0
10316.0,910.0
10405.0,890.0
10489.0,840.0
10572.0,830.0
10655.0,830.0
10740.0,850.0
10824.0,840.0
10910.0,860.0
11003.0,930.0
11095.0,920.0
11191.0,960.0
11289.0,980.0
11390.0,1010.0
11485.0,950.0
