valley_location,PPI
17.0,0.0
83.0,660.0
164.0,810.0
256.0,920.0
341.0,850.0
425.0,840.0
512.0,870.0
602.0,900.0
694.0,920.0
785.0,910.0
878.0,930.0
964.0,860.0
1049.0,850.0
1136.0,870.0
1224.0,880.0
1310.0,860.0
1393.0,830.0
1477.0,840.0
1559.0,820.0
1645.0,860.0
1719.0,740.0
1810.0,910.0
1894.0,840.0
1980.0,860.0
2064.0,840.0
2146.0,820.0
2225.0,790.0
2308.0,830.0
2382.0,740.0
2461.0,790.0
2542.0,810.0
2629.0,870.0
2715.0,860.0
2799.0,840.0
2894.0,950.0
2983.0,890.0
3073.0,900.0
3158.0,850.0
3247.0,890.0
3331.0,840.0
3412.0,810.0
3492.0,800.0
3577.0,850.0
3661.0,840.0
3741.0,800.0
3820.0,790.0
3895.0,750.0
3972.0,770.0
4049.0,770.0
4124.0,750.0
4205.0,810.0
4281.0,760.0
4358.0,770.0
4435.0,770.0
4519.0,840.0
4602.0,830.0
4685.0,830.0
4768.0,830.0
4849.0,810.0
4930.0,810.0
5018.0,880.0
5099.0,810.0
5184.0,850.0
5272.0,880.0
5361.0,890.0
5448.0,870.0
5535.0,870.0
5623.0,880.0
5707.0,840.0
5789.0,820.0
5875.0,860.0
5959.0,840.0
6045.0,860.0
6132.0,870.0
6220.0,880.0
6307.0,870.0
6397.0,900.0
6481.0,840.0
6568.0,870.0
6650.0,820.0
6732.0,820.0
6809.0,770.0
6886.0,770.0
6967.0,810.0
7035.0,680.0
7118.0,830.0
7194.0,760.0
7269.0,750.0
7339.0,700.0
7436.0,970.0
7508.0,720.0
7608.0,1000.0
7681.0,730.0
7755.0,740.0
7826.0,710.0
7898.0,720.0
7974.0,760.0
8055.0,810.0
8144.0,890.0
8228.0,840.0
8325.0,970.0
8420.0,950.0
8512.0,920.0
8610.0,980.0
8698.0,880.0
8782.0,840.0
8869.0,870.0
8950.0,810.0
9033.0,830.0
9118.0,850.0
9205.0,870.0
9294.0,890.0
9387.0,930.0
9480.0,930.0
9571.0,910.0
9666.0,950.0
9847.0,1810.0
10011.0,1640.0
10097.0,860.0
10177.0,800.0
10266.0,890.0
10348.0,820.0
10433.0,850.0
10516.0,830.0
10599.0,830.0
10684.0,850.0
10767.0,830.0
10846.0,790.0
10928.0,820.0
11011.0,830.0
11095.0,840.0
11179.0,840.0
11262.0,830.0
11343.0,810.0
11426.0,830.0
11493.0,670.0
