RRI_inf,PPI_inf,PPI_pix,label
808.59375,800.78125,830.0,0.0
777.34375,781.25,790.0,0.0
734.375,738.28125,750.0,0.0
687.5,691.40625,710.0,0.0
714.84375,699.21875,720.0,0.0
718.75,722.65625,740.0,0.0
746.09375,746.09375,770.0,0.0
761.71875,765.625,780.0,0.0
843.75,835.9375,850.0,0.0
871.09375,871.09375,890.0,0.0
906.25,914.0625,930.0,0.0
871.09375,871.09375,900.0,0.0
878.90625,878.90625,910.0,0.0
867.1875,863.28125,890.0,0.0
824.21875,832.03125,840.0,0.0
820.3125,816.40625,830.0,0.0
808.59375,808.59375,830.0,0.0
839.84375,835.9375,850.0,0.0
804.6875,812.5,840.0,0.0
855.46875,851.5625,860.0,0.0
902.34375,902.34375,930.0,0.0
914.0625,914.0625,920.0,0.0
937.5,933.59375,960.0,0.0
949.21875,953.125,980.0,0.0
980.46875,984.375,1000.0,0.0
941.40625,941.40625,960.0,0.0
925.78125,925.78125,960.0,0.0
917.96875,917.96875,940.0,0.0
871.09375,875.0,890.0,0.0
890.625,886.71875,920.0,0.0
894.53125,894.53125,910.0,0.0
894.53125,894.53125,900.0,0.0
906.25,906.25,940.0,0.0
898.4375,902.34375,920.0,0.0
910.15625,902.34375,920.0,0.0
890.625,890.625,930.0,0.0
902.34375,902.34375,920.0,0.0
902.34375,902.34375,910.0,0.0
847.65625,851.5625,870.0,0.0
871.09375,867.1875,890.0,0.0
843.75,847.65625,870.0,0.0
863.28125,863.28125,880.0,0.0
890.625,886.71875,910.0,0.0
914.0625,910.15625,920.0,0.0
945.3125,949.21875,990.0,0.0
921.875,921.875,930.0,0.0
929.6875,933.59375,960.0,0.0
941.40625,941.40625,960.0,0.0
898.4375,898.4375,920.0,0.0
914.0625,910.15625,930.0,0.0
894.53125,894.53125,910.0,0.0
890.625,898.4375,930.0,0.0
902.34375,898.4375,910.0,0.0
882.8125,882.8125,910.0,0.0
898.4375,902.34375,900.0,0.0
855.46875,859.375,900.0,0.0
871.09375,867.1875,880.0,0.0
867.1875,867.1875,890.0,0.0
859.375,863.28125,890.0,0.0
871.09375,863.28125,860.0,0.0
863.28125,863.28125,910.0,0.0
847.65625,851.5625,860.0,0.0
828.125,828.125,850.0,0.0
843.75,839.84375,840.0,0.0
824.21875,824.21875,850.0,0.0
835.9375,839.84375,860.0,0.0
828.125,824.21875,840.0,0.0
828.125,824.21875,870.0,0.0
796.875,800.78125,800.0,0.0
781.25,781.25,790.0,0.0
800.78125,796.875,820.0,0.0
812.5,812.5,840.0,0.0
828.125,832.03125,840.0,0.0
812.5,808.59375,830.0,0.0
851.5625,851.5625,870.0,0.0
839.84375,847.65625,860.0,0.0
824.21875,824.21875,840.0,0.0
792.96875,789.0625,810.0,0.0
808.59375,804.6875,830.0,0.0
808.59375,808.59375,820.0,0.0
816.40625,820.3125,830.0,0.0
804.6875,800.78125,830.0,0.0
808.59375,812.5,830.0,0.0
796.875,796.875,820.0,0.0
800.78125,796.875,820.0,0.0
808.59375,804.6875,820.0,0.0
796.875,800.78125,820.0,0.0
804.6875,804.6875,820.0,0.0
824.21875,824.21875,840.0,0.0
843.75,839.84375,860.0,0.0
863.28125,871.09375,890.0,0.0
875.0,871.09375,900.0,0.0
859.375,855.46875,870.0,0.0
851.5625,855.46875,860.0,0.0
855.46875,859.375,890.0,0.0
835.9375,835.9375,850.0,0.0
832.03125,828.125,850.0,0.0
804.6875,804.6875,830.0,0.0
804.6875,808.59375,830.0,0.0
820.3125,820.3125,830.0,0.0
851.5625,851.5625,870.0,0.0
851.5625,851.5625,870.0,0.0
878.90625,878.90625,910.0,0.0
878.90625,878.90625,890.0,0.0
890.625,890.625,910.0,0.0
871.09375,867.1875,880.0,0.0
832.03125,839.84375,860.0,0.0
855.46875,847.65625,870.0,0.0
835.9375,835.9375,840.0,0.0
835.9375,835.9375,870.0,0.0
800.78125,804.6875,820.0,0.0
828.125,824.21875,840.0,0.0
804.6875,808.59375,830.0,0.0
792.96875,792.96875,810.0,0.0
816.40625,812.5,830.0,0.0
820.3125,824.21875,850.0,0.0
820.3125,820.3125,840.0,0.0
820.3125,820.3125,830.0,0.0
859.375,851.5625,860.0,0.0
824.21875,828.125,860.0,0.0
820.3125,820.3125,840.0,0.0
824.21875,824.21875,840.0,0.0
828.125,828.125,850.0,0.0
835.9375,835.9375,860.0,0.0
843.75,843.75,870.0,0.0
828.125,828.125,840.0,0.0
800.78125,800.78125,820.0,0.0
781.25,777.34375,800.0,0.0
765.625,765.625,780.0,0.0
765.625,769.53125,650.0,0.0
