valley_location,PPI
409.0,0.0
497.0,880.0
583.0,860.0
670.0,870.0
754.0,840.0
842.0,880.0
923.0,810.0
1007.0,840.0
1090.0,830.0
1171.0,810.0
1254.0,830.0
1339.0,850.0
1423.0,840.0
1506.0,830.0
1592.0,860.0
1678.0,860.0
1762.0,840.0
1846.0,840.0
1931.0,850.0
2017.0,860.0
2104.0,870.0
2188.0,840.0
2270.0,820.0
2350.0,800.0
2428.0,780.0
2506.0,780.0
2584.0,780.0
2665.0,810.0
2746.0,810.0
2829.0,830.0
2912.0,830.0
2995.0,830.0
3077.0,820.0
3161.0,840.0
3245.0,840.0
3331.0,860.0
3411.0,800.0
3494.0,830.0
3574.0,800.0
3655.0,810.0
3738.0,830.0
3823.0,850.0
3907.0,840.0
3986.0,790.0
4066.0,800.0
4148.0,820.0
4229.0,810.0
4310.0,810.0
4391.0,810.0
4473.0,820.0
4554.0,810.0
4636.0,820.0
4718.0,820.0
4801.0,830.0
4884.0,830.0
4966.0,820.0
5049.0,830.0
5134.0,850.0
5222.0,880.0
5310.0,880.0
5399.0,890.0
5486.0,870.0
5570.0,840.0
5656.0,860.0
5742.0,860.0
5826.0,840.0
5911.0,850.0
5993.0,820.0
6077.0,840.0
6158.0,810.0
6242.0,840.0
6327.0,850.0
6412.0,850.0
6497.0,850.0
6583.0,860.0
6670.0,870.0
6757.0,870.0
6843.0,860.0
6930.0,870.0
7012.0,820.0
7090.0,780.0
7168.0,780.0
7245.0,770.0
7326.0,810.0
7408.0,820.0
7497.0,890.0
7590.0,930.0
7685.0,950.0
7776.0,910.0
7869.0,930.0
7960.0,910.0
8046.0,860.0
8135.0,890.0
8223.0,880.0
8307.0,840.0
8390.0,830.0
8474.0,840.0
8559.0,850.0
8645.0,860.0
8735.0,900.0
8828.0,930.0
8923.0,950.0
9017.0,940.0
9112.0,950.0
9208.0,960.0
9302.0,940.0
9394.0,920.0
9484.0,900.0
9571.0,870.0
9658.0,870.0
9743.0,850.0
9832.0,890.0
9921.0,890.0
10014.0,930.0
10107.0,930.0
10197.0,900.0
10290.0,930.0
10381.0,910.0
10471.0,900.0
10557.0,860.0
10646.0,890.0
10734.0,880.0
10820.0,860.0
10906.0,860.0
10994.0,880.0
11083.0,890.0
11168.0,850.0
11253.0,850.0
11343.0,900.0
11431.0,880.0
