RRI_inf,PPI_inf,PPI_pix,label
859.375,847.65625,630.0,0.0
824.21875,824.21875,1350.0,0.0
816.40625,808.59375,820.0,0.0
816.40625,816.40625,840.0,0.0
789.0625,792.96875,780.0,0.0
757.8125,753.90625,800.0,0.0
750.0,746.09375,780.0,0.0
726.5625,730.46875,730.0,0.0
718.75,718.75,740.0,0.0
710.9375,710.9375,730.0,0.0
718.75,714.84375,730.0,0.0
730.46875,726.5625,750.0,0.0
734.375,738.28125,760.0,0.0
753.90625,750.0,760.0,0.0
777.34375,781.25,810.0,0.0
769.53125,773.4375,780.0,0.0
769.53125,765.625,790.0,0.0
785.15625,781.25,800.0,0.0
808.59375,808.59375,830.0,0.0
812.5,816.40625,840.0,0.0
800.78125,800.78125,810.0,0.0
789.0625,789.0625,820.0,0.0
796.875,792.96875,810.0,0.0
835.9375,839.84375,860.0,0.0
835.9375,835.9375,850.0,0.0
843.75,843.75,870.0,0.0
800.78125,804.6875,810.0,0.0
804.6875,800.78125,820.0,0.0
800.78125,800.78125,830.0,0.0
824.21875,824.21875,850.0,0.0
832.03125,832.03125,850.0,0.0
820.3125,820.3125,820.0,0.0
851.5625,847.65625,880.0,0.0
875.0,875.0,890.0,0.0
886.71875,890.625,910.0,0.0
863.28125,863.28125,890.0,0.0
863.28125,863.28125,880.0,0.0
851.5625,851.5625,860.0,0.0
847.65625,847.65625,880.0,0.0
824.21875,828.125,850.0,0.0
796.875,792.96875,810.0,0.0
800.78125,800.78125,820.0,0.0
796.875,800.78125,810.0,0.0
804.6875,800.78125,830.0,0.0
777.34375,781.25,790.0,0.0
808.59375,800.78125,820.0,0.0
835.9375,835.9375,850.0,0.0
839.84375,843.75,860.0,0.0
792.96875,792.96875,830.0,0.0
804.6875,804.6875,810.0,0.0
828.125,828.125,850.0,0.0
789.0625,792.96875,810.0,0.0
781.25,777.34375,810.0,0.0
757.8125,757.8125,770.0,0.0
734.375,738.28125,760.0,0.0
734.375,726.5625,730.0,0.0
710.9375,718.75,740.0,0.0
687.5,683.59375,690.0,0.0
671.875,667.96875,690.0,0.0
671.875,667.96875,690.0,0.0
656.25,660.15625,680.0,0.0
656.25,652.34375,650.0,0.0
660.15625,660.15625,690.0,0.0
691.40625,691.40625,710.0,0.0
765.625,765.625,780.0,0.0
843.75,839.84375,850.0,0.0
832.03125,839.84375,860.0,0.0
796.875,796.875,820.0,0.0
820.3125,816.40625,840.0,0.0
863.28125,863.28125,880.0,0.0
875.0,875.0,900.0,0.0
867.1875,871.09375,890.0,0.0
832.03125,835.9375,860.0,0.0
804.6875,800.78125,810.0,0.0
820.3125,820.3125,850.0,0.0
832.03125,835.9375,850.0,0.0
855.46875,851.5625,860.0,0.0
882.8125,882.8125,910.0,0.0
871.09375,875.0,900.0,0.0
890.625,890.625,900.0,0.0
890.625,894.53125,910.0,0.0
890.625,890.625,920.0,0.0
863.28125,867.1875,890.0,0.0
855.46875,851.5625,870.0,0.0
863.28125,859.375,880.0,0.0
886.71875,886.71875,900.0,0.0
878.90625,882.8125,910.0,0.0
843.75,847.65625,860.0,0.0
839.84375,835.9375,850.0,0.0
843.75,843.75,880.0,0.0
871.09375,871.09375,900.0,0.0
902.34375,902.34375,920.0,0.0
878.90625,878.90625,900.0,0.0
933.59375,933.59375,950.0,0.0
945.3125,945.3125,960.0,0.0
929.6875,929.6875,960.0,0.0
859.375,863.28125,890.0,0.0
867.1875,863.28125,880.0,0.0
832.03125,835.9375,850.0,0.0
835.9375,835.9375,860.0,0.0
812.5,816.40625,840.0,0.0
828.125,820.3125,840.0,0.0
867.1875,867.1875,890.0,0.0
929.6875,929.6875,950.0,0.0
917.96875,914.0625,930.0,0.0
937.5,933.59375,970.0,0.0
964.84375,964.84375,980.0,0.0
937.5,941.40625,980.0,0.0
878.90625,886.71875,900.0,0.0
859.375,859.375,870.0,0.0
839.84375,835.9375,860.0,0.0
820.3125,820.3125,840.0,0.0
789.0625,792.96875,820.0,0.0
800.78125,796.875,810.0,0.0
855.46875,851.5625,880.0,0.0
894.53125,898.4375,910.0,0.0
917.96875,921.875,950.0,0.0
886.71875,882.8125,890.0,0.0
906.25,906.25,950.0,0.0
902.34375,906.25,920.0,0.0
906.25,906.25,930.0,0.0
882.8125,878.90625,890.0,0.0
898.4375,902.34375,920.0,0.0
910.15625,910.15625,930.0,0.0
878.90625,882.8125,900.0,0.0
859.375,859.375,880.0,0.0
890.625,886.71875,920.0,0.0
921.875,921.875,940.0,0.0
937.5,937.5,960.0,0.0
906.25,910.15625,930.0,0.0
937.5,933.59375,960.0,0.0
937.5,933.59375,960.0,0.0
921.875,925.78125,940.0,0.0
