RRI_inf,PPI_inf,PPI_pix,label
796.875,796.875,810.0,0.0
757.8125,757.8125,770.0,0.0
734.375,738.28125,740.0,0.0
777.34375,773.4375,810.0,0.0
808.59375,804.6875,830.0,0.0
839.84375,839.84375,860.0,0.0
867.1875,871.09375,880.0,0.0
886.71875,886.71875,910.0,0.0
886.71875,886.71875,890.0,0.0
882.8125,882.8125,920.0,0.0
843.75,843.75,850.0,0.0
812.5,812.5,840.0,0.0
808.59375,804.6875,830.0,0.0
792.96875,792.96875,810.0,0.0
796.875,796.875,810.0,0.0
785.15625,785.15625,810.0,0.0
789.0625,789.0625,800.0,0.0
773.4375,773.4375,800.0,0.0
773.4375,773.4375,780.0,0.0
769.53125,769.53125,780.0,0.0
777.34375,777.34375,800.0,0.0
773.4375,773.4375,800.0,0.0
769.53125,769.53125,790.0,0.0
765.625,765.625,800.0,0.0
773.4375,773.4375,780.0,0.0
753.90625,753.90625,770.0,0.0
757.8125,753.90625,1080.0,0.0
769.53125,769.53125,1290.0,0.0
785.15625,789.0625,790.0,0.0
773.4375,773.4375,770.0,0.0
769.53125,769.53125,790.0,0.0
769.53125,765.625,780.0,0.0
753.90625,753.90625,720.0,0.0
722.65625,726.5625,750.0,0.0
726.5625,726.5625,730.0,0.0
714.84375,710.9375,760.0,0.0
742.1875,742.1875,740.0,0.0
734.375,730.46875,750.0,0.0
738.28125,742.1875,770.0,0.0
750.0,746.09375,770.0,0.0
753.90625,753.90625,760.0,0.0
722.65625,726.5625,750.0,0.0
750.0,746.09375,770.0,0.0
746.09375,750.0,790.0,0.0
777.34375,773.4375,760.0,0.0
750.0,753.90625,790.0,0.0
761.71875,757.8125,770.0,0.0
746.09375,746.09375,750.0,0.0
730.46875,734.375,750.0,0.0
738.28125,734.375,740.0,0.0
710.9375,710.9375,710.0,0.0
703.125,703.125,700.0,0.0
695.3125,699.21875,740.0,0.0
714.84375,710.9375,730.0,0.0
703.125,707.03125,740.0,0.0
742.1875,738.28125,770.0,0.0
750.0,750.0,800.0,0.0
765.625,769.53125,750.0,0.0
753.90625,753.90625,800.0,0.0
765.625,761.71875,790.0,0.0
777.34375,777.34375,820.0,0.0
804.6875,808.59375,1060.0,0.0
757.8125,753.90625,770.0,0.0
753.90625,753.90625,750.0,0.0
726.5625,722.65625,1200.0,0.0
722.65625,726.5625,730.0,0.0
734.375,730.46875,730.0,0.0
726.5625,726.5625,760.0,0.0
714.84375,714.84375,730.0,0.0
738.28125,738.28125,740.0,0.0
710.9375,710.9375,720.0,0.0
722.65625,722.65625,750.0,0.0
714.84375,718.75,750.0,0.0
718.75,718.75,740.0,0.0
734.375,726.5625,750.0,0.0
738.28125,746.09375,800.0,0.0
746.09375,742.1875,770.0,0.0
757.8125,757.8125,750.0,0.0
753.90625,753.90625,740.0,0.0
738.28125,742.1875,780.0,0.0
738.28125,738.28125,730.0,0.0
750.0,746.09375,770.0,0.0
730.46875,734.375,760.0,0.0
742.1875,742.1875,760.0,0.0
742.1875,738.28125,750.0,0.0
742.1875,746.09375,780.0,0.0
738.28125,742.1875,760.0,0.0
765.625,757.8125,780.0,0.0
753.90625,757.8125,790.0,0.0
750.0,750.0,790.0,0.0
761.71875,761.71875,800.0,0.0
781.25,781.25,840.0,0.0
789.0625,792.96875,810.0,0.0
808.59375,804.6875,810.0,0.0
800.78125,804.6875,810.0,0.0
792.96875,792.96875,790.0,0.0
785.15625,789.0625,760.0,0.0
769.53125,769.53125,760.0,0.0
753.90625,750.0,810.0,0.0
765.625,765.625,850.0,0.0
777.34375,777.34375,830.0,0.0
828.125,828.125,840.0,0.0
808.59375,812.5,820.0,0.0
824.21875,820.3125,810.0,0.0
796.875,800.78125,810.0,0.0
789.0625,789.0625,800.0,0.0
792.96875,792.96875,800.0,0.0
785.15625,781.25,790.0,0.0
789.0625,789.0625,820.0,0.0
785.15625,785.15625,830.0,0.0
792.96875,789.0625,800.0,0.0
804.6875,804.6875,780.0,0.0
789.0625,792.96875,770.0,0.0
757.8125,753.90625,770.0,0.0
757.8125,757.8125,760.0,0.0
753.90625,753.90625,730.0,0.0
746.09375,746.09375,730.0,0.0
707.03125,707.03125,710.0,0.0
722.65625,722.65625,730.0,0.0
707.03125,703.125,720.0,0.0
710.9375,710.9375,700.0,0.0
691.40625,691.40625,720.0,0.0
699.21875,699.21875,750.0,0.0
707.03125,707.03125,810.0,0.0
734.375,734.375,830.0,0.0
792.96875,792.96875,840.0,0.0
804.6875,812.5,840.0,0.0
816.40625,812.5,890.0,0.0
835.9375,839.84375,800.0,0.0
859.375,859.375,810.0,0.0
792.96875,792.96875,750.0,0.0
773.4375,773.4375,740.0,0.0
746.09375,746.09375,770.0,0.0
722.65625,722.65625,740.0,0.0
734.375,734.375,770.0,0.0
734.375,734.375,780.0,0.0
753.90625,750.0,780.0,0.0
761.71875,765.625,800.0,0.0
765.625,761.71875,860.0,0.0
785.15625,785.15625,900.0,0.0
