valley_location,PPI
314.0,0.0
398.0,840.0
482.0,840.0
567.0,850.0
649.0,820.0
734.0,850.0
825.0,910.0
914.0,890.0
1003.0,890.0
1092.0,890.0
1180.0,880.0
1264.0,840.0
1348.0,840.0
1429.0,810.0
1510.0,810.0
1588.0,780.0
1670.0,820.0
1753.0,830.0
1835.0,820.0
1912.0,770.0
1993.0,810.0
2075.0,820.0
2159.0,840.0
2242.0,830.0
2327.0,850.0
2440.0,1130.0
2576.0,1360.0
2657.0,810.0
2735.0,780.0
2810.0,750.0
2888.0,780.0
2968.0,800.0
3047.0,790.0
3127.0,800.0
3207.0,800.0
3287.0,800.0
3368.0,810.0
3448.0,800.0
3531.0,830.0
3614.0,830.0
3695.0,810.0
3776.0,810.0
3856.0,800.0
3935.0,790.0
4012.0,770.0
4087.0,750.0
4162.0,750.0
4237.0,750.0
4315.0,780.0
4391.0,760.0
4474.0,830.0
4554.0,800.0
4638.0,840.0
4718.0,800.0
4802.0,840.0
4887.0,850.0
4973.0,860.0
5056.0,830.0
5138.0,820.0
5218.0,800.0
5295.0,770.0
5372.0,770.0
5450.0,780.0
5531.0,810.0
5611.0,800.0
5700.0,890.0
5788.0,880.0
5877.0,890.0
5961.0,840.0
6048.0,870.0
6131.0,830.0
6213.0,820.0
6291.0,780.0
6372.0,810.0
6451.0,790.0
6531.0,800.0
6614.0,830.0
6694.0,800.0
6777.0,830.0
6859.0,820.0
6945.0,860.0
7029.0,840.0
7112.0,830.0
7192.0,800.0
7272.0,800.0
7353.0,810.0
7438.0,850.0
7520.0,820.0
7607.0,870.0
7694.0,870.0
7783.0,890.0
7870.0,870.0
7959.0,890.0
8045.0,860.0
8124.0,790.0
8238.0,1140.0
8368.0,1300.0
8447.0,790.0
8527.0,800.0
8612.0,850.0
8695.0,830.0
8778.0,830.0
8864.0,860.0
8951.0,870.0
9035.0,840.0
9153.0,1180.0
9292.0,1390.0
9370.0,780.0
9446.0,760.0
9522.0,760.0
9597.0,750.0
9669.0,720.0
9750.0,810.0
9833.0,830.0
9918.0,850.0
10008.0,900.0
10105.0,970.0
10198.0,930.0
10290.0,920.0
10381.0,910.0
10472.0,910.0
10563.0,910.0
10654.0,910.0
10745.0,910.0
10837.0,920.0
10927.0,900.0
11019.0,920.0
11109.0,900.0
11199.0,900.0
11288.0,890.0
11379.0,910.0
11467.0,880.0
