RRI_inf,PPI_inf,PPI_pix,label
824.21875,824.21875,840.0,0.0
820.3125,820.3125,840.0,0.0
824.21875,828.125,850.0,0.0
835.9375,835.9375,820.0,0.0
804.6875,808.59375,850.0,0.0
843.75,835.9375,910.0,0.0
875.0,878.90625,890.0,0.0
875.0,878.90625,890.0,0.0
878.90625,871.09375,890.0,0.0
875.0,875.0,880.0,0.0
851.5625,855.46875,840.0,0.0
824.21875,824.21875,840.0,0.0
820.3125,816.40625,810.0,0.0
796.875,800.78125,810.0,0.0
789.0625,789.0625,780.0,0.0
773.4375,773.4375,820.0,0.0
804.6875,800.78125,830.0,0.0
808.59375,808.59375,820.0,0.0
800.78125,804.6875,770.0,0.0
753.90625,761.71875,810.0,0.0
792.96875,785.15625,820.0,0.0
812.5,812.5,840.0,0.0
828.125,828.125,830.0,0.0
808.59375,808.59375,850.0,0.0
820.3125,816.40625,1130.0,0.0
816.40625,820.3125,1360.0,0.0
808.59375,808.59375,810.0,0.0
816.40625,808.59375,780.0,0.0
785.15625,792.96875,750.0,0.0
765.625,761.71875,780.0,0.0
738.28125,742.1875,800.0,0.0
777.34375,769.53125,790.0,0.0
769.53125,773.4375,800.0,0.0
773.4375,773.4375,800.0,0.0
769.53125,773.4375,800.0,0.0
789.0625,781.25,810.0,0.0
789.0625,792.96875,800.0,0.0
792.96875,792.96875,830.0,0.0
781.25,781.25,830.0,0.0
816.40625,812.5,810.0,0.0
796.875,800.78125,810.0,0.0
796.875,796.875,800.0,0.0
781.25,781.25,790.0,0.0
785.15625,781.25,770.0,0.0
777.34375,781.25,750.0,0.0
753.90625,753.90625,750.0,0.0
726.5625,730.46875,750.0,0.0
738.28125,730.46875,780.0,0.0
738.28125,742.1875,760.0,0.0
757.8125,757.8125,830.0,0.0
757.8125,753.90625,800.0,0.0
800.78125,800.78125,840.0,0.0
792.96875,796.875,800.0,0.0
800.78125,804.6875,840.0,0.0
792.96875,785.15625,850.0,0.0
816.40625,820.3125,860.0,0.0
839.84375,835.9375,830.0,0.0
832.03125,835.9375,820.0,0.0
812.5,812.5,800.0,0.0
800.78125,804.6875,770.0,0.0
785.15625,781.25,770.0,0.0
746.09375,750.0,780.0,0.0
753.90625,750.0,810.0,0.0
757.8125,757.8125,800.0,0.0
796.875,792.96875,890.0,0.0
789.0625,792.96875,880.0,0.0
859.375,851.5625,890.0,0.0
871.09375,875.0,840.0,0.0
863.28125,867.1875,870.0,0.0
828.125,828.125,830.0,0.0
839.84375,835.9375,820.0,0.0
816.40625,816.40625,780.0,0.0
800.78125,804.6875,810.0,0.0
785.15625,777.34375,790.0,0.0
773.4375,777.34375,800.0,0.0
769.53125,769.53125,830.0,0.0
777.34375,781.25,800.0,0.0
812.5,804.6875,830.0,0.0
800.78125,804.6875,820.0,0.0
800.78125,804.6875,860.0,0.0
792.96875,789.0625,840.0,0.0
843.75,839.84375,830.0,0.0
824.21875,832.03125,800.0,0.0
816.40625,812.5,800.0,0.0
769.53125,773.4375,810.0,0.0
789.0625,789.0625,850.0,0.0
804.6875,804.6875,820.0,0.0
820.3125,820.3125,870.0,0.0
804.6875,804.6875,870.0,0.0
847.65625,851.5625,890.0,0.0
843.75,839.84375,870.0,0.0
859.375,859.375,890.0,0.0
863.28125,863.28125,860.0,0.0
863.28125,859.375,790.0,0.0
832.03125,839.84375,1140.0,0.0
792.96875,792.96875,1300.0,0.0
812.5,804.6875,790.0,0.0
789.0625,792.96875,800.0,0.0
773.4375,773.4375,850.0,0.0
761.71875,765.625,830.0,0.0
800.78125,789.0625,830.0,0.0
816.40625,816.40625,860.0,0.0
816.40625,820.3125,870.0,0.0
808.59375,808.59375,840.0,0.0
843.75,847.65625,1180.0,0.0
847.65625,843.75,1390.0,0.0
835.9375,839.84375,780.0,0.0
863.28125,859.375,760.0,0.0
832.03125,835.9375,760.0,0.0
800.78125,804.6875,750.0,0.0
761.71875,761.71875,720.0,0.0
750.0,746.09375,810.0,0.0
746.09375,750.0,830.0,0.0
734.375,734.375,850.0,0.0
710.9375,710.9375,900.0,0.0
796.875,789.0625,970.0,0.0
808.59375,808.59375,930.0,0.0
843.75,843.75,920.0,0.0
890.625,890.625,910.0,0.0
933.59375,929.6875,910.0,0.0
917.96875,921.875,910.0,0.0
898.4375,898.4375,910.0,0.0
882.8125,878.90625,910.0,0.0
894.53125,894.53125,920.0,0.0
890.625,890.625,900.0,0.0
886.71875,886.71875,920.0,0.0
882.8125,882.8125,900.0,0.0
902.34375,902.34375,900.0,0.0
882.8125,882.8125,890.0,0.0
886.71875,886.71875,910.0,0.0
890.625,886.71875,880.0,0.0
