valley_location,PPI
259.0,0.0
342.0,830.0
421.0,790.0
496.0,750.0
567.0,710.0
639.0,720.0
713.0,740.0
790.0,770.0
868.0,780.0
953.0,850.0
1042.0,890.0
1135.0,930.0
1225.0,900.0
1316.0,910.0
1405.0,890.0
1489.0,840.0
1572.0,830.0
1655.0,830.0
1740.0,850.0
1824.0,840.0
1910.0,860.0
2003.0,930.0
2095.0,920.0
2191.0,960.0
2289.0,980.0
2389.0,1000.0
2485.0,960.0
2581.0,960.0
2675.0,940.0
2764.0,890.0
2856.0,920.0
2947.0,910.0
3037.0,900.0
3131.0,940.0
3223.0,920.0
3315.0,920.0
3408.0,930.0
3500.0,920.0
3591.0,910.0
3678.0,870.0
3767.0,890.0
3854.0,870.0
3942.0,880.0
4033.0,910.0
4125.0,920.0
4224.0,990.0
4317.0,930.0
4413.0,960.0
4509.0,960.0
4601.0,920.0
4694.0,930.0
4785.0,910.0
4878.0,930.0
4969.0,910.0
5060.0,910.0
5150.0,900.0
5240.0,900.0
5328.0,880.0
5417.0,890.0
5506.0,890.0
5592.0,860.0
5683.0,910.0
5769.0,860.0
5854.0,850.0
5938.0,840.0
6023.0,850.0
6109.0,860.0
6193.0,840.0
6280.0,870.0
6360.0,800.0
6439.0,790.0
6521.0,820.0
6605.0,840.0
6689.0,840.0
6772.0,830.0
6859.0,870.0
6945.0,860.0
7029.0,840.0
7110.0,810.0
7193.0,830.0
7275.0,820.0
7358.0,830.0
7441.0,830.0
7524.0,830.0
7606.0,820.0
7688.0,820.0
7770.0,820.0
7852.0,820.0
7934.0,820.0
8018.0,840.0
8104.0,860.0
8193.0,890.0
8283.0,900.0
8370.0,870.0
8456.0,860.0
8545.0,890.0
8630.0,850.0
8715.0,850.0
8798.0,830.0
8881.0,830.0
8964.0,830.0
9051.0,870.0
9138.0,870.0
9229.0,910.0
9318.0,890.0
9409.0,910.0
9497.0,880.0
9583.0,860.0
9670.0,870.0
9754.0,840.0
9841.0,870.0
9923.0,820.0
10007.0,840.0
10090.0,830.0
10171.0,810.0
10254.0,830.0
10339.0,850.0
10423.0,840.0
10506.0,830.0
10592.0,860.0
10678.0,860.0
10762.0,840.0
10846.0,840.0
10931.0,850.0
11017.0,860.0
11104.0,870.0
11188.0,840.0
11270.0,820.0
11350.0,800.0
11428.0,780.0
11493.0,650.0
