valley_location,PPI
53.0,0.0
179.0,1260.0
255.0,760.0
320.0,650.0
391.0,710.0
460.0,690.0
530.0,700.0
601.0,710.0
671.0,700.0
738.0,670.0
809.0,710.0
880.0,710.0
951.0,710.0
1021.0,700.0
1091.0,700.0
1160.0,690.0
1230.0,700.0
1300.0,700.0
1372.0,720.0
1449.0,770.0
1520.0,710.0
1598.0,780.0
1674.0,760.0
1748.0,740.0
1821.0,730.0
1895.0,740.0
1968.0,730.0
2041.0,730.0
2119.0,780.0
2195.0,760.0
2271.0,760.0
2347.0,760.0
2421.0,740.0
2496.0,750.0
2569.0,730.0
2645.0,760.0
2720.0,750.0
2797.0,770.0
2873.0,760.0
2948.0,750.0
3022.0,740.0
3098.0,760.0
3171.0,730.0
3245.0,740.0
3315.0,700.0
3383.0,680.0
3450.0,670.0
3518.0,680.0
3587.0,690.0
3657.0,700.0
3726.0,690.0
3795.0,690.0
3867.0,720.0
3938.0,710.0
4012.0,740.0
4084.0,720.0
4159.0,750.0
4232.0,730.0
4306.0,740.0
4379.0,730.0
4450.0,710.0
4522.0,720.0
4591.0,690.0
4662.0,710.0
4732.0,700.0
4802.0,700.0
4872.0,700.0
4941.0,690.0
5012.0,710.0
5084.0,720.0
5154.0,700.0
5228.0,740.0
5301.0,730.0
5374.0,730.0
5444.0,700.0
5517.0,730.0
5589.0,720.0
5662.0,730.0
5735.0,730.0
5806.0,710.0
5877.0,710.0
5945.0,680.0
6015.0,700.0
6083.0,680.0
6152.0,690.0
6224.0,720.0
6299.0,750.0
6377.0,780.0
6455.0,780.0
6531.0,760.0
6610.0,790.0
6689.0,790.0
6764.0,750.0
6842.0,780.0
6918.0,760.0
6995.0,770.0
7072.0,770.0
7148.0,760.0
7225.0,770.0
7302.0,770.0
7380.0,780.0
7460.0,800.0
7543.0,830.0
7625.0,820.0
7707.0,820.0
7789.0,820.0
7870.0,810.0
7949.0,790.0
8027.0,780.0
8105.0,780.0
8183.0,780.0
8259.0,760.0
8330.0,710.0
8400.0,700.0
8472.0,720.0
8545.0,730.0
8618.0,730.0
8692.0,740.0
8770.0,780.0
8854.0,840.0
8939.0,850.0
9023.0,840.0
9106.0,830.0
9187.0,810.0
9265.0,780.0
9343.0,780.0
9423.0,800.0
9503.0,800.0
9583.0,800.0
9664.0,810.0
9746.0,820.0
9831.0,850.0
9919.0,880.0
10008.0,890.0
10097.0,890.0
10180.0,830.0
10261.0,810.0
10342.0,810.0
10422.0,800.0
10498.0,760.0
10581.0,830.0
10664.0,830.0
10753.0,890.0
10843.0,900.0
10931.0,880.0
11019.0,880.0
11102.0,830.0
11187.0,850.0
11269.0,820.0
11356.0,870.0
11441.0,850.0
