valley_location,PPI
328.0,0.0
409.0,810.0
486.0,770.0
560.0,740.0
641.0,810.0
724.0,830.0
810.0,860.0
898.0,880.0
989.0,910.0
1078.0,890.0
1170.0,920.0
1255.0,850.0
1339.0,840.0
1422.0,830.0
1503.0,810.0
1584.0,810.0
1665.0,810.0
1745.0,800.0
1825.0,800.0
1903.0,780.0
1981.0,780.0
2061.0,800.0
2141.0,800.0
2220.0,790.0
2300.0,800.0
2378.0,780.0
2455.0,770.0
2563.0,1080.0
2692.0,1290.0
2771.0,790.0
2848.0,770.0
2927.0,790.0
3005.0,780.0
3077.0,720.0
3152.0,750.0
3225.0,730.0
3301.0,760.0
3375.0,740.0
3450.0,750.0
3527.0,770.0
3604.0,770.0
3680.0,760.0
3755.0,750.0
3832.0,770.0
3911.0,790.0
3987.0,760.0
4066.0,790.0
4143.0,770.0
4218.0,750.0
4293.0,750.0
4367.0,740.0
4438.0,710.0
4508.0,700.0
4582.0,740.0
4655.0,730.0
4729.0,740.0
4806.0,770.0
4886.0,800.0
4961.0,750.0
5041.0,800.0
5120.0,790.0
5202.0,820.0
5308.0,1060.0
5385.0,770.0
5460.0,750.0
5580.0,1200.0
5653.0,730.0
5726.0,730.0
5802.0,760.0
5875.0,730.0
5949.0,740.0
6021.0,720.0
6096.0,750.0
6171.0,750.0
6245.0,740.0
6320.0,750.0
6400.0,800.0
6477.0,770.0
6552.0,750.0
6626.0,740.0
6704.0,780.0
6777.0,730.0
6854.0,770.0
6930.0,760.0
7006.0,760.0
7081.0,750.0
7159.0,780.0
7235.0,760.0
7313.0,780.0
7392.0,790.0
7471.0,790.0
7551.0,800.0
7635.0,840.0
7716.0,810.0
7797.0,810.0
7878.0,810.0
7957.0,790.0
8033.0,760.0
8109.0,760.0
8190.0,810.0
8275.0,850.0
8358.0,830.0
8442.0,840.0
8524.0,820.0
8605.0,810.0
8686.0,810.0
8766.0,800.0
8846.0,800.0
8925.0,790.0
9007.0,820.0
9090.0,830.0
9170.0,800.0
9248.0,780.0
9325.0,770.0
9402.0,770.0
9478.0,760.0
9551.0,730.0
9624.0,730.0
9695.0,710.0
9768.0,730.0
9840.0,720.0
9910.0,700.0
9982.0,720.0
10057.0,750.0
10138.0,810.0
10221.0,830.0
10305.0,840.0
10389.0,840.0
10478.0,890.0
10558.0,800.0
10639.0,810.0
10714.0,750.0
10788.0,740.0
10865.0,770.0
10939.0,740.0
11016.0,770.0
11094.0,780.0
11172.0,780.0
11252.0,800.0
11338.0,860.0
11428.0,900.0
