valley_location,PPI
33.0,0.0
118.0,850.0
205.0,870.0
294.0,890.0
387.0,930.0
481.0,940.0
568.0,870.0
666.0,980.0
847.0,1810.0
924.0,770.0
1011.0,870.0
1093.0,820.0
1176.0,830.0
1266.0,900.0
1348.0,820.0
1435.0,870.0
1516.0,810.0
1599.0,830.0
1683.0,840.0
1767.0,840.0
1846.0,790.0
1928.0,820.0
2011.0,830.0
2095.0,840.0
2179.0,840.0
2262.0,830.0
2343.0,810.0
2426.0,830.0
2512.0,860.0
2593.0,810.0
2674.0,810.0
2754.0,800.0
2840.0,860.0
2919.0,790.0
2996.0,770.0
3073.0,770.0
3152.0,790.0
3233.0,810.0
3316.0,830.0
3398.0,820.0
3482.0,840.0
3565.0,830.0
3649.0,840.0
3730.0,810.0
3810.0,800.0
3890.0,800.0
3967.0,770.0
4044.0,770.0
4128.0,840.0
4210.0,820.0
4302.0,920.0
4386.0,840.0
4475.0,890.0
4564.0,890.0
4652.0,880.0
4735.0,830.0
4822.0,870.0
4905.0,830.0
4992.0,870.0
5074.0,820.0
5154.0,800.0
5237.0,830.0
5325.0,880.0
5412.0,870.0
5498.0,860.0
5585.0,870.0
5673.0,880.0
5759.0,860.0
5840.0,810.0
5923.0,830.0
6006.0,830.0
6087.0,810.0
6174.0,870.0
6258.0,840.0
6343.0,850.0
6424.0,810.0
6565.0,1410.0
6652.0,870.0
6728.0,760.0
6801.0,730.0
6874.0,730.0
6949.0,750.0
7028.0,790.0
7110.0,820.0
7194.0,840.0
7276.0,820.0
7358.0,820.0
7439.0,810.0
7524.0,850.0
7608.0,840.0
7692.0,840.0
7778.0,860.0
7869.0,910.0
7956.0,870.0
8043.0,870.0
8130.0,870.0
8216.0,860.0
8300.0,840.0
8385.0,850.0
8469.0,840.0
8551.0,820.0
8635.0,840.0
8720.0,850.0
8803.0,830.0
8885.0,820.0
8966.0,810.0
9052.0,860.0
9138.0,860.0
9226.0,880.0
9313.0,870.0
9401.0,880.0
9491.0,900.0
9582.0,910.0
9672.0,900.0
9759.0,870.0
9842.0,830.0
9926.0,840.0
10007.0,810.0
10086.0,790.0
10168.0,820.0
10252.0,840.0
10341.0,890.0
10432.0,910.0
10522.0,900.0
10611.0,890.0
10702.0,910.0
10818.0,1160.0
10929.0,1110.0
11026.0,970.0
11108.0,820.0
11243.0,1350.0
11385.0,1420.0
11478.0,930.0
