RRI_inf,PPI_inf,PPI_pix,label
859.375,859.375,870.0,0.0
839.84375,835.9375,870.0,0.0
820.3125,820.3125,840.0,0.0
789.0625,792.96875,820.0,0.0
800.78125,796.875,800.0,0.0
855.46875,851.5625,880.0,0.0
894.53125,898.4375,910.0,0.0
917.96875,921.875,950.0,0.0
886.71875,882.8125,900.0,0.0
906.25,906.25,920.0,0.0
902.34375,906.25,940.0,0.0
906.25,906.25,930.0,0.0
882.8125,878.90625,900.0,0.0
898.4375,902.34375,910.0,0.0
910.15625,910.15625,930.0,0.0
878.90625,882.8125,920.0,0.0
859.375,859.375,860.0,0.0
890.625,886.71875,910.0,0.0
921.875,921.875,950.0,0.0
937.5,937.5,960.0,0.0
906.25,910.15625,930.0,0.0
937.5,933.59375,970.0,0.0
937.5,933.59375,960.0,0.0
921.875,925.78125,940.0,0.0
875.0,878.90625,900.0,0.0
867.1875,863.28125,880.0,0.0
867.1875,871.09375,890.0,0.0
886.71875,882.8125,910.0,0.0
863.28125,867.1875,890.0,0.0
867.1875,859.375,870.0,0.0
875.0,878.90625,900.0,0.0
906.25,906.25,920.0,0.0
890.625,890.625,930.0,0.0
839.84375,851.5625,870.0,0.0
835.9375,828.125,850.0,0.0
847.65625,847.65625,850.0,0.0
878.90625,871.09375,910.0,0.0
906.25,906.25,920.0,0.0
914.0625,914.0625,930.0,0.0
953.125,953.125,980.0,0.0
957.03125,957.03125,980.0,0.0
937.5,941.40625,960.0,0.0
890.625,894.53125,920.0,0.0
871.09375,867.1875,890.0,0.0
847.65625,847.65625,870.0,0.0
859.375,863.28125,880.0,0.0
851.5625,859.375,860.0,0.0
839.84375,832.03125,870.0,0.0
847.65625,851.5625,860.0,0.0
843.75,839.84375,860.0,0.0
789.0625,792.96875,810.0,0.0
769.53125,761.71875,780.0,0.0
804.6875,800.78125,840.0,0.0
800.78125,800.78125,810.0,0.0
769.53125,769.53125,780.0,0.0
789.0625,785.15625,800.0,0.0
808.59375,804.6875,830.0,0.0
843.75,843.75,870.0,0.0
863.28125,867.1875,890.0,0.0
835.9375,843.75,860.0,0.0
828.125,820.3125,840.0,0.0
824.21875,832.03125,840.0,0.0
843.75,843.75,870.0,0.0
863.28125,859.375,870.0,0.0
867.1875,875.0,890.0,0.0
890.625,886.71875,920.0,0.0
914.0625,914.0625,930.0,0.0
917.96875,917.96875,950.0,0.0
906.25,910.15625,920.0,0.0
898.4375,902.34375,930.0,0.0
906.25,906.25,920.0,0.0
914.0625,917.96875,950.0,0.0
929.6875,929.6875,940.0,0.0
898.4375,902.34375,920.0,0.0
917.96875,921.875,920.0,0.0
941.40625,937.5,980.0,0.0
980.46875,980.46875,1000.0,0.0
964.84375,960.9375,990.0,0.0
992.1875,988.28125,1010.0,0.0
1000.0,996.09375,1020.0,0.0
996.09375,1000.0,1040.0,0.0
964.84375,964.84375,970.0,0.0
941.40625,945.3125,960.0,0.0
937.5,937.5,970.0,0.0
917.96875,921.875,950.0,0.0
890.625,890.625,900.0,0.0
910.15625,906.25,920.0,0.0
921.875,921.875,960.0,0.0
910.15625,917.96875,930.0,0.0
882.8125,882.8125,900.0,0.0
925.78125,921.875,940.0,0.0
960.9375,960.9375,990.0,0.0
984.375,980.46875,1000.0,0.0
964.84375,968.75,990.0,0.0
964.84375,960.9375,990.0,0.0
945.3125,949.21875,960.0,0.0
910.15625,910.15625,930.0,0.0
859.375,867.1875,900.0,0.0
835.9375,832.03125,850.0,0.0
878.90625,871.09375,890.0,0.0
945.3125,937.5,950.0,0.0
960.9375,964.84375,990.0,0.0
964.84375,960.9375,980.0,0.0
988.28125,984.375,1020.0,0.0
1000.0,1000.0,1020.0,0.0
984.375,984.375,1000.0,0.0
980.46875,980.46875,1010.0,0.0
972.65625,976.5625,1010.0,0.0
941.40625,941.40625,950.0,0.0
949.21875,949.21875,970.0,0.0
972.65625,972.65625,1000.0,0.0
988.28125,992.1875,1010.0,0.0
964.84375,964.84375,990.0,0.0
980.46875,984.375,1010.0,0.0
992.1875,996.09375,1000.0,0.0
996.09375,1000.0,1030.0,0.0
941.40625,941.40625,970.0,0.0
960.9375,960.9375,970.0,0.0
964.84375,964.84375,1000.0,0.0
968.75,972.65625,990.0,0.0
960.9375,957.03125,980.0,0.0
