valley_location,PPI
59.0,0.0
125.0,660.0
199.0,740.0
275.0,760.0
359.0,840.0
450.0,910.0
539.0,890.0
628.0,890.0
721.0,930.0
808.0,870.0
898.0,900.0
1010.0,1120.0
1153.0,1430.0
1248.0,950.0
1345.0,970.0
1421.0,760.0
1538.0,1170.0
1634.0,960.0
1721.0,870.0
1806.0,850.0
1891.0,850.0
1979.0,880.0
2076.0,970.0
2164.0,880.0
2261.0,970.0
2354.0,930.0
2441.0,870.0
2520.0,790.0
2612.0,920.0
2692.0,800.0
2793.0,1010.0
2885.0,920.0
2977.0,920.0
3064.0,870.0
3149.0,850.0
3235.0,860.0
3302.0,670.0
3403.0,1010.0
3489.0,860.0
3574.0,850.0
3656.0,820.0
3739.0,830.0
3825.0,860.0
3911.0,860.0
4024.0,1130.0
4166.0,1420.0
4252.0,860.0
4335.0,830.0
4419.0,840.0
4499.0,800.0
4577.0,780.0
4654.0,770.0
4734.0,800.0
4816.0,820.0
4900.0,840.0
4984.0,840.0
5069.0,850.0
5151.0,820.0
5242.0,910.0
5327.0,850.0
5406.0,790.0
5477.0,710.0
5545.0,680.0
5615.0,700.0
5684.0,690.0
5755.0,710.0
5827.0,720.0
5909.0,820.0
5998.0,890.0
6088.0,900.0
6183.0,950.0
6278.0,950.0
6370.0,920.0
6460.0,900.0
6547.0,870.0
6659.0,1120.0
6791.0,1320.0
6875.0,840.0
6963.0,880.0
7046.0,830.0
7138.0,920.0
7233.0,950.0
7335.0,1020.0
7434.0,990.0
7530.0,960.0
7621.0,910.0
7711.0,900.0
7799.0,880.0
7885.0,860.0
7975.0,900.0
8067.0,920.0
8164.0,970.0
8262.0,980.0
8357.0,950.0
8453.0,960.0
8580.0,1270.0
8736.0,1560.0
8830.0,940.0
8921.0,910.0
9012.0,910.0
9105.0,930.0
9198.0,930.0
9288.0,900.0
9378.0,900.0
9468.0,900.0
9555.0,870.0
9645.0,900.0
9734.0,890.0
9821.0,870.0
9907.0,860.0
9997.0,900.0
10084.0,870.0
10167.0,830.0
10255.0,880.0
10347.0,920.0
10435.0,880.0
10526.0,910.0
10612.0,860.0
10699.0,870.0
10783.0,840.0
10868.0,850.0
10953.0,850.0
11045.0,920.0
11138.0,930.0
11226.0,880.0
11317.0,910.0
