valley_location,PPI
126.0,0.0
221.0,950.0
316.0,950.0
411.0,950.0
506.0,950.0
596.0,900.0
687.0,910.0
778.0,910.0
869.0,910.0
959.0,900.0
1053.0,940.0
1143.0,900.0
1234.0,910.0
1325.0,910.0
1420.0,950.0
1512.0,920.0
1606.0,940.0
1701.0,950.0
1794.0,930.0
1882.0,880.0
1970.0,880.0
2055.0,850.0
2136.0,810.0
2222.0,860.0
2310.0,880.0
2401.0,910.0
2493.0,920.0
2587.0,940.0
2681.0,940.0
2773.0,920.0
2862.0,890.0
2950.0,880.0
3038.0,880.0
3124.0,860.0
3212.0,880.0
3305.0,930.0
3393.0,880.0
3480.0,870.0
3564.0,840.0
3646.0,820.0
3729.0,830.0
3813.0,840.0
3896.0,830.0
3975.0,790.0
4053.0,780.0
4133.0,800.0
4214.0,810.0
4296.0,820.0
4378.0,820.0
4463.0,850.0
4547.0,840.0
4629.0,820.0
4711.0,820.0
4793.0,820.0
4874.0,810.0
4953.0,790.0
5035.0,820.0
5118.0,830.0
5201.0,830.0
5282.0,810.0
5360.0,780.0
5440.0,800.0
5524.0,840.0
5608.0,840.0
5693.0,850.0
5778.0,850.0
5864.0,860.0
5952.0,880.0
6036.0,840.0
6120.0,840.0
6200.0,800.0
6283.0,830.0
6363.0,800.0
6441.0,780.0
6522.0,810.0
6603.0,810.0
6684.0,810.0
6767.0,830.0
6850.0,830.0
6934.0,840.0
7019.0,850.0
7103.0,840.0
7187.0,840.0
7269.0,820.0
7352.0,830.0
7435.0,830.0
7520.0,850.0
7605.0,850.0
7694.0,890.0
7780.0,860.0
7866.0,860.0
7955.0,890.0
8043.0,880.0
8131.0,880.0
8223.0,920.0
8308.0,850.0
8397.0,890.0
8480.0,830.0
8562.0,820.0
8641.0,790.0
8721.0,800.0
8805.0,840.0
8894.0,890.0
8988.0,940.0
9085.0,970.0
9177.0,920.0
9261.0,840.0
9353.0,920.0
9442.0,890.0
9528.0,860.0
9613.0,850.0
9698.0,850.0
9787.0,890.0
9873.0,860.0
9957.0,840.0
10041.0,840.0
10129.0,880.0
10217.0,880.0
10304.0,870.0
10419.0,1150.0
10555.0,1360.0
10638.0,830.0
10721.0,830.0
10802.0,810.0
10883.0,810.0
10965.0,820.0
11045.0,800.0
11123.0,780.0
11197.0,740.0
11278.0,810.0
11356.0,780.0
11432.0,760.0
