valley_location,PPI
68.0,0.0
135.0,670.0
201.0,660.0
267.0,660.0
332.0,650.0
427.0,950.0
493.0,660.0
616.0,1230.0
695.0,790.0
779.0,840.0
866.0,870.0
952.0,860.0
1036.0,840.0
1119.0,830.0
1202.0,830.0
1287.0,850.0
1377.0,900.0
1466.0,890.0
1552.0,860.0
1642.0,900.0
1768.0,1260.0
1901.0,1330.0
1986.0,850.0
2074.0,880.0
2196.0,1220.0
2258.0,620.0
2352.0,940.0
2446.0,940.0
2536.0,900.0
2627.0,910.0
2721.0,940.0
2812.0,910.0
2904.0,920.0
2994.0,900.0
3084.0,900.0
3177.0,930.0
3271.0,940.0
3366.0,950.0
3452.0,860.0
3543.0,910.0
3631.0,880.0
3711.0,800.0
3791.0,800.0
3871.0,800.0
3951.0,800.0
4042.0,910.0
4136.0,940.0
4226.0,900.0
4312.0,860.0
4393.0,810.0
4474.0,810.0
4554.0,800.0
4636.0,820.0
4718.0,820.0
4804.0,860.0
4895.0,910.0
4983.0,880.0
5072.0,890.0
5158.0,860.0
5244.0,860.0
5328.0,840.0
5411.0,830.0
5495.0,840.0
5579.0,840.0
5662.0,830.0
5748.0,860.0
5836.0,880.0
5925.0,890.0
6015.0,900.0
6103.0,880.0
6192.0,890.0
6273.0,810.0
6357.0,840.0
6436.0,790.0
6516.0,800.0
6595.0,790.0
6678.0,830.0
6771.0,930.0
6856.0,850.0
6952.0,960.0
7045.0,930.0
7138.0,930.0
7226.0,880.0
7312.0,860.0
7397.0,850.0
7482.0,850.0
7567.0,850.0
7654.0,870.0
7741.0,870.0
7829.0,880.0
7918.0,890.0
8009.0,910.0
8100.0,910.0
8193.0,930.0
8285.0,920.0
8380.0,950.0
8468.0,880.0
8564.0,960.0
8658.0,940.0
8742.0,840.0
8831.0,890.0
8924.0,930.0
9015.0,910.0
9111.0,960.0
9206.0,950.0
9308.0,1020.0
9400.0,920.0
9488.0,880.0
9575.0,870.0
9659.0,840.0
9745.0,860.0
9833.0,880.0
9926.0,930.0
10019.0,930.0
10115.0,960.0
10207.0,920.0
10298.0,910.0
10387.0,890.0
10471.0,840.0
10551.0,800.0
10626.0,750.0
10698.0,720.0
10771.0,730.0
10848.0,770.0
10924.0,760.0
11001.0,770.0
11084.0,830.0
11166.0,820.0
11251.0,850.0
11335.0,840.0
11420.0,850.0
11493.0,730.0
