valley_location,PPI
279.0,0.0
366.0,870.0
453.0,870.0
537.0,840.0
619.0,820.0
699.0,800.0
787.0,880.0
878.0,910.0
973.0,950.0
1063.0,900.0
1155.0,920.0
1249.0,940.0
1342.0,930.0
1432.0,900.0
1523.0,910.0
1616.0,930.0
1708.0,920.0
1794.0,860.0
1885.0,910.0
1980.0,950.0
2076.0,960.0
2169.0,930.0
2266.0,970.0
2362.0,960.0
2456.0,940.0
2546.0,900.0
2634.0,880.0
2723.0,890.0
2814.0,910.0
2903.0,890.0
2990.0,870.0
3080.0,900.0
3172.0,920.0
3265.0,930.0
3352.0,870.0
3437.0,850.0
3522.0,850.0
3613.0,910.0
3705.0,920.0
3798.0,930.0
3896.0,980.0
3994.0,980.0
4090.0,960.0
4182.0,920.0
4271.0,890.0
4358.0,870.0
4446.0,880.0
4532.0,860.0
4619.0,870.0
4705.0,860.0
4791.0,860.0
4872.0,810.0
4950.0,780.0
5034.0,840.0
5115.0,810.0
5193.0,780.0
5273.0,800.0
5356.0,830.0
5443.0,870.0
5532.0,890.0
5618.0,860.0
5702.0,840.0
5786.0,840.0
5873.0,870.0
5960.0,870.0
6049.0,890.0
6141.0,920.0
6234.0,930.0
6329.0,950.0
6421.0,920.0
6514.0,930.0
6606.0,920.0
6701.0,950.0
6795.0,940.0
6887.0,920.0
6979.0,920.0
7077.0,980.0
7177.0,1000.0
7276.0,990.0
7377.0,1010.0
7479.0,1020.0
7583.0,1040.0
7680.0,970.0
7776.0,960.0
7873.0,970.0
7968.0,950.0
8058.0,900.0
8150.0,920.0
8246.0,960.0
8339.0,930.0
8429.0,900.0
8523.0,940.0
8622.0,990.0
8722.0,1000.0
8821.0,990.0
8920.0,990.0
9016.0,960.0
9109.0,930.0
9199.0,900.0
9284.0,850.0
9373.0,890.0
9468.0,950.0
9567.0,990.0
9665.0,980.0
9767.0,1020.0
9869.0,1020.0
9969.0,1000.0
10070.0,1010.0
10171.0,1010.0
10266.0,950.0
10363.0,970.0
10463.0,1000.0
10564.0,1010.0
10663.0,990.0
10764.0,1010.0
10864.0,1000.0
10967.0,1030.0
11064.0,970.0
11161.0,970.0
11261.0,1000.0
11360.0,990.0
11458.0,980.0
