RRI_inf,PPI_inf,PPI_pix,label
914.0625,914.0625,950.0,0.0
886.71875,890.625,910.0,0.0
890.625,886.71875,910.0,0.0
886.71875,882.8125,900.0,0.0
871.09375,878.90625,900.0,0.0
855.46875,851.5625,870.0,0.0
875.0,875.0,900.0,0.0
875.0,875.0,890.0,0.0
835.9375,839.84375,870.0,0.0
875.0,867.1875,870.0,0.0
847.65625,851.5625,880.0,0.0
851.5625,851.5625,880.0,0.0
824.21875,824.21875,830.0,0.0
859.375,859.375,850.0,0.0
894.53125,894.53125,930.0,0.0
878.90625,878.90625,890.0,0.0
875.0,875.0,920.0,0.0
851.5625,851.5625,870.0,0.0
835.9375,835.9375,860.0,0.0
816.40625,820.3125,830.0,0.0
839.84375,835.9375,860.0,0.0
839.84375,839.84375,860.0,0.0
898.4375,898.4375,910.0,0.0
886.71875,886.71875,910.0,0.0
882.8125,882.8125,900.0,0.0
882.8125,882.8125,900.0,0.0
867.1875,871.09375,900.0,0.0
871.09375,867.1875,880.0,0.0
851.5625,851.5625,860.0,0.0
843.75,843.75,870.0,0.0
820.3125,820.3125,840.0,0.0
835.9375,832.03125,860.0,0.0
828.125,832.03125,850.0,0.0
816.40625,820.3125,840.0,0.0
824.21875,820.3125,840.0,0.0
847.65625,843.75,870.0,0.0
843.75,847.65625,850.0,0.0
832.03125,832.03125,860.0,0.0
832.03125,828.125,850.0,0.0
816.40625,820.3125,810.0,0.0
820.3125,820.3125,870.0,0.0
816.40625,812.5,820.0,0.0
800.78125,804.6875,820.0,0.0
800.78125,800.78125,830.0,0.0
800.78125,800.78125,810.0,0.0
828.125,824.21875,850.0,0.0
808.59375,808.59375,820.0,0.0
800.78125,800.78125,830.0,0.0
781.25,785.15625,800.0,0.0
835.9375,828.125,850.0,0.0
832.03125,835.9375,840.0,0.0
832.03125,832.03125,850.0,0.0
835.9375,839.84375,880.0,0.0
851.5625,847.65625,850.0,0.0
847.65625,847.65625,880.0,0.0
847.65625,851.5625,870.0,0.0
820.3125,816.40625,840.0,0.0
824.21875,828.125,840.0,0.0
816.40625,816.40625,840.0,0.0
781.25,781.25,780.0,0.0
785.15625,785.15625,810.0,0.0
792.96875,789.0625,810.0,0.0
808.59375,816.40625,840.0,0.0
812.5,808.59375,830.0,0.0
863.28125,859.375,880.0,0.0
890.625,894.53125,920.0,0.0
843.75,851.5625,870.0,0.0
863.28125,855.46875,870.0,0.0
867.1875,867.1875,880.0,0.0
847.65625,851.5625,870.0,0.0
820.3125,820.3125,860.0,0.0
843.75,839.84375,850.0,0.0
832.03125,832.03125,850.0,0.0
808.59375,812.5,820.0,0.0
832.03125,828.125,840.0,0.0
835.9375,835.9375,870.0,0.0
871.09375,871.09375,890.0,0.0
917.96875,917.96875,940.0,0.0
902.34375,906.25,930.0,0.0
933.59375,929.6875,950.0,0.0
921.875,925.78125,950.0,0.0
871.09375,875.0,890.0,0.0
878.90625,867.1875,900.0,0.0
863.28125,867.1875,880.0,0.0
839.84375,843.75,870.0,0.0
812.5,808.59375,810.0,0.0
847.65625,847.65625,870.0,0.0
863.28125,863.28125,890.0,0.0
882.8125,878.90625,890.0,0.0
906.25,906.25,930.0,0.0
917.96875,921.875,940.0,0.0
921.875,921.875,960.0,0.0
925.78125,929.6875,930.0,0.0
925.78125,921.875,950.0,0.0
914.0625,917.96875,950.0,0.0
890.625,882.8125,900.0,0.0
878.90625,886.71875,900.0,0.0
886.71875,886.71875,910.0,0.0
859.375,859.375,880.0,0.0
886.71875,886.71875,920.0,0.0
929.6875,929.6875,950.0,0.0
925.78125,929.6875,940.0,0.0
949.21875,945.3125,960.0,0.0
976.5625,972.65625,1000.0,0.0
917.96875,929.6875,940.0,0.0
929.6875,921.875,960.0,0.0
933.59375,933.59375,940.0,0.0
917.96875,917.96875,960.0,0.0
894.53125,894.53125,900.0,0.0
882.8125,882.8125,890.0,0.0
878.90625,882.8125,930.0,0.0
894.53125,890.625,910.0,0.0
894.53125,894.53125,900.0,0.0
902.34375,902.34375,940.0,0.0
890.625,890.625,900.0,0.0
886.71875,882.8125,910.0,0.0
882.8125,886.71875,910.0,0.0
925.78125,921.875,940.0,0.0
906.25,906.25,910.0,0.0
925.78125,925.78125,960.0,0.0
914.0625,917.96875,940.0,0.0
898.4375,898.4375,920.0,0.0
882.8125,882.8125,900.0,0.0
851.5625,851.5625,880.0,0.0
824.21875,832.03125,840.0,0.0
804.6875,800.78125,820.0,0.0
835.9375,832.03125,860.0,0.0
851.5625,855.46875,880.0,0.0
898.4375,890.625,910.0,0.0
906.25,910.15625,910.0,0.0
