RRI_inf,PPI_inf,PPI_pix,label
687.5,691.40625,700.0,0.0
656.25,648.4375,700.0,0.0
628.90625,640.625,710.0,0.0
648.4375,644.53125,690.0,0.0
664.0625,652.34375,680.0,0.0
660.15625,664.0625,690.0,0.0
636.71875,636.71875,690.0,0.0
632.8125,632.8125,670.0,0.0
648.4375,648.4375,690.0,0.0
664.0625,660.15625,680.0,0.0
656.25,656.25,700.0,0.0
632.8125,636.71875,690.0,0.0
664.0625,660.15625,680.0,0.0
683.59375,683.59375,700.0,0.0
691.40625,695.3125,720.0,0.0
656.25,660.15625,690.0,0.0
660.15625,660.15625,630.0,0.0
664.0625,664.0625,660.0,0.0
683.59375,683.59375,690.0,0.0
660.15625,660.15625,660.0,0.0
632.8125,632.8125,660.0,0.0
636.71875,636.71875,640.0,0.0
644.53125,640.625,660.0,0.0
675.78125,671.875,680.0,0.0
675.78125,675.78125,690.0,0.0
671.875,671.875,640.0,0.0
703.125,703.125,680.0,0.0
703.125,703.125,690.0,0.0
699.21875,699.21875,710.0,0.0
671.875,675.78125,690.0,0.0
691.40625,695.3125,670.0,0.0
707.03125,703.125,690.0,0.0
707.03125,710.9375,680.0,0.0
671.875,675.78125,680.0,0.0
679.6875,679.6875,670.0,0.0
695.3125,691.40625,640.0,0.0
695.3125,695.3125,670.0,0.0
660.15625,664.0625,670.0,0.0
640.625,644.53125,700.0,0.0
664.0625,660.15625,700.0,0.0
679.6875,671.875,700.0,0.0
695.3125,699.21875,730.0,0.0
675.78125,675.78125,720.0,0.0
687.5,687.5,690.0,0.0
703.125,703.125,710.0,0.0
710.9375,707.03125,720.0,0.0
675.78125,679.6875,730.0,0.0
667.96875,667.96875,680.0,0.0
675.78125,675.78125,700.0,0.0
703.125,699.21875,710.0,0.0
671.875,675.78125,730.0,0.0
652.34375,656.25,670.0,0.0
667.96875,667.96875,640.0,0.0
671.875,664.0625,700.0,0.0
691.40625,691.40625,680.0,0.0
671.875,671.875,720.0,0.0
683.59375,687.5,700.0,0.0
691.40625,691.40625,700.0,0.0
691.40625,695.3125,710.0,0.0
660.15625,660.15625,730.0,0.0
664.0625,664.0625,700.0,0.0
667.96875,667.96875,680.0,0.0
695.3125,691.40625,690.0,0.0
683.59375,687.5,730.0,0.0
652.34375,656.25,690.0,0.0
664.0625,660.15625,660.0,0.0
660.15625,660.15625,690.0,0.0
652.34375,648.4375,690.0,0.0
640.625,644.53125,700.0,0.0
660.15625,656.25,700.0,0.0
660.15625,656.25,690.0,0.0
671.875,675.78125,710.0,0.0
664.0625,664.0625,710.0,0.0
691.40625,691.40625,680.0,0.0
671.875,675.78125,680.0,0.0
671.875,667.96875,690.0,0.0
656.25,656.25,710.0,0.0
664.0625,664.0625,700.0,0.0
675.78125,675.78125,680.0,0.0
648.4375,648.4375,680.0,0.0
628.90625,625.0,680.0,0.0
632.8125,640.625,670.0,0.0
636.71875,628.90625,650.0,0.0
640.625,636.71875,670.0,0.0
621.09375,625.0,670.0,0.0
