valley_location,PPI
228.0,0.0
308.0,800.0
385.0,770.0
459.0,740.0
528.0,690.0
594.0,660.0
662.0,680.0
729.0,670.0
795.0,660.0
863.0,680.0
927.0,640.0
992.0,650.0
1059.0,670.0
1129.0,700.0
1201.0,720.0
1276.0,750.0
1353.0,770.0
1423.0,700.0
1493.0,700.0
1568.0,750.0
1643.0,750.0
1718.0,750.0
1789.0,710.0
1859.0,700.0
1928.0,690.0
1996.0,680.0
2063.0,670.0
2130.0,670.0
2198.0,680.0
2265.0,670.0
2334.0,690.0
2401.0,670.0
2473.0,720.0
2546.0,730.0
2622.0,760.0
2694.0,720.0
2764.0,700.0
2836.0,720.0
2908.0,720.0
2978.0,700.0
3049.0,710.0
3117.0,680.0
3185.0,680.0
3255.0,700.0
3325.0,700.0
3395.0,700.0
3461.0,660.0
3532.0,710.0
3599.0,670.0
3667.0,680.0
3734.0,670.0
3802.0,680.0
3871.0,690.0
3935.0,640.0
4009.0,740.0
4076.0,670.0
4139.0,630.0
4216.0,770.0
4282.0,660.0
4351.0,690.0
4420.0,690.0
4490.0,700.0
4555.0,650.0
4621.0,660.0
4684.0,630.0
4754.0,700.0
4877.0,1230.0
4945.0,680.0
5014.0,690.0
5079.0,650.0
5149.0,700.0
5223.0,740.0
5291.0,680.0
5364.0,730.0
5431.0,670.0
5505.0,740.0
5576.0,710.0
5650.0,740.0
5719.0,690.0
5786.0,670.0
5852.0,660.0
5920.0,680.0
5988.0,680.0
6055.0,670.0
6120.0,650.0
6192.0,720.0
6262.0,700.0
6330.0,680.0
6403.0,730.0
6484.0,810.0
6551.0,670.0
6622.0,710.0
6686.0,640.0
6769.0,830.0
6899.0,1300.0
6966.0,670.0
7042.0,760.0
7110.0,680.0
7187.0,770.0
7253.0,660.0
7320.0,670.0
7386.0,660.0
7453.0,670.0
7520.0,670.0
7586.0,660.0
7649.0,630.0
7715.0,660.0
7779.0,640.0
7850.0,710.0
7960.0,1100.0
8055.0,950.0
8124.0,690.0
8194.0,700.0
8261.0,670.0
8332.0,710.0
8402.0,700.0
8469.0,670.0
8538.0,690.0
8608.0,700.0
8681.0,730.0
8752.0,710.0
8817.0,650.0
8889.0,720.0
8957.0,680.0
9028.0,710.0
9094.0,660.0
9161.0,670.0
9273.0,1120.0
9421.0,1480.0
9501.0,800.0
9619.0,1180.0
9680.0,610.0
9780.0,1000.0
9855.0,750.0
9917.0,620.0
9979.0,620.0
10047.0,680.0
10115.0,680.0
10183.0,680.0
10249.0,660.0
10320.0,710.0
10387.0,670.0
10458.0,710.0
10531.0,730.0
10604.0,730.0
10672.0,680.0
10741.0,690.0
10813.0,720.0
10880.0,670.0
10947.0,670.0
11014.0,670.0
11081.0,670.0
11149.0,680.0
11216.0,670.0
11280.0,640.0
11347.0,670.0
11419.0,720.0
11489.0,700.0
