RRI_inf,PPI_inf,PPI_pix,label
699.21875,707.03125,700.0,0.0
722.65625,726.5625,750.0,0.0
761.71875,757.8125,770.0,0.0
769.53125,769.53125,810.0,0.0
730.46875,730.46875,750.0,0.0
742.1875,742.1875,760.0,0.0
722.65625,718.75,740.0,0.0
718.75,714.84375,740.0,0.0
683.59375,687.5,700.0,0.0
710.9375,710.9375,730.0,0.0
722.65625,726.5625,730.0,0.0
726.5625,726.5625,760.0,0.0
691.40625,691.40625,710.0,0.0
726.5625,726.5625,740.0,0.0
742.1875,742.1875,760.0,0.0
734.375,734.375,760.0,0.0
695.3125,695.3125,720.0,0.0
714.84375,714.84375,730.0,0.0
722.65625,718.75,740.0,0.0
722.65625,722.65625,740.0,0.0
691.40625,691.40625,720.0,0.0
714.84375,714.84375,730.0,0.0
710.9375,710.9375,730.0,0.0
703.125,703.125,720.0,0.0
679.6875,679.6875,690.0,0.0
687.5,687.5,700.0,0.0
695.3125,699.21875,720.0,0.0
687.5,687.5,710.0,0.0
691.40625,695.3125,710.0,0.0
695.3125,695.3125,700.0,0.0
718.75,714.84375,740.0,0.0
695.3125,695.3125,730.0,0.0
679.6875,679.6875,690.0,0.0
707.03125,703.125,730.0,0.0
710.9375,707.03125,720.0,0.0
691.40625,691.40625,720.0,0.0
660.15625,667.96875,680.0,0.0
691.40625,691.40625,700.0,0.0
695.3125,695.3125,700.0,0.0
707.03125,707.03125,730.0,0.0
671.875,675.78125,690.0,0.0
707.03125,707.03125,740.0,0.0
703.125,699.21875,690.0,0.0
679.6875,679.6875,720.0,0.0
679.6875,675.78125,690.0,0.0
652.34375,652.34375,680.0,0.0
644.53125,640.625,650.0,0.0
664.0625,660.15625,680.0,0.0
656.25,656.25,690.0,0.0
660.15625,664.0625,670.0,0.0
683.59375,679.6875,700.0,0.0
687.5,691.40625,710.0,0.0
667.96875,664.0625,690.0,0.0
679.6875,683.59375,690.0,0.0
683.59375,683.59375,690.0,0.0
703.125,703.125,740.0,0.0
660.15625,667.96875,670.0,0.0
667.96875,675.78125,680.0,0.0
683.59375,683.59375,710.0,0.0
707.03125,699.21875,730.0,0.0
687.5,687.5,700.0,0.0
675.78125,675.78125,700.0,0.0
695.3125,691.40625,710.0,0.0
695.3125,699.21875,710.0,0.0
710.9375,703.125,730.0,0.0
660.15625,664.0625,680.0,0.0
675.78125,675.78125,690.0,0.0
652.34375,656.25,670.0,0.0
640.625,632.8125,660.0,0.0
632.8125,628.90625,650.0,0.0
632.8125,632.8125,640.0,0.0
625.0,628.90625,650.0,0.0
652.34375,648.4375,660.0,0.0
660.15625,664.0625,680.0,0.0
664.0625,667.96875,690.0,0.0
648.4375,656.25,650.0,0.0
613.28125,625.0,660.0,0.0
613.28125,609.375,610.0,0.0
660.15625,761.71875,660.0,0.0
765.625,570.3125,750.0,0.0
632.8125,703.125,720.0,0.0
652.34375,652.34375,690.0,0.0
648.4375,644.53125,660.0,0.0
644.53125,640.625,660.0,0.0
636.71875,632.8125,750.0,0.0
621.09375,625.0,570.0,0.0
605.46875,605.46875,570.0,0.0
617.1875,617.1875,1870.0,0.0
617.1875,617.1875,640.0,0.0
621.09375,621.09375,620.0,0.0
609.375,613.28125,620.0,0.0
601.5625,601.5625,610.0,0.0
601.5625,597.65625,650.0,0.0
601.5625,605.46875,650.0,0.0
617.1875,617.1875,660.0,0.0
628.90625,632.8125,690.0,0.0
652.34375,660.15625,670.0,0.0
671.875,671.875,690.0,0.0
664.0625,667.96875,680.0,0.0
671.875,667.96875,690.0,0.0
671.875,675.78125,720.0,0.0
679.6875,679.6875,740.0,0.0
699.21875,695.3125,730.0,0.0
710.9375,710.9375,720.0,0.0
710.9375,710.9375,730.0,0.0
691.40625,695.3125,710.0,0.0
718.75,718.75,710.0,0.0
699.21875,703.125,730.0,0.0
703.125,707.03125,740.0,0.0
691.40625,687.5,680.0,0.0
707.03125,710.9375,710.0,0.0
683.59375,683.59375,690.0,0.0
683.59375,675.78125,700.0,0.0
675.78125,679.6875,690.0,0.0
675.78125,675.78125,700.0,0.0
675.78125,667.96875,670.0,0.0
667.96875,667.96875,680.0,0.0
664.0625,667.96875,680.0,0.0
648.4375,652.34375,660.0,0.0
671.875,667.96875,700.0,0.0
660.15625,656.25,670.0,0.0
664.0625,664.0625,680.0,0.0
656.25,652.34375,680.0,0.0
667.96875,667.96875,720.0,0.0
675.78125,675.78125,690.0,0.0
679.6875,679.6875,700.0,0.0
695.3125,699.21875,730.0,0.0
671.875,675.78125,730.0,0.0
710.9375,710.9375,700.0,0.0
695.3125,691.40625,690.0,0.0
691.40625,699.21875,690.0,0.0
667.96875,671.875,700.0,0.0
679.6875,679.6875,690.0,0.0
675.78125,667.96875,700.0,0.0
687.5,687.5,700.0,0.0
675.78125,675.78125,710.0,0.0
683.59375,691.40625,720.0,0.0
699.21875,695.3125,670.0,0.0
683.59375,691.40625,690.0,0.0
667.96875,667.96875,700.0,0.0
683.59375,675.78125,720.0,0.0
675.78125,671.875,690.0,0.0
679.6875,671.875,710.0,0.0
687.5,683.59375,640.0,0.0
660.15625,664.0625,570.0,0.0
660.15625,660.15625,840.0,0.0
664.0625,664.0625,720.0,0.0
691.40625,687.5,700.0,0.0
703.125,703.125,720.0,0.0
683.59375,687.5,700.0,0.0
687.5,695.3125,680.0,0.0
683.59375,687.5,670.0,0.0
667.96875,667.96875,660.0,0.0
648.4375,656.25,650.0,0.0
640.625,640.625,670.0,0.0
652.34375,652.34375,660.0,0.0
652.34375,644.53125,650.0,0.0
