valley_location,PPI
161.0,0.0
273.0,1120.0
421.0,1480.0
501.0,800.0
569.0,680.0
680.0,1110.0
780.0,1000.0
855.0,750.0
982.0,1270.0
1048.0,660.0
1115.0,670.0
1183.0,680.0
1249.0,660.0
1320.0,710.0
1387.0,670.0
1458.0,710.0
1530.0,720.0
1604.0,740.0
1671.0,670.0
1740.0,690.0
1813.0,730.0
1881.0,680.0
1947.0,660.0
2014.0,670.0
2081.0,670.0
2149.0,680.0
2216.0,670.0
2280.0,640.0
2347.0,670.0
2419.0,720.0
2489.0,700.0
2559.0,700.0
2626.0,670.0
2698.0,720.0
2770.0,720.0
2839.0,690.0
2909.0,700.0
2978.0,690.0
3080.0,1020.0
3182.0,1020.0
3245.0,630.0
3311.0,660.0
3381.0,700.0
3451.0,700.0
3520.0,690.0
3589.0,690.0
3660.0,710.0
3733.0,730.0
3800.0,670.0
3870.0,700.0
3938.0,680.0
4006.0,680.0
4076.0,700.0
4142.0,660.0
4210.0,680.0
4280.0,700.0
4352.0,720.0
4419.0,670.0
4492.0,730.0
4566.0,740.0
4636.0,700.0
4713.0,770.0
4782.0,690.0
4854.0,720.0
4922.0,680.0
4991.0,690.0
5059.0,680.0
5128.0,690.0
5198.0,700.0
5269.0,710.0
5339.0,700.0
5410.0,710.0
5483.0,730.0
5553.0,700.0
5621.0,680.0
5692.0,710.0
5765.0,730.0
5837.0,720.0
5909.0,720.0
5979.0,700.0
6049.0,700.0
6117.0,680.0
6188.0,710.0
6256.0,680.0
6325.0,690.0
6393.0,680.0
6462.0,690.0
6530.0,680.0
6596.0,660.0
6667.0,710.0
6736.0,690.0
6806.0,700.0
6876.0,700.0
6944.0,680.0
7019.0,750.0
7092.0,730.0
7161.0,690.0
7231.0,700.0
7297.0,660.0
7367.0,700.0
7434.0,670.0
7504.0,700.0
7575.0,710.0
7639.0,640.0
7708.0,690.0
7772.0,640.0
7840.0,680.0
7910.0,700.0
7975.0,650.0
8041.0,660.0
8115.0,740.0
8183.0,680.0
8257.0,740.0
8328.0,710.0
8395.0,670.0
8464.0,690.0
8531.0,670.0
8600.0,690.0
8669.0,690.0
8736.0,670.0
8802.0,660.0
8871.0,690.0
8940.0,690.0
9012.0,720.0
9112.0,1000.0
9221.0,1090.0
9290.0,690.0
9359.0,690.0
9428.0,690.0
9496.0,680.0
9566.0,700.0
9637.0,710.0
9709.0,720.0
9777.0,680.0
9847.0,700.0
9916.0,690.0
9985.0,690.0
10054.0,690.0
10123.0,690.0
10192.0,690.0
10265.0,730.0
10392.0,1270.0
10473.0,810.0
10542.0,690.0
10609.0,670.0
10678.0,690.0
10744.0,660.0
10816.0,720.0
10884.0,680.0
10952.0,680.0
11023.0,710.0
11089.0,660.0
11161.0,720.0
11230.0,690.0
11299.0,690.0
11366.0,670.0
11431.0,650.0
11492.0,610.0
