valley_location,PPI
12.0,0.0
79.0,670.0
149.0,700.0
220.0,710.0
290.0,700.0
359.0,690.0
428.0,690.0
496.0,680.0
566.0,700.0
637.0,710.0
709.0,720.0
779.0,700.0
847.0,680.0
915.0,680.0
985.0,700.0
1054.0,690.0
1124.0,700.0
1194.0,700.0
1263.0,690.0
1337.0,740.0
1391.0,540.0
1473.0,820.0
1542.0,690.0
1609.0,670.0
1678.0,690.0
1744.0,660.0
1814.0,700.0
1884.0,700.0
1953.0,690.0
2023.0,700.0
2088.0,650.0
2161.0,730.0
2230.0,690.0
2298.0,680.0
2366.0,680.0
2432.0,660.0
2502.0,700.0
2571.0,690.0
2638.0,670.0
2707.0,690.0
2779.0,720.0
2846.0,670.0
2915.0,690.0
3025.0,1100.0
3092.0,670.0
3247.0,1550.0
3311.0,640.0
3377.0,660.0
3440.0,630.0
3505.0,650.0
3571.0,660.0
3637.0,660.0
3705.0,680.0
3773.0,680.0
3840.0,670.0
3906.0,660.0
3972.0,660.0
4039.0,670.0
4106.0,670.0
4171.0,650.0
4235.0,640.0
4300.0,650.0
4364.0,640.0
4426.0,620.0
4484.0,580.0
4537.0,530.0
4604.0,670.0
4672.0,680.0
4745.0,730.0
4822.0,770.0
4902.0,800.0
4978.0,760.0
5037.0,590.0
5122.0,850.0
5193.0,710.0
5259.0,660.0
5327.0,680.0
5393.0,660.0
5458.0,650.0
5525.0,670.0
5594.0,690.0
5665.0,710.0
5736.0,710.0
5810.0,740.0
5880.0,700.0
5951.0,710.0
6022.0,710.0
6095.0,730.0
6165.0,700.0
6237.0,720.0
6306.0,690.0
6377.0,710.0
6448.0,710.0
6518.0,700.0
6590.0,720.0
6664.0,740.0
6735.0,710.0
6806.0,710.0
6876.0,700.0
6946.0,700.0
7013.0,670.0
7084.0,710.0
7150.0,660.0
7213.0,630.0
7274.0,610.0
7337.0,630.0
7405.0,680.0
7472.0,670.0
7545.0,730.0
7621.0,760.0
7692.0,710.0
7759.0,670.0
7828.0,690.0
7898.0,700.0
7967.0,690.0
8038.0,710.0
8109.0,710.0
8179.0,700.0
8249.0,700.0
8317.0,680.0
8386.0,690.0
8454.0,680.0
8521.0,670.0
8589.0,680.0
8658.0,690.0
8728.0,700.0
8796.0,680.0
8865.0,690.0
8932.0,670.0
9001.0,690.0
9069.0,680.0
9138.0,690.0
9204.0,660.0
9273.0,690.0
9340.0,670.0
9407.0,670.0
9477.0,700.0
9540.0,630.0
9609.0,690.0
9671.0,620.0
9734.0,630.0
9803.0,690.0
9862.0,590.0
9932.0,700.0
9996.0,640.0
10061.0,650.0
10126.0,650.0
10193.0,670.0
10262.0,690.0
10329.0,670.0
10395.0,660.0
10461.0,660.0
10528.0,670.0
10593.0,650.0
10657.0,640.0
10720.0,630.0
10785.0,650.0
10853.0,680.0
10918.0,650.0
10985.0,670.0
11053.0,680.0
11123.0,700.0
11194.0,710.0
11261.0,670.0
11329.0,680.0
11400.0,710.0
11470.0,700.0
