RRI_inf,PPI_inf,PPI_pix,label
679.6875,679.6875,680.0,0.0
675.78125,667.96875,720.0,0.0
687.5,687.5,690.0,0.0
675.78125,675.78125,700.0,0.0
683.59375,691.40625,730.0,0.0
699.21875,695.3125,730.0,0.0
683.59375,691.40625,700.0,0.0
667.96875,667.96875,690.0,0.0
683.59375,675.78125,690.0,0.0
675.78125,671.875,700.0,0.0
679.6875,671.875,690.0,0.0
687.5,683.59375,700.0,0.0
660.15625,664.0625,700.0,0.0
660.15625,660.15625,710.0,0.0
664.0625,664.0625,720.0,0.0
691.40625,687.5,670.0,0.0
703.125,703.125,690.0,0.0
683.59375,687.5,700.0,0.0
687.5,695.3125,720.0,0.0
683.59375,687.5,700.0,0.0
667.96875,667.96875,700.0,0.0
648.4375,656.25,640.0,0.0
640.625,640.625,1410.0,0.0
652.34375,652.34375,720.0,0.0
652.34375,644.53125,700.0,0.0
640.625,640.625,720.0,0.0
628.90625,628.90625,700.0,0.0
617.1875,617.1875,680.0,0.0
636.71875,632.8125,670.0,0.0
628.90625,625.0,660.0,0.0
636.71875,636.71875,650.0,0.0
636.71875,636.71875,670.0,0.0
640.625,640.625,660.0,0.0
664.0625,664.0625,650.0,0.0
675.78125,671.875,630.0,0.0
710.9375,714.84375,650.0,0.0
703.125,710.9375,650.0,0.0
750.0,750.0,640.0,0.0
738.28125,742.1875,680.0,0.0
734.375,734.375,650.0,0.0
703.125,703.125,680.0,0.0
722.65625,722.65625,690.0,0.0
718.75,710.9375,740.0,0.0
730.46875,730.46875,730.0,0.0
710.9375,710.9375,760.0,0.0
730.46875,730.46875,760.0,0.0
710.9375,714.84375,740.0,0.0
726.5625,730.46875,740.0,0.0
722.65625,722.65625,740.0,0.0
718.75,722.65625,720.0,0.0
718.75,714.84375,770.0,0.0
722.65625,722.65625,740.0,0.0
699.21875,695.3125,740.0,0.0
707.03125,707.03125,720.0,0.0
707.03125,699.21875,750.0,0.0
710.9375,710.9375,730.0,0.0
703.125,703.125,740.0,0.0
734.375,738.28125,720.0,0.0
738.28125,738.28125,750.0,0.0
714.84375,718.75,720.0,0.0
714.84375,718.75,710.0,0.0
714.84375,718.75,730.0,0.0
707.03125,699.21875,740.0,0.0
