valley_location,PPI
373.0,0.0
428.0,550.0
486.0,580.0
541.0,550.0
597.0,560.0
652.0,550.0
706.0,540.0
760.0,540.0
816.0,560.0
871.0,550.0
927.0,560.0
983.0,560.0
1041.0,580.0
1092.0,510.0
1150.0,580.0
1209.0,590.0
1268.0,590.0
1330.0,620.0
1391.0,610.0
1453.0,620.0
1513.0,600.0
1576.0,630.0
1636.0,600.0
1699.0,630.0
1762.0,630.0
1829.0,670.0
1900.0,710.0
1964.0,640.0
2088.0,1240.0
2146.0,580.0
2208.0,620.0
2269.0,610.0
2333.0,640.0
2393.0,600.0
2457.0,640.0
2521.0,640.0
2577.0,560.0
2645.0,680.0
2706.0,610.0
2776.0,700.0
2836.0,600.0
2897.0,610.0
2959.0,620.0
3024.0,650.0
3085.0,610.0
3149.0,640.0
3207.0,580.0
3274.0,670.0
3335.0,610.0
3398.0,630.0
3460.0,620.0
3526.0,660.0
3584.0,580.0
3648.0,640.0
3714.0,660.0
3774.0,600.0
3838.0,640.0
3902.0,640.0
3966.0,640.0
4029.0,630.0
4093.0,640.0
4156.0,630.0
4219.0,630.0
4285.0,660.0
4351.0,660.0
4416.0,650.0
4478.0,620.0
4540.0,620.0
4606.0,660.0
4674.0,680.0
4732.0,580.0
4797.0,650.0
4859.0,620.0
4927.0,680.0
4988.0,610.0
5053.0,650.0
5115.0,620.0
5179.0,640.0
5242.0,630.0
5306.0,640.0
5371.0,650.0
5436.0,650.0
5499.0,630.0
5557.0,580.0
5617.0,600.0
5686.0,690.0
5782.0,960.0
5867.0,850.0
5932.0,650.0
5993.0,610.0
6052.0,590.0
6111.0,590.0
6172.0,610.0
6238.0,660.0
6302.0,640.0
6364.0,620.0
6426.0,620.0
6489.0,630.0
6555.0,660.0
6615.0,600.0
6676.0,610.0
6737.0,610.0
6800.0,630.0
6864.0,640.0
6919.0,550.0
6987.0,680.0
7047.0,600.0
7113.0,660.0
7180.0,670.0
7238.0,580.0
7304.0,660.0
7368.0,640.0
7436.0,680.0
7500.0,640.0
7561.0,610.0
7627.0,660.0
7691.0,640.0
7749.0,580.0
7813.0,640.0
7876.0,630.0
7940.0,640.0
8006.0,660.0
8063.0,570.0
8129.0,660.0
8195.0,660.0
8259.0,640.0
8319.0,600.0
8384.0,650.0
8446.0,620.0
8511.0,650.0
8574.0,630.0
8641.0,670.0
8705.0,640.0
8768.0,630.0
8834.0,660.0
8898.0,640.0
8963.0,650.0
9029.0,660.0
9094.0,650.0
9157.0,630.0
9220.0,630.0
9283.0,630.0
9351.0,680.0
9413.0,620.0
9476.0,630.0
9539.0,630.0
9607.0,680.0
9672.0,650.0
9730.0,580.0
9801.0,710.0
9869.0,680.0
9935.0,660.0
9999.0,640.0
10066.0,670.0
10128.0,620.0
10199.0,710.0
10260.0,610.0
10311.0,510.0
10385.0,740.0
10451.0,660.0
10508.0,570.0
10568.0,600.0
10632.0,640.0
10693.0,610.0
10760.0,670.0
10824.0,640.0
10881.0,570.0
10945.0,640.0
11016.0,710.0
11080.0,640.0
11142.0,620.0
11208.0,660.0
11273.0,650.0
11339.0,660.0
11403.0,640.0
11467.0,640.0
