valley_location,PPI
20.0,0.0
87.0,670.0
154.0,670.0
223.0,690.0
292.0,690.0
357.0,650.0
426.0,690.0
497.0,710.0
571.0,740.0
644.0,730.0
715.0,710.0
786.0,710.0
859.0,730.0
928.0,690.0
996.0,680.0
1067.0,710.0
1135.0,680.0
1205.0,700.0
1270.0,650.0
1341.0,710.0
1409.0,680.0
1479.0,700.0
1546.0,670.0
1612.0,660.0
1681.0,690.0
1752.0,710.0
1823.0,710.0
1890.0,670.0
1954.0,640.0
2022.0,680.0
2089.0,670.0
2159.0,700.0
2226.0,670.0
2295.0,690.0
2364.0,690.0
2434.0,700.0
2501.0,670.0
2567.0,660.0
2635.0,680.0
2704.0,690.0
2773.0,690.0
2841.0,680.0
2908.0,670.0
2979.0,710.0
3050.0,710.0
3118.0,680.0
3183.0,650.0
3248.0,650.0
3316.0,680.0
3376.0,600.0
3442.0,660.0
3503.0,610.0
3566.0,630.0
3628.0,620.0
3691.0,630.0
3754.0,630.0
3815.0,610.0
3882.0,670.0
3948.0,660.0
4014.0,660.0
4075.0,610.0
4139.0,640.0
4205.0,660.0
4270.0,650.0
4336.0,660.0
4399.0,630.0
4460.0,610.0
4524.0,640.0
4587.0,630.0
4651.0,640.0
4714.0,630.0
4778.0,640.0
4845.0,670.0
4915.0,700.0
4983.0,680.0
5052.0,690.0
5122.0,700.0
5194.0,720.0
5264.0,700.0
5331.0,670.0
5394.0,630.0
5460.0,660.0
5527.0,670.0
5593.0,660.0
5655.0,620.0
5721.0,660.0
5786.0,650.0
5856.0,700.0
5925.0,690.0
5992.0,670.0
6060.0,680.0
6129.0,690.0
6197.0,680.0
6261.0,640.0
6325.0,640.0
6392.0,670.0
6455.0,630.0
6519.0,640.0
6581.0,620.0
6644.0,630.0
6709.0,650.0
6776.0,670.0
6845.0,690.0
6915.0,700.0
6983.0,680.0
7052.0,690.0
7121.0,690.0
7187.0,660.0
7251.0,640.0
7314.0,630.0
7378.0,640.0
7444.0,660.0
7512.0,680.0
7583.0,710.0
7654.0,710.0
7724.0,700.0
7790.0,660.0
7859.0,690.0
7929.0,700.0
8001.0,720.0
8071.0,700.0
8141.0,700.0
8210.0,690.0
8282.0,720.0
8352.0,700.0
8426.0,740.0
8496.0,700.0
8566.0,700.0
8631.0,650.0
8698.0,670.0
8762.0,640.0
8827.0,650.0
8891.0,640.0
8960.0,690.0
9031.0,710.0
9100.0,690.0
9171.0,710.0
9248.0,770.0
9324.0,760.0
9399.0,750.0
9472.0,730.0
9542.0,700.0
9613.0,710.0
9683.0,700.0
9753.0,700.0
9820.0,670.0
9888.0,680.0
9962.0,740.0
10031.0,690.0
10102.0,710.0
10169.0,670.0
10236.0,670.0
10302.0,660.0
10369.0,670.0
10437.0,680.0
10506.0,690.0
10577.0,710.0
10649.0,720.0
10720.0,710.0
10792.0,720.0
10861.0,690.0
10930.0,690.0
10997.0,670.0
11068.0,710.0
11138.0,700.0
11205.0,670.0
11274.0,690.0
11345.0,710.0
11417.0,720.0
11488.0,710.0
