valley_location,PPI
33.0,0.0
100.0,670.0
167.0,670.0
236.0,690.0
304.0,680.0
372.0,680.0
441.0,690.0
510.0,690.0
575.0,650.0
641.0,660.0
705.0,640.0
772.0,670.0
840.0,680.0
907.0,670.0
974.0,670.0
1041.0,670.0
1109.0,680.0
1172.0,630.0
1237.0,650.0
1305.0,680.0
1370.0,650.0
1434.0,640.0
1501.0,670.0
1567.0,660.0
1631.0,640.0
1699.0,680.0
1767.0,680.0
1835.0,680.0
1901.0,660.0
1969.0,680.0
2052.0,830.0
2169.0,1170.0
2229.0,600.0
2293.0,640.0
2359.0,660.0
2416.0,570.0
2492.0,760.0
2554.0,620.0
2618.0,640.0
2684.0,660.0
2750.0,660.0
2817.0,670.0
2882.0,650.0
2948.0,660.0
3016.0,680.0
3084.0,680.0
3148.0,640.0
3213.0,650.0
3281.0,680.0
3347.0,660.0
3416.0,690.0
3480.0,640.0
3548.0,680.0
3616.0,680.0
3682.0,660.0
3748.0,660.0
3816.0,680.0
3882.0,660.0
3951.0,690.0
4018.0,670.0
4086.0,680.0
4154.0,680.0
4223.0,690.0
4291.0,680.0
4360.0,690.0
4425.0,650.0
4493.0,680.0
4559.0,660.0
4628.0,690.0
4696.0,680.0
4765.0,690.0
4834.0,690.0
4903.0,690.0
4970.0,670.0
5037.0,670.0
5104.0,670.0
5171.0,670.0
5238.0,670.0
5304.0,660.0
5373.0,690.0
5446.0,730.0
5520.0,740.0
5592.0,720.0
5660.0,680.0
5732.0,720.0
5803.0,710.0
5874.0,710.0
5943.0,690.0
6012.0,690.0
6081.0,690.0
6154.0,730.0
6226.0,720.0
6292.0,660.0
6364.0,720.0
6433.0,690.0
6503.0,700.0
6572.0,690.0
6641.0,690.0
6711.0,700.0
6783.0,720.0
6852.0,690.0
6920.0,680.0
6990.0,700.0
7061.0,710.0
7128.0,670.0
7194.0,660.0
7260.0,660.0
7328.0,680.0
7395.0,670.0
7463.0,680.0
7529.0,660.0
7597.0,680.0
7666.0,690.0
7735.0,690.0
7801.0,660.0
7870.0,690.0
7938.0,680.0
8007.0,690.0
8074.0,670.0
8140.0,660.0
8212.0,720.0
8280.0,680.0
8340.0,600.0
8408.0,680.0
8475.0,670.0
8542.0,670.0
8610.0,680.0
8677.0,670.0
8743.0,660.0
8813.0,700.0
8885.0,720.0
8955.0,700.0
9020.0,650.0
9087.0,670.0
9154.0,670.0
9223.0,690.0
9292.0,690.0
9357.0,650.0
9426.0,690.0
9497.0,710.0
9570.0,730.0
9644.0,740.0
9715.0,710.0
9786.0,710.0
9859.0,730.0
9928.0,690.0
9996.0,680.0
10067.0,710.0
10135.0,680.0
10205.0,700.0
10272.0,670.0
10341.0,690.0
10409.0,680.0
10479.0,700.0
10546.0,670.0
10612.0,660.0
10681.0,690.0
10752.0,710.0
10823.0,710.0
10890.0,670.0
10955.0,650.0
11022.0,670.0
11089.0,670.0
11159.0,700.0
11225.0,660.0
11295.0,700.0
11364.0,690.0
11434.0,700.0
11493.0,590.0
