valley_location,PPI
142.0,0.0
203.0,610.0
263.0,600.0
327.0,640.0
392.0,650.0
455.0,630.0
526.0,710.0
596.0,700.0
672.0,760.0
758.0,860.0
842.0,840.0
920.0,780.0
997.0,770.0
1070.0,730.0
1143.0,730.0
1217.0,740.0
1289.0,720.0
1360.0,710.0
1428.0,680.0
1495.0,670.0
1563.0,680.0
1630.0,670.0
1699.0,690.0
1767.0,680.0
1834.0,670.0
1906.0,720.0
1976.0,700.0
2053.0,770.0
2125.0,720.0
2195.0,700.0
2265.0,700.0
2337.0,720.0
2410.0,730.0
2479.0,690.0
2549.0,700.0
2619.0,700.0
2690.0,710.0
2758.0,680.0
2827.0,690.0
2897.0,700.0
2969.0,720.0
3040.0,710.0
3111.0,710.0
3184.0,730.0
3257.0,730.0
3330.0,730.0
3402.0,720.0
3476.0,740.0
3550.0,740.0
3625.0,750.0
3696.0,710.0
3770.0,740.0
3846.0,760.0
3921.0,750.0
3991.0,700.0
4061.0,700.0
4132.0,710.0
4204.0,720.0
4270.0,660.0
4342.0,720.0
4412.0,700.0
4482.0,700.0
4552.0,700.0
4623.0,710.0
4702.0,790.0
4776.0,740.0
4848.0,720.0
4921.0,730.0
4997.0,760.0
5068.0,710.0
5136.0,680.0
5202.0,660.0
5270.0,680.0
5337.0,670.0
5402.0,650.0
5472.0,700.0
5538.0,660.0
5609.0,710.0
5678.0,690.0
5747.0,690.0
5822.0,750.0
5894.0,720.0
5963.0,690.0
6037.0,740.0
6106.0,690.0
6180.0,740.0
6246.0,660.0
6319.0,730.0
6391.0,720.0
6463.0,720.0
6533.0,700.0
6605.0,720.0
6677.0,720.0
6754.0,770.0
6824.0,700.0
6896.0,720.0
6965.0,690.0
7035.0,700.0
7101.0,660.0
7168.0,670.0
7238.0,700.0
7308.0,700.0
7377.0,690.0
7448.0,710.0
7520.0,720.0
7593.0,730.0
7663.0,700.0
7732.0,690.0
7805.0,730.0
7876.0,710.0
7943.0,670.0
8014.0,710.0
8079.0,650.0
8147.0,680.0
8212.0,650.0
8280.0,680.0
8347.0,670.0
8422.0,750.0
8494.0,720.0
8567.0,730.0
8643.0,760.0
8724.0,810.0
8797.0,730.0
8868.0,710.0
8939.0,710.0
9008.0,690.0
9073.0,650.0
9136.0,630.0
9201.0,650.0
9265.0,640.0
9335.0,700.0
9409.0,740.0
9479.0,700.0
9556.0,770.0
9631.0,750.0
9711.0,800.0
9787.0,760.0
9863.0,760.0
9937.0,740.0
10011.0,740.0
10081.0,700.0
10154.0,730.0
10227.0,730.0
10302.0,750.0
10374.0,720.0
10448.0,740.0
10524.0,760.0
10599.0,750.0
10672.0,730.0
10745.0,730.0
10819.0,740.0
10893.0,740.0
10965.0,720.0
11038.0,730.0
11109.0,710.0
11184.0,750.0
11252.0,680.0
11321.0,690.0
11394.0,730.0
11465.0,710.0
