valley_location,PPI
437.0,0.0
508.0,710.0
577.0,690.0
642.0,650.0
708.0,660.0
775.0,670.0
845.0,700.0
909.0,640.0
976.0,670.0
1043.0,670.0
1110.0,670.0
1172.0,620.0
1239.0,670.0
1303.0,640.0
1373.0,700.0
1442.0,690.0
1506.0,640.0
1570.0,640.0
1634.0,640.0
1699.0,650.0
1764.0,650.0
1826.0,620.0
1889.0,630.0
1955.0,660.0
2020.0,650.0
2087.0,670.0
2156.0,690.0
2223.0,670.0
2295.0,720.0
2370.0,750.0
2442.0,720.0
2515.0,730.0
2591.0,760.0
2664.0,730.0
2737.0,730.0
2806.0,690.0
2876.0,700.0
2949.0,730.0
3018.0,690.0
3084.0,660.0
3154.0,700.0
3225.0,710.0
3299.0,740.0
3367.0,680.0
3437.0,700.0
3509.0,720.0
3581.0,720.0
3649.0,680.0
3718.0,690.0
3788.0,700.0
3860.0,720.0
3933.0,730.0
4003.0,700.0
4073.0,700.0
4147.0,740.0
4220.0,730.0
4289.0,690.0
4357.0,680.0
4424.0,670.0
4496.0,720.0
4565.0,690.0
4632.0,670.0
4702.0,700.0
4772.0,700.0
4842.0,700.0
4910.0,680.0
4983.0,730.0
5056.0,730.0
5127.0,710.0
5196.0,690.0
5264.0,680.0
5333.0,690.0
5404.0,710.0
5469.0,650.0
5535.0,660.0
5601.0,660.0
5671.0,700.0
5737.0,660.0
5802.0,650.0
5868.0,660.0
5938.0,700.0
6009.0,710.0
6076.0,670.0
6146.0,700.0
6215.0,690.0
6285.0,700.0
6351.0,660.0
6414.0,630.0
6479.0,650.0
6541.0,620.0
6605.0,640.0
6669.0,640.0
6735.0,660.0
6799.0,640.0
6868.0,690.0
6935.0,670.0
7005.0,700.0
7071.0,660.0
7141.0,700.0
7211.0,700.0
7282.0,710.0
7346.0,640.0
7414.0,680.0
7478.0,640.0
7546.0,680.0
7611.0,650.0
7679.0,680.0
7746.0,670.0
7817.0,710.0
7885.0,680.0
7953.0,680.0
8022.0,690.0
8090.0,680.0
8159.0,690.0
8226.0,670.0
8296.0,700.0
8366.0,700.0
8436.0,700.0
8502.0,660.0
8571.0,690.0
8641.0,700.0
8711.0,700.0
8778.0,670.0
8846.0,680.0
8917.0,710.0
8986.0,690.0
9055.0,690.0
9124.0,690.0
9195.0,710.0
9266.0,710.0
9335.0,690.0
9403.0,680.0
9472.0,690.0
9541.0,690.0
9610.0,690.0
9676.0,660.0
9745.0,690.0
9815.0,700.0
9884.0,690.0
9952.0,680.0
10022.0,700.0
10094.0,720.0
10163.0,690.0
10226.0,630.0
10292.0,660.0
10361.0,690.0
10427.0,660.0
10493.0,660.0
10557.0,640.0
10623.0,660.0
10691.0,680.0
10760.0,690.0
10824.0,640.0
10892.0,680.0
10961.0,690.0
11032.0,710.0
11101.0,690.0
11169.0,680.0
11237.0,680.0
11305.0,680.0
11374.0,690.0
11440.0,660.0
