RRI_inf,PPI_inf,PPI_pix,label
671.875,667.96875,1120.0,0.0
675.78125,675.78125,1480.0,0.0
671.875,675.78125,800.0,0.0
671.875,667.96875,680.0,0.0
679.6875,687.5,1110.0,0.0
683.59375,667.96875,1000.0,0.0
671.875,683.59375,750.0,0.0
644.53125,652.34375,1270.0,0.0
636.71875,636.71875,660.0,0.0
656.25,652.34375,670.0,0.0
660.15625,652.34375,680.0,0.0
664.0625,664.0625,660.0,0.0
675.78125,679.6875,710.0,0.0
664.0625,664.0625,670.0,0.0
691.40625,691.40625,710.0,0.0
710.9375,714.84375,720.0,0.0
703.125,703.125,740.0,0.0
687.5,683.59375,670.0,0.0
660.15625,667.96875,690.0,0.0
679.6875,671.875,730.0,0.0
671.875,671.875,680.0,0.0
664.0625,660.15625,660.0,0.0
648.4375,652.34375,670.0,0.0
664.0625,656.25,670.0,0.0
652.34375,652.34375,680.0,0.0
652.34375,652.34375,670.0,0.0
640.625,644.53125,640.0,0.0
660.15625,660.15625,670.0,0.0
675.78125,671.875,720.0,0.0
699.21875,699.21875,700.0,0.0
679.6875,683.59375,700.0,0.0
667.96875,667.96875,670.0,0.0
695.3125,699.21875,720.0,0.0
695.3125,691.40625,720.0,0.0
679.6875,683.59375,690.0,0.0
671.875,667.96875,700.0,0.0
671.875,671.875,690.0,0.0
679.6875,679.6875,1020.0,0.0
667.96875,664.0625,1020.0,0.0
636.71875,644.53125,630.0,0.0
636.71875,632.8125,660.0,0.0
648.4375,648.4375,700.0,0.0
675.78125,664.0625,700.0,0.0
683.59375,687.5,690.0,0.0
675.78125,671.875,690.0,0.0
699.21875,707.03125,710.0,0.0
703.125,699.21875,730.0,0.0
679.6875,683.59375,670.0,0.0
660.15625,664.0625,700.0,0.0
675.78125,679.6875,680.0,0.0
683.59375,679.6875,680.0,0.0
667.96875,671.875,700.0,0.0
656.25,656.25,660.0,0.0
652.34375,656.25,680.0,0.0
671.875,667.96875,700.0,0.0
687.5,683.59375,720.0,0.0
679.6875,679.6875,670.0,0.0
679.6875,683.59375,730.0,0.0
710.9375,707.03125,740.0,0.0
722.65625,722.65625,700.0,0.0
726.5625,726.5625,770.0,0.0
695.3125,699.21875,690.0,0.0
683.59375,683.59375,720.0,0.0
691.40625,687.5,680.0,0.0
675.78125,675.78125,690.0,0.0
671.875,675.78125,680.0,0.0
664.0625,664.0625,690.0,0.0
679.6875,679.6875,700.0,0.0
683.59375,679.6875,710.0,0.0
691.40625,695.3125,700.0,0.0
691.40625,691.40625,710.0,0.0
699.21875,699.21875,730.0,0.0
699.21875,699.21875,700.0,0.0
683.59375,687.5,680.0,0.0
667.96875,667.96875,710.0,0.0
691.40625,691.40625,730.0,0.0
714.84375,710.9375,720.0,0.0
703.125,703.125,720.0,0.0
699.21875,703.125,700.0,0.0
679.6875,683.59375,700.0,0.0
679.6875,679.6875,680.0,0.0
687.5,683.59375,710.0,0.0
683.59375,683.59375,680.0,0.0
675.78125,675.78125,690.0,0.0
660.15625,664.0625,680.0,0.0
667.96875,664.0625,690.0,0.0
667.96875,664.0625,680.0,0.0
660.15625,664.0625,660.0,0.0
660.15625,660.15625,710.0,0.0
691.40625,691.40625,690.0,0.0
687.5,683.59375,700.0,0.0
695.3125,695.3125,700.0,0.0
671.875,675.78125,680.0,0.0
695.3125,695.3125,750.0,0.0
691.40625,691.40625,730.0,0.0
703.125,699.21875,690.0,0.0
687.5,691.40625,700.0,0.0
667.96875,671.875,660.0,0.0
656.25,656.25,700.0,0.0
671.875,664.0625,670.0,0.0
667.96875,667.96875,700.0,0.0
679.6875,675.78125,710.0,0.0
683.59375,679.6875,640.0,0.0
656.25,652.34375,690.0,0.0
648.4375,648.4375,640.0,0.0
648.4375,644.53125,680.0,0.0
660.15625,656.25,700.0,0.0
660.15625,660.15625,650.0,0.0
652.34375,652.34375,660.0,0.0
675.78125,671.875,740.0,0.0
679.6875,679.6875,680.0,0.0
695.3125,695.3125,740.0,0.0
687.5,695.3125,710.0,0.0
691.40625,695.3125,670.0,0.0
675.78125,679.6875,690.0,0.0
652.34375,656.25,670.0,0.0
671.875,667.96875,690.0,0.0
675.78125,671.875,690.0,0.0
660.15625,664.0625,670.0,0.0
652.34375,652.34375,660.0,0.0
656.25,656.25,690.0,0.0
671.875,667.96875,690.0,0.0
683.59375,683.59375,720.0,0.0
687.5,687.5,1000.0,0.0
667.96875,667.96875,1090.0,0.0
679.6875,679.6875,690.0,0.0
687.5,687.5,690.0,0.0
695.3125,687.5,690.0,0.0
675.78125,683.59375,680.0,0.0
667.96875,664.0625,700.0,0.0
671.875,667.96875,710.0,0.0
675.78125,675.78125,720.0,0.0
703.125,707.03125,680.0,0.0
695.3125,695.3125,700.0,0.0
667.96875,671.875,690.0,0.0
671.875,679.6875,690.0,0.0
671.875,667.96875,690.0,0.0
675.78125,671.875,690.0,0.0
679.6875,675.78125,690.0,0.0
664.0625,664.0625,730.0,0.0
691.40625,691.40625,1270.0,0.0
695.3125,691.40625,810.0,0.0
691.40625,691.40625,690.0,0.0
683.59375,687.5,670.0,0.0
671.875,671.875,690.0,0.0
667.96875,671.875,660.0,0.0
664.0625,660.15625,720.0,0.0
660.15625,656.25,680.0,0.0
656.25,660.15625,680.0,0.0
683.59375,679.6875,710.0,0.0
675.78125,679.6875,660.0,0.0
675.78125,675.78125,720.0,0.0
667.96875,671.875,690.0,0.0
671.875,675.78125,690.0,0.0
679.6875,679.6875,670.0,0.0
679.6875,679.6875,650.0,0.0
667.96875,664.0625,610.0,0.0
