valley_location,PPI
62.0,0.0
88.0,260.0
127.0,390.0
159.0,320.0
197.0,380.0
232.0,350.0
259.0,270.0
298.0,390.0
322.0,240.0
361.0,390.0
386.0,250.0
421.0,350.0
470.0,490.0
509.0,390.0
560.0,510.0
585.0,250.0
631.0,460.0
656.0,250.0
715.0,590.0
740.0,250.0
788.0,480.0
816.0,280.0
892.0,760.0
963.0,710.0
1037.0,740.0
1082.0,450.0
1106.0,240.0
1147.0,410.0
1172.0,250.0
1239.0,670.0
1284.0,450.0
1310.0,260.0
1379.0,690.0
1416.0,370.0
1449.0,330.0
1485.0,360.0
1516.0,310.0
1559.0,430.0
1592.0,330.0
1624.0,320.0
1660.0,360.0
1710.0,500.0
1734.0,240.0
1779.0,450.0
1807.0,280.0
1853.0,460.0
1877.0,240.0
1926.0,490.0
1956.0,300.0
2029.0,730.0
2070.0,410.0
2100.0,300.0
2149.0,490.0
2174.0,250.0
2217.0,430.0
2248.0,310.0
2325.0,770.0
2359.0,340.0
2394.0,350.0
2437.0,430.0
2465.0,280.0
2512.0,470.0
2538.0,260.0
2585.0,470.0
2613.0,280.0
2659.0,460.0
2685.0,260.0
2723.0,380.0
2756.0,330.0
2806.0,500.0
2830.0,240.0
2873.0,430.0
2907.0,340.0
2947.0,400.0
2979.0,320.0
3053.0,740.0
3084.0,310.0
3125.0,410.0
3170.0,450.0
3196.0,260.0
3234.0,380.0
3268.0,340.0
3312.0,440.0
3337.0,250.0
3380.0,430.0
3406.0,260.0
3454.0,480.0
3479.0,250.0
3524.0,450.0
3549.0,250.0
3585.0,360.0
3620.0,350.0
3662.0,420.0
3689.0,270.0
3734.0,450.0
3759.0,250.0
3807.0,480.0
3833.0,260.0
3877.0,440.0
3902.0,250.0
3949.0,470.0
3973.0,240.0
4017.0,440.0
4045.0,280.0
4089.0,440.0
4118.0,290.0
4161.0,430.0
4187.0,260.0
4228.0,410.0
4257.0,290.0
4298.0,410.0
4326.0,280.0
4374.0,480.0
4401.0,270.0
4433.0,320.0
4471.0,380.0
4508.0,370.0
4540.0,320.0
4586.0,460.0
4612.0,260.0
4655.0,430.0
4682.0,270.0
4718.0,360.0
4752.0,340.0
4787.0,350.0
4817.0,300.0
4861.0,440.0
4885.0,240.0
4923.0,380.0
4958.0,350.0
4989.0,310.0
5031.0,420.0
5074.0,430.0
5098.0,240.0
5142.0,440.0
5168.0,260.0
5212.0,440.0
5238.0,260.0
5285.0,470.0
5309.0,240.0
5352.0,430.0
5381.0,290.0
5425.0,440.0
5450.0,250.0
5523.0,730.0
5554.0,310.0
5593.0,390.0
5631.0,380.0
5660.0,290.0
5703.0,430.0
5730.0,270.0
5771.0,410.0
5799.0,280.0
5867.0,680.0
5897.0,300.0
5937.0,400.0
5966.0,290.0
6008.0,420.0
6064.0,560.0
6107.0,430.0
6131.0,240.0
6172.0,410.0
6197.0,250.0
6238.0,410.0
6263.0,250.0
6332.0,690.0
6403.0,710.0
6441.0,380.0
6473.0,320.0
6518.0,450.0
6543.0,250.0
6608.0,650.0
