RRI_inf,PPI_inf,PPI_pix,label
648.4375,644.53125,680.0,0.0
636.71875,636.71875,610.0,0.0
621.09375,617.1875,660.0,0.0
601.5625,601.5625,600.0,0.0
601.5625,593.75,590.0,0.0
625.0,625.0,690.0,0.0
652.34375,648.4375,680.0,0.0
671.875,667.96875,660.0,0.0
656.25,660.15625,690.0,0.0
636.71875,636.71875,660.0,0.0
617.1875,621.09375,620.0,0.0
621.09375,621.09375,650.0,0.0
628.90625,625.0,630.0,0.0
644.53125,640.625,670.0,0.0
648.4375,652.34375,670.0,0.0
671.875,667.96875,690.0,0.0
664.0625,664.0625,690.0,0.0
632.8125,636.71875,620.0,0.0
660.15625,656.25,700.0,0.0
640.625,644.53125,660.0,0.0
648.4375,644.53125,670.0,0.0
625.0,628.90625,630.0,0.0
625.0,621.09375,650.0,0.0
636.71875,640.625,650.0,0.0
644.53125,640.625,660.0,0.0
671.875,667.96875,680.0,0.0
675.78125,675.78125,700.0,0.0
671.875,675.78125,680.0,0.0
675.78125,675.78125,710.0,0.0
667.96875,671.875,680.0,0.0
675.78125,671.875,700.0,0.0
636.71875,640.625,640.0,0.0
660.15625,656.25,690.0,0.0
664.0625,664.0625,680.0,0.0
671.875,671.875,680.0,0.0
675.78125,679.6875,700.0,0.0
648.4375,648.4375,670.0,0.0
664.0625,664.0625,680.0,0.0
664.0625,667.96875,690.0,0.0
679.6875,675.78125,690.0,0.0
675.78125,671.875,700.0,0.0
632.8125,636.71875,640.0,0.0
671.875,675.78125,700.0,0.0
675.78125,675.78125,690.0,0.0
714.84375,714.84375,750.0,0.0
664.0625,667.96875,680.0,0.0
671.875,675.78125,680.0,0.0
675.78125,675.78125,700.0,0.0
687.5,683.59375,720.0,0.0
671.875,671.875,660.0,0.0
667.96875,671.875,700.0,0.0
675.78125,675.78125,700.0,0.0
687.5,687.5,700.0,0.0
675.78125,675.78125,690.0,0.0
675.78125,679.6875,690.0,0.0
679.6875,675.78125,710.0,0.0
695.3125,695.3125,710.0,0.0
695.3125,695.3125,720.0,0.0
667.96875,671.875,690.0,0.0
687.5,687.5,700.0,0.0
699.21875,699.21875,730.0,0.0
691.40625,691.40625,710.0,0.0
660.15625,660.15625,670.0,0.0
675.78125,675.78125,680.0,0.0
671.875,671.875,700.0,0.0
664.0625,664.0625,680.0,0.0
648.4375,644.53125,670.0,0.0
652.34375,656.25,660.0,0.0
652.34375,652.34375,670.0,0.0
656.25,652.34375,680.0,0.0
656.25,656.25,680.0,0.0
671.875,675.78125,690.0,0.0
679.6875,675.78125,690.0,0.0
664.0625,664.0625,680.0,0.0
648.4375,652.34375,670.0,0.0
667.96875,667.96875,690.0,0.0
695.3125,699.21875,720.0,0.0
707.03125,703.125,720.0,0.0
683.59375,683.59375,700.0,0.0
664.0625,667.96875,670.0,0.0
679.6875,679.6875,720.0,0.0
667.96875,664.0625,670.0,0.0
640.625,636.71875,670.0,0.0
625.0,628.90625,650.0,0.0
621.09375,625.0,620.0,0.0
609.375,605.46875,640.0,0.0
601.5625,589.84375,590.0,0.0
597.65625,597.65625,640.0,0.0
589.84375,589.84375,590.0,0.0
613.28125,621.09375,610.0,0.0
636.71875,625.0,660.0,0.0
636.71875,636.71875,670.0,0.0
628.90625,632.8125,640.0,0.0
621.09375,621.09375,640.0,0.0
644.53125,644.53125,660.0,0.0
660.15625,660.15625,670.0,0.0
660.15625,664.0625,680.0,0.0
652.34375,652.34375,670.0,0.0
636.71875,644.53125,670.0,0.0
640.625,640.625,650.0,0.0
640.625,644.53125,660.0,0.0
660.15625,660.15625,660.0,0.0
671.875,671.875,710.0,0.0
671.875,667.96875,670.0,0.0
675.78125,679.6875,710.0,0.0
667.96875,667.96875,680.0,0.0
656.25,656.25,680.0,0.0
648.4375,648.4375,670.0,0.0
632.8125,632.8125,640.0,0.0
644.53125,648.4375,660.0,0.0
652.34375,644.53125,660.0,0.0
648.4375,652.34375,670.0,0.0
644.53125,640.625,660.0,0.0
636.71875,640.625,660.0,0.0
664.0625,664.0625,680.0,0.0
671.875,667.96875,680.0,0.0
679.6875,675.78125,690.0,0.0
671.875,671.875,710.0,0.0
667.96875,671.875,680.0,0.0
671.875,667.96875,680.0,0.0
671.875,671.875,700.0,0.0
656.25,652.34375,670.0,0.0
652.34375,656.25,680.0,0.0
648.4375,652.34375,660.0,0.0
648.4375,640.625,660.0,0.0
644.53125,648.4375,660.0,0.0
640.625,636.71875,650.0,0.0
656.25,664.0625,680.0,0.0
667.96875,667.96875,690.0,0.0
667.96875,667.96875,690.0,0.0
644.53125,644.53125,660.0,0.0
656.25,660.15625,670.0,0.0
664.0625,660.15625,670.0,0.0
667.96875,671.875,690.0,0.0
656.25,652.34375,680.0,0.0
660.15625,660.15625,680.0,0.0
675.78125,679.6875,690.0,0.0
664.0625,664.0625,690.0,0.0
644.53125,644.53125,650.0,0.0
628.90625,628.90625,650.0,0.0
644.53125,636.71875,650.0,0.0
652.34375,652.34375,670.0,0.0
656.25,660.15625,680.0,0.0
644.53125,644.53125,670.0,0.0
660.15625,660.15625,670.0,0.0
660.15625,660.15625,670.0,0.0
648.4375,648.4375,680.0,0.0
628.90625,628.90625,630.0,0.0
640.625,640.625,650.0,0.0
648.4375,648.4375,680.0,0.0
628.90625,628.90625,650.0,0.0
644.53125,648.4375,640.0,0.0
640.625,636.71875,670.0,0.0
640.625,640.625,660.0,0.0
632.8125,636.71875,640.0,0.0
656.25,660.15625,680.0,0.0
664.0625,660.15625,680.0,0.0
660.15625,660.15625,680.0,0.0
644.53125,644.53125,660.0,0.0
648.4375,652.34375,680.0,0.0
664.0625,664.0625,830.0,0.0
652.34375,644.53125,740.0,0.0
617.1875,625.0,1030.0,0.0
613.28125,613.28125,640.0,0.0
621.09375,617.1875,660.0,0.0
636.71875,632.8125,550.0,0.0
648.4375,652.34375,790.0,0.0
