RRI_inf,PPI_inf,PPI_pix,label
687.5,683.59375,710.0,0.0
695.3125,695.3125,720.0,0.0
707.03125,707.03125,730.0,0.0
671.875,675.78125,700.0,0.0
679.6875,675.78125,690.0,0.0
683.59375,679.6875,690.0,0.0
687.5,687.5,710.0,0.0
699.21875,699.21875,740.0,0.0
703.125,707.03125,670.0,0.0
695.3125,687.5,750.0,0.0
683.59375,691.40625,700.0,0.0
691.40625,687.5,720.0,0.0
679.6875,675.78125,680.0,0.0
675.78125,675.78125,700.0,0.0
667.96875,675.78125,700.0,0.0
679.6875,675.78125,650.0,0.0
707.03125,703.125,760.0,0.0
730.46875,730.46875,720.0,0.0
765.625,761.71875,820.0,0.0
726.5625,742.1875,740.0,0.0
738.28125,734.375,740.0,0.0
722.65625,718.75,760.0,0.0
710.9375,714.84375,740.0,0.0
707.03125,707.03125,680.0,0.0
707.03125,703.125,740.0,0.0
703.125,707.03125,750.0,0.0
675.78125,679.6875,670.0,0.0
679.6875,675.78125,700.0,0.0
687.5,683.59375,710.0,0.0
675.78125,679.6875,690.0,0.0
683.59375,679.6875,700.0,0.0
671.875,671.875,700.0,0.0
675.78125,675.78125,670.0,0.0
667.96875,667.96875,690.0,0.0
675.78125,671.875,710.0,0.0
644.53125,648.4375,660.0,0.0
652.34375,648.4375,650.0,0.0
671.875,671.875,690.0,0.0
699.21875,695.3125,720.0,0.0
703.125,707.03125,740.0,0.0
703.125,710.9375,700.0,0.0
738.28125,738.28125,740.0,0.0
742.1875,742.1875,790.0,0.0
742.1875,742.1875,790.0,0.0
699.21875,707.03125,690.0,0.0
718.75,710.9375,730.0,0.0
695.3125,695.3125,710.0,0.0
710.9375,703.125,730.0,0.0
660.15625,667.96875,680.0,0.0
660.15625,656.25,670.0,0.0
671.875,671.875,670.0,0.0
710.9375,707.03125,760.0,0.0
683.59375,691.40625,700.0,0.0
699.21875,695.3125,720.0,0.0
691.40625,691.40625,710.0,0.0
710.9375,710.9375,720.0,0.0
703.125,703.125,720.0,0.0
703.125,703.125,740.0,0.0
671.875,679.6875,680.0,0.0
671.875,667.96875,670.0,0.0
679.6875,675.78125,690.0,0.0
679.6875,679.6875,720.0,0.0
703.125,699.21875,720.0,0.0
671.875,679.6875,690.0,0.0
691.40625,687.5,690.0,0.0
667.96875,671.875,700.0,0.0
656.25,656.25,670.0,0.0
640.625,632.8125,660.0,0.0
625.0,628.90625,650.0,0.0
628.90625,625.0,620.0,0.0
632.8125,632.8125,640.0,0.0
652.34375,648.4375,710.0,0.0
636.71875,644.53125,640.0,0.0
652.34375,648.4375,660.0,0.0
656.25,652.34375,690.0,0.0
660.15625,667.96875,670.0,0.0
667.96875,667.96875,660.0,0.0
675.78125,679.6875,690.0,0.0
699.21875,691.40625,740.0,0.0
675.78125,679.6875,720.0,0.0
652.34375,656.25,670.0,0.0
652.34375,648.4375,630.0,0.0
675.78125,671.875,1400.0,0.0
683.59375,687.5,750.0,0.0
714.84375,710.9375,710.0,0.0
707.03125,714.84375,760.0,0.0
730.46875,726.5625,790.0,0.0
742.1875,742.1875,730.0,0.0
714.84375,722.65625,740.0,0.0
726.5625,722.65625,700.0,0.0
714.84375,714.84375,780.0,0.0
742.1875,742.1875,710.0,0.0
718.75,718.75,750.0,0.0
714.84375,714.84375,730.0,0.0
703.125,699.21875,700.0,0.0
687.5,687.5,710.0,0.0
679.6875,683.59375,660.0,0.0
664.0625,660.15625,700.0,0.0
675.78125,679.6875,700.0,0.0
691.40625,687.5,740.0,0.0
714.84375,718.75,710.0,0.0
695.3125,691.40625,690.0,0.0
667.96875,675.78125,720.0,0.0
703.125,695.3125,710.0,0.0
691.40625,695.3125,730.0,0.0
718.75,714.84375,740.0,0.0
699.21875,703.125,690.0,0.0
679.6875,679.6875,690.0,0.0
679.6875,679.6875,710.0,0.0
691.40625,683.59375,720.0,0.0
695.3125,699.21875,680.0,0.0
671.875,675.78125,720.0,0.0
710.9375,707.03125,750.0,0.0
714.84375,714.84375,720.0,0.0
714.84375,718.75,750.0,0.0
714.84375,714.84375,720.0,0.0
703.125,703.125,690.0,0.0
683.59375,683.59375,700.0,0.0
687.5,679.6875,700.0,0.0
679.6875,683.59375,690.0,0.0
667.96875,671.875,700.0,0.0
679.6875,675.78125,690.0,0.0
687.5,691.40625,710.0,0.0
691.40625,687.5,710.0,0.0
675.78125,679.6875,670.0,0.0
664.0625,664.0625,690.0,0.0
679.6875,671.875,660.0,0.0
691.40625,695.3125,790.0,0.0
707.03125,703.125,730.0,0.0
695.3125,703.125,710.0,0.0
714.84375,714.84375,700.0,0.0
710.9375,707.03125,730.0,0.0
714.84375,714.84375,770.0,0.0
707.03125,710.9375,710.0,0.0
679.6875,683.59375,680.0,0.0
695.3125,691.40625,730.0,0.0
714.84375,710.9375,730.0,0.0
710.9375,710.9375,720.0,0.0
675.78125,679.6875,650.0,0.0
656.25,660.15625,690.0,0.0
664.0625,660.15625,680.0,0.0
675.78125,671.875,690.0,0.0
675.78125,675.78125,760.0,0.0
730.46875,726.5625,780.0,0.0
742.1875,746.09375,700.0,0.0
695.3125,703.125,740.0,0.0
726.5625,726.5625,770.0,0.0
742.1875,738.28125,760.0,0.0
734.375,734.375,730.0,0.0
718.75,722.65625,720.0,0.0
703.125,699.21875,730.0,0.0
722.65625,718.75,750.0,0.0
714.84375,714.84375,700.0,0.0
691.40625,695.3125,730.0,0.0
703.125,699.21875,680.0,0.0
695.3125,699.21875,760.0,0.0
699.21875,695.3125,680.0,0.0
675.78125,679.6875,720.0,0.0
