RRI_inf,PPI_inf,PPI_pix,label
617.1875,617.1875,630.0,0.0
636.71875,636.71875,650.0,0.0
632.8125,636.71875,660.0,0.0
636.71875,632.8125,640.0,0.0
656.25,652.34375,680.0,0.0
675.78125,671.875,690.0,0.0
636.71875,640.625,640.0,0.0
628.90625,628.90625,640.0,0.0
632.8125,628.90625,660.0,0.0
664.0625,656.25,660.0,0.0
664.0625,660.15625,700.0,0.0
636.71875,640.625,630.0,0.0
644.53125,644.53125,670.0,0.0
652.34375,652.34375,680.0,0.0
679.6875,675.78125,690.0,0.0
664.0625,667.96875,670.0,0.0
644.53125,644.53125,670.0,0.0
632.8125,636.71875,650.0,0.0
621.09375,613.28125,640.0,0.0
601.5625,601.5625,590.0,0.0
601.5625,605.46875,620.0,0.0
605.46875,605.46875,630.0,0.0
597.65625,593.75,620.0,0.0
593.75,593.75,590.0,0.0
597.65625,597.65625,620.0,0.0
593.75,593.75,620.0,0.0
609.375,605.46875,600.0,0.0
593.75,589.84375,630.0,0.0
589.84375,593.75,600.0,0.0
582.03125,589.84375,600.0,0.0
582.03125,582.03125,590.0,0.0
582.03125,574.21875,610.0,0.0
582.03125,589.84375,580.0,0.0
574.21875,574.21875,600.0,0.0
570.3125,578.125,590.0,0.0
574.21875,574.21875,570.0,0.0
574.21875,574.21875,580.0,0.0
593.75,589.84375,610.0,0.0
585.9375,585.9375,610.0,0.0
578.125,582.03125,600.0,0.0
578.125,582.03125,590.0,0.0
593.75,589.84375,600.0,0.0
597.65625,597.65625,610.0,0.0
582.03125,578.125,600.0,0.0
574.21875,578.125,580.0,0.0
578.125,578.125,610.0,0.0
578.125,578.125,570.0,0.0
578.125,574.21875,610.0,0.0
585.9375,578.125,590.0,0.0
574.21875,574.21875,590.0,0.0
582.03125,582.03125,580.0,0.0
589.84375,585.9375,620.0,0.0
613.28125,617.1875,630.0,0.0
601.5625,605.46875,610.0,0.0
601.5625,605.46875,610.0,0.0
617.1875,613.28125,640.0,0.0
656.25,648.4375,670.0,0.0
656.25,660.15625,690.0,0.0
640.625,644.53125,660.0,0.0
640.625,644.53125,630.0,0.0
640.625,644.53125,650.0,0.0
656.25,660.15625,680.0,0.0
652.34375,648.4375,670.0,0.0
644.53125,640.625,660.0,0.0
640.625,644.53125,660.0,0.0
644.53125,644.53125,670.0,0.0
679.6875,679.6875,680.0,0.0
675.78125,679.6875,710.0,0.0
636.71875,636.71875,650.0,0.0
636.71875,636.71875,640.0,0.0
628.90625,625.0,650.0,0.0
632.8125,632.8125,650.0,0.0
613.28125,609.375,620.0,0.0
613.28125,613.28125,640.0,0.0
625.0,628.90625,630.0,0.0
660.15625,652.34375,670.0,0.0
691.40625,695.3125,720.0,0.0
683.59375,687.5,700.0,0.0
742.1875,750.0,760.0,0.0
757.8125,753.90625,760.0,0.0
718.75,714.84375,750.0,0.0
742.1875,746.09375,770.0,0.0
757.8125,757.8125,760.0,0.0
765.625,765.625,800.0,0.0
710.9375,714.84375,730.0,0.0
746.09375,746.09375,770.0,0.0
750.0,746.09375,750.0,0.0
691.40625,695.3125,720.0,0.0
699.21875,699.21875,720.0,0.0
695.3125,695.3125,700.0,0.0
683.59375,679.6875,710.0,0.0
664.0625,664.0625,670.0,0.0
675.78125,675.78125,690.0,0.0
695.3125,695.3125,720.0,0.0
683.59375,679.6875,710.0,0.0
667.96875,671.875,670.0,0.0
722.65625,722.65625,750.0,0.0
753.90625,757.8125,770.0,0.0
753.90625,750.0,760.0,0.0
691.40625,699.21875,720.0,0.0
746.09375,753.90625,780.0,0.0
761.71875,753.90625,780.0,0.0
738.28125,734.375,730.0,0.0
695.3125,699.21875,720.0,0.0
722.65625,722.65625,740.0,0.0
761.71875,761.71875,790.0,0.0
746.09375,746.09375,760.0,0.0
699.21875,703.125,720.0,0.0
691.40625,687.5,710.0,0.0
707.03125,707.03125,720.0,0.0
703.125,695.3125,730.0,0.0
675.78125,679.6875,700.0,0.0
699.21875,695.3125,700.0,0.0
710.9375,707.03125,740.0,0.0
726.5625,734.375,740.0,0.0
667.96875,671.875,690.0,0.0
699.21875,695.3125,720.0,0.0
707.03125,707.03125,720.0,0.0
730.46875,726.5625,740.0,0.0
675.78125,679.6875,700.0,0.0
675.78125,675.78125,670.0,0.0
683.59375,687.5,730.0,0.0
