valley_location,PPI
63.0,0.0
131.0,680.0
199.0,680.0
264.0,650.0
331.0,670.0
395.0,640.0
463.0,680.0
532.0,690.0
603.0,710.0
675.0,720.0
744.0,690.0
818.0,740.0
890.0,720.0
963.0,730.0
1031.0,680.0
1103.0,720.0
1174.0,710.0
1246.0,720.0
1315.0,690.0
1385.0,700.0
1454.0,690.0
1526.0,720.0
1595.0,690.0
1663.0,680.0
1730.0,670.0
1802.0,720.0
1877.0,750.0
1949.0,720.0
2022.0,730.0
2096.0,740.0
2170.0,740.0
2238.0,680.0
2309.0,710.0
2379.0,700.0
2447.0,680.0
2514.0,670.0
2581.0,670.0
2650.0,690.0
2717.0,670.0
2781.0,640.0
2848.0,670.0
2916.0,680.0
2979.0,630.0
3045.0,660.0
3110.0,650.0
3175.0,650.0
3240.0,650.0
3305.0,650.0
3372.0,670.0
3439.0,670.0
3512.0,730.0
3578.0,660.0
3647.0,690.0
3716.0,690.0
3785.0,690.0
3857.0,720.0
3926.0,690.0
3995.0,690.0
4067.0,720.0
4138.0,710.0
4206.0,680.0
4277.0,710.0
4348.0,710.0
4423.0,750.0
4494.0,710.0
4563.0,690.0
4636.0,730.0
4713.0,770.0
4829.0,1160.0
4990.0,1610.0
5082.0,920.0
5157.0,750.0
5226.0,690.0
5298.0,720.0
5374.0,760.0
5446.0,720.0
5519.0,730.0
5593.0,740.0
5667.0,740.0
5739.0,720.0
5813.0,740.0
5883.0,700.0
5955.0,720.0
6028.0,730.0
6102.0,740.0
6179.0,770.0
6253.0,740.0
6327.0,740.0
6400.0,730.0
6473.0,730.0
6546.0,730.0
6619.0,730.0
6692.0,730.0
6764.0,720.0
6838.0,740.0
6910.0,720.0
6984.0,740.0
7057.0,730.0
7127.0,700.0
7194.0,670.0
7261.0,670.0
7331.0,700.0
7399.0,680.0
7468.0,690.0
7537.0,690.0
7609.0,720.0
7682.0,730.0
7751.0,690.0
7823.0,720.0
7896.0,730.0
7966.0,700.0
8037.0,710.0
8106.0,690.0
8180.0,740.0
8253.0,730.0
8328.0,750.0
8406.0,780.0
8478.0,720.0
8549.0,710.0
8622.0,730.0
8695.0,730.0
8770.0,750.0
8840.0,700.0
8910.0,700.0
8980.0,700.0
9052.0,720.0
9126.0,740.0
9192.0,660.0
9263.0,710.0
9336.0,730.0
9408.0,720.0
9479.0,710.0
9547.0,680.0
9616.0,690.0
9686.0,700.0
9762.0,760.0
9828.0,660.0
9903.0,750.0
9973.0,700.0
10044.0,710.0
10113.0,690.0
10184.0,710.0
10253.0,690.0
10318.0,650.0
10393.0,750.0
10466.0,730.0
10548.0,820.0
10621.0,730.0
10696.0,750.0
10772.0,760.0
10846.0,740.0
10915.0,690.0
10988.0,730.0
11063.0,750.0
11130.0,670.0
11200.0,700.0
11271.0,710.0
11340.0,690.0
11410.0,700.0
11481.0,710.0
