valley_location,PPI
282.0,0.0
347.0,650.0
416.0,690.0
491.0,750.0
556.0,650.0
628.0,720.0
702.0,740.0
774.0,720.0
845.0,710.0
917.0,720.0
987.0,700.0
1056.0,690.0
1122.0,660.0
1193.0,710.0
1263.0,700.0
1331.0,680.0
1400.0,690.0
1468.0,680.0
1538.0,700.0
1608.0,700.0
1681.0,730.0
1757.0,760.0
1832.0,750.0
1907.0,750.0
1984.0,770.0
2058.0,740.0
2134.0,760.0
2208.0,740.0
2280.0,720.0
2350.0,700.0
2423.0,730.0
2494.0,710.0
2566.0,720.0
2637.0,710.0
2710.0,730.0
2780.0,700.0
2854.0,740.0
2924.0,700.0
2998.0,740.0
3068.0,700.0
3139.0,710.0
3212.0,730.0
3281.0,690.0
3353.0,720.0
3425.0,720.0
3493.0,680.0
3565.0,720.0
3632.0,670.0
3703.0,710.0
3773.0,700.0
3844.0,710.0
3915.0,710.0
3988.0,730.0
4061.0,730.0
4137.0,760.0
4211.0,740.0
4288.0,770.0
4361.0,730.0
4438.0,770.0
4510.0,720.0
4582.0,720.0
4652.0,700.0
4719.0,670.0
4787.0,680.0
4857.0,700.0
4929.0,720.0
5002.0,730.0
5077.0,750.0
5153.0,760.0
5225.0,720.0
5298.0,730.0
5371.0,730.0
5440.0,690.0
5511.0,710.0
5581.0,700.0
5651.0,700.0
5719.0,680.0
5790.0,710.0
5861.0,710.0
5934.0,730.0
6009.0,750.0
6082.0,730.0
6156.0,740.0
6230.0,740.0
6307.0,770.0
6383.0,760.0
6456.0,730.0
6529.0,730.0
6601.0,720.0
6667.0,660.0
6737.0,700.0
6807.0,700.0
6879.0,720.0
6951.0,720.0
7021.0,700.0
7094.0,730.0
7171.0,770.0
7249.0,780.0
7323.0,740.0
7397.0,740.0
7471.0,740.0
7545.0,740.0
7616.0,710.0
7686.0,700.0
7754.0,680.0
7820.0,660.0
7890.0,700.0
7962.0,720.0
8036.0,740.0
8111.0,750.0
8182.0,710.0
8253.0,710.0
8324.0,710.0
8390.0,660.0
8459.0,690.0
8526.0,670.0
8594.0,680.0
8665.0,710.0
8736.0,710.0
8806.0,700.0
8876.0,700.0
8946.0,700.0
9015.0,690.0
9084.0,690.0
9152.0,680.0
9217.0,650.0
9285.0,680.0
9356.0,710.0
9431.0,750.0
9508.0,770.0
9585.0,770.0
9668.0,830.0
9750.0,820.0
9832.0,820.0
9912.0,800.0
9993.0,810.0
10071.0,780.0
10149.0,780.0
10227.0,780.0
10303.0,760.0
10409.0,1060.0
10525.0,1160.0
10597.0,720.0
10668.0,710.0
10738.0,700.0
10811.0,730.0
10884.0,730.0
10957.0,730.0
11028.0,710.0
11103.0,750.0
11175.0,720.0
11248.0,730.0
11319.0,710.0
11390.0,710.0
11460.0,700.0
