valley_location,PPI
31.0,0.0
94.0,630.0
159.0,650.0
225.0,660.0
289.0,640.0
357.0,680.0
426.0,690.0
490.0,640.0
554.0,640.0
620.0,660.0
686.0,660.0
756.0,700.0
819.0,630.0
886.0,670.0
954.0,680.0
1023.0,690.0
1090.0,670.0
1157.0,670.0
1222.0,650.0
1286.0,640.0
1345.0,590.0
1407.0,620.0
1470.0,630.0
1532.0,620.0
1591.0,590.0
1653.0,620.0
1715.0,620.0
1775.0,600.0
1838.0,630.0
1898.0,600.0
1958.0,600.0
2017.0,590.0
2078.0,610.0
2136.0,580.0
2196.0,600.0
2255.0,590.0
2312.0,570.0
2370.0,580.0
2431.0,610.0
2492.0,610.0
2552.0,600.0
2611.0,590.0
2671.0,600.0
2732.0,610.0
2792.0,600.0
2850.0,580.0
2911.0,610.0
2968.0,570.0
3029.0,610.0
3088.0,590.0
3147.0,590.0
3205.0,580.0
3267.0,620.0
3330.0,630.0
3391.0,610.0
3452.0,610.0
3516.0,640.0
3583.0,670.0
3652.0,690.0
3718.0,660.0
3781.0,630.0
3846.0,650.0
3914.0,680.0
3981.0,670.0
4047.0,660.0
4113.0,660.0
4180.0,670.0
4248.0,680.0
4319.0,710.0
4384.0,650.0
4448.0,640.0
4513.0,650.0
4578.0,650.0
4640.0,620.0
4704.0,640.0
4767.0,630.0
4834.0,670.0
4906.0,720.0
4976.0,700.0
5052.0,760.0
5128.0,760.0
5203.0,750.0
5280.0,770.0
5356.0,760.0
5436.0,800.0
5509.0,730.0
5586.0,770.0
5661.0,750.0
5733.0,720.0
5805.0,720.0
5875.0,700.0
5946.0,710.0
6013.0,670.0
6082.0,690.0
6154.0,720.0
6225.0,710.0
6292.0,670.0
6367.0,750.0
6444.0,770.0
6520.0,760.0
6592.0,720.0
6670.0,780.0
6748.0,780.0
6821.0,730.0
6893.0,720.0
6967.0,740.0
7046.0,790.0
7122.0,760.0
7194.0,720.0
7265.0,710.0
7337.0,720.0
7410.0,730.0
7480.0,700.0
7550.0,700.0
7624.0,740.0
7698.0,740.0
7767.0,690.0
7839.0,720.0
7911.0,720.0
7985.0,740.0
8055.0,700.0
8122.0,670.0
8195.0,730.0
8265.0,700.0
8332.0,670.0
8398.0,660.0
8466.0,680.0
8537.0,710.0
8607.0,700.0
8677.0,700.0
8752.0,750.0
8829.0,770.0
8906.0,770.0
8976.0,700.0
9047.0,710.0
9117.0,700.0
9185.0,680.0
9250.0,650.0
9315.0,650.0
9382.0,670.0
9452.0,700.0
9522.0,700.0
9595.0,730.0
9671.0,760.0
9748.0,770.0
9822.0,740.0
9895.0,730.0
9970.0,750.0
10042.0,720.0
10118.0,760.0
10195.0,770.0
10268.0,730.0
10339.0,710.0
10412.0,730.0
10483.0,710.0
10552.0,690.0
10620.0,680.0
10689.0,690.0
10761.0,720.0
10834.0,730.0
10905.0,710.0
10978.0,730.0
11057.0,790.0
11132.0,750.0
11206.0,740.0
11275.0,690.0
11349.0,740.0
11421.0,720.0
11493.0,720.0
