valley_location,PPI
80.0,0.0
157.0,770.0
233.0,760.0
309.0,760.0
380.0,710.0
452.0,720.0
520.0,680.0
590.0,700.0
660.0,700.0
727.0,670.0
798.0,710.0
865.0,670.0
936.0,710.0
1006.0,700.0
1078.0,720.0
1150.0,720.0
1225.0,750.0
1299.0,740.0
1381.0,820.0
1462.0,810.0
1540.0,780.0
1607.0,670.0
1687.0,800.0
1757.0,700.0
1827.0,700.0
1895.0,680.0
1968.0,730.0
2040.0,720.0
2110.0,700.0
2183.0,730.0
2257.0,740.0
2334.0,770.0
2409.0,750.0
2486.0,770.0
2563.0,770.0
2639.0,760.0
2715.0,760.0
2790.0,750.0
2866.0,760.0
2942.0,760.0
3019.0,770.0
3099.0,800.0
3176.0,770.0
3253.0,770.0
3332.0,790.0
3410.0,780.0
3487.0,770.0
3566.0,790.0
3645.0,790.0
3720.0,750.0
3803.0,830.0
3870.0,670.0
3959.0,890.0
4029.0,700.0
4107.0,780.0
4182.0,750.0
4257.0,750.0
4333.0,760.0
4409.0,760.0
4483.0,740.0
4556.0,730.0
4628.0,720.0
4699.0,710.0
4774.0,750.0
4847.0,730.0
4919.0,720.0
4994.0,750.0
5071.0,770.0
5148.0,770.0
5225.0,770.0
5301.0,760.0
5379.0,780.0
5457.0,780.0
5533.0,760.0
5606.0,730.0
5680.0,740.0
5753.0,730.0
5827.0,740.0
5897.0,700.0
5966.0,690.0
6038.0,720.0
6112.0,740.0
6185.0,730.0
6261.0,760.0
6339.0,780.0
6411.0,720.0
6485.0,740.0
6563.0,780.0
6637.0,740.0
6711.0,740.0
6783.0,720.0
6858.0,750.0
6926.0,680.0
6999.0,730.0
7072.0,730.0
7144.0,720.0
7216.0,720.0
7289.0,730.0
7364.0,750.0
7437.0,730.0
7509.0,720.0
7583.0,740.0
7658.0,750.0
7729.0,710.0
7800.0,710.0
7872.0,720.0
7945.0,730.0
8014.0,690.0
8083.0,690.0
8152.0,690.0
8223.0,710.0
8295.0,720.0
8362.0,670.0
8431.0,690.0
8501.0,700.0
8578.0,770.0
8656.0,780.0
8737.0,810.0
8819.0,820.0
8896.0,770.0
8973.0,770.0
9048.0,750.0
9126.0,780.0
9199.0,730.0
9272.0,730.0
9344.0,720.0
9419.0,750.0
9491.0,720.0
9558.0,670.0
9633.0,750.0
9705.0,720.0
9778.0,730.0
9851.0,730.0
9925.0,740.0
9998.0,730.0
10072.0,740.0
10150.0,780.0
10224.0,740.0
10301.0,770.0
10379.0,780.0
10459.0,800.0
10535.0,760.0
10608.0,730.0
10687.0,790.0
10753.0,660.0
10824.0,710.0
10893.0,690.0
10959.0,660.0
11026.0,670.0
11096.0,700.0
11170.0,740.0
11240.0,700.0
11315.0,750.0
11391.0,760.0
11468.0,770.0
