valley_location,PPI
58.0,0.0
127.0,690.0
197.0,700.0
267.0,700.0
337.0,700.0
410.0,730.0
477.0,670.0
549.0,720.0
618.0,690.0
689.0,710.0
756.0,670.0
823.0,670.0
890.0,670.0
958.0,680.0
1026.0,680.0
1092.0,660.0
1160.0,680.0
1228.0,680.0
1301.0,730.0
1373.0,720.0
1442.0,690.0
1513.0,710.0
1583.0,700.0
1651.0,680.0
1720.0,690.0
1788.0,680.0
1856.0,680.0
1924.0,680.0
1991.0,670.0
2059.0,680.0
2124.0,650.0
2196.0,720.0
2266.0,700.0
2334.0,680.0
2404.0,700.0
2474.0,700.0
2544.0,700.0
2612.0,680.0
2678.0,660.0
2745.0,670.0
2811.0,660.0
2882.0,710.0
2947.0,650.0
3019.0,720.0
3089.0,700.0
3156.0,670.0
3228.0,720.0
3302.0,740.0
3374.0,720.0
3448.0,740.0
3519.0,710.0
3589.0,700.0
3660.0,710.0
3730.0,700.0
3796.0,660.0
3864.0,680.0
3933.0,690.0
4003.0,700.0
4071.0,680.0
4137.0,660.0
4205.0,680.0
4274.0,690.0
4342.0,680.0
4413.0,710.0
4481.0,680.0
4550.0,690.0
4619.0,690.0
4688.0,690.0
4756.0,680.0
4825.0,690.0
4895.0,700.0
4963.0,680.0
5029.0,660.0
5094.0,650.0
5161.0,670.0
5229.0,680.0
5296.0,670.0
5362.0,660.0
5429.0,670.0
5497.0,680.0
5565.0,680.0
5632.0,670.0
5703.0,710.0
5776.0,730.0
5850.0,740.0
5918.0,680.0
5989.0,710.0
6062.0,730.0
6131.0,690.0
6198.0,670.0
6265.0,670.0
6331.0,660.0
6401.0,700.0
6468.0,670.0
6537.0,690.0
6606.0,690.0
6675.0,690.0
6746.0,710.0
6816.0,700.0
6885.0,690.0
6955.0,700.0
7021.0,660.0
7088.0,670.0
7155.0,670.0
7222.0,670.0
7287.0,650.0
7352.0,650.0
7420.0,680.0
7490.0,700.0
7564.0,740.0
7634.0,700.0
7705.0,710.0
7776.0,710.0
7849.0,730.0
7920.0,710.0
7987.0,670.0
8059.0,720.0
8133.0,740.0
8208.0,750.0
8277.0,690.0
8346.0,690.0
8412.0,660.0
8539.0,1270.0
8604.0,650.0
8666.0,620.0
8731.0,650.0
8796.0,650.0
8859.0,630.0
8925.0,660.0
8991.0,660.0
9060.0,690.0
9133.0,730.0
9202.0,690.0
9273.0,710.0
9346.0,730.0
9416.0,700.0
9487.0,710.0
9561.0,740.0
9633.0,720.0
9704.0,710.0
9772.0,680.0
9844.0,720.0
9914.0,700.0
9986.0,720.0
10056.0,700.0
10125.0,690.0
10195.0,700.0
10266.0,710.0
10337.0,710.0
10411.0,740.0
10486.0,750.0
10563.0,770.0
10637.0,740.0
10710.0,730.0
10783.0,730.0
10855.0,720.0
10925.0,700.0
10997.0,720.0
11071.0,740.0
11143.0,720.0
11213.0,700.0
11286.0,730.0
11362.0,760.0
11442.0,800.0
