valley_location,PPI
197.0,0.0
272.0,750.0
345.0,730.0
419.0,740.0
490.0,710.0
559.0,690.0
633.0,740.0
705.0,720.0
778.0,730.0
851.0,730.0
925.0,740.0
998.0,730.0
1071.0,730.0
1150.0,790.0
1226.0,760.0
1303.0,770.0
1380.0,770.0
1459.0,790.0
1535.0,760.0
1610.0,750.0
1687.0,770.0
1754.0,670.0
1824.0,700.0
1893.0,690.0
1959.0,660.0
2026.0,670.0
2096.0,700.0
2168.0,720.0
2241.0,730.0
2315.0,740.0
2391.0,760.0
2468.0,770.0
2547.0,790.0
2624.0,770.0
2705.0,810.0
2788.0,830.0
2865.0,770.0
2946.0,810.0
3027.0,810.0
3103.0,760.0
3180.0,770.0
3257.0,770.0
3339.0,820.0
3416.0,770.0
3496.0,800.0
3580.0,840.0
3666.0,860.0
3748.0,820.0
3833.0,850.0
3919.0,860.0
4001.0,820.0
4076.0,750.0
4156.0,800.0
4238.0,820.0
4317.0,790.0
4393.0,760.0
4473.0,800.0
4555.0,820.0
4633.0,780.0
4712.0,790.0
4794.0,820.0
4872.0,780.0
4950.0,780.0
5058.0,1080.0
5177.0,1190.0
5254.0,770.0
5330.0,760.0
5404.0,740.0
5481.0,770.0
5559.0,780.0
5633.0,740.0
5707.0,740.0
5783.0,760.0
5857.0,740.0
5934.0,770.0
6007.0,730.0
6082.0,750.0
6157.0,750.0
6236.0,790.0
6308.0,720.0
6385.0,770.0
6462.0,770.0
6540.0,780.0
6617.0,770.0
6695.0,780.0
6774.0,790.0
6851.0,770.0
6928.0,770.0
7007.0,790.0
7084.0,770.0
7165.0,810.0
7240.0,750.0
7315.0,750.0
7391.0,760.0
7469.0,780.0
7547.0,780.0
7622.0,750.0
7702.0,800.0
7783.0,810.0
7864.0,810.0
7941.0,770.0
8022.0,810.0
8102.0,800.0
8182.0,800.0
8258.0,760.0
8337.0,790.0
8414.0,770.0
8490.0,760.0
8565.0,750.0
8642.0,770.0
8720.0,780.0
8798.0,780.0
8871.0,730.0
8946.0,750.0
9025.0,790.0
9105.0,800.0
9180.0,750.0
9260.0,800.0
9338.0,780.0
9414.0,760.0
9494.0,800.0
9569.0,750.0
9648.0,790.0
9720.0,720.0
9796.0,760.0
9870.0,740.0
9942.0,720.0
10015.0,730.0
10090.0,750.0
10166.0,760.0
10240.0,740.0
10318.0,780.0
10396.0,780.0
10474.0,780.0
10548.0,740.0
10625.0,770.0
10704.0,790.0
10779.0,750.0
10853.0,740.0
10930.0,770.0
11005.0,750.0
11080.0,750.0
11151.0,710.0
11225.0,740.0
11295.0,700.0
11369.0,740.0
11443.0,740.0
