valley_location,PPI
191.0,0.0
266.0,750.0
340.0,740.0
413.0,730.0
485.0,720.0
555.0,700.0
625.0,700.0
698.0,730.0
767.0,690.0
838.0,710.0
907.0,690.0
979.0,720.0
1048.0,690.0
1116.0,680.0
1187.0,710.0
1259.0,720.0
1333.0,740.0
1408.0,750.0
1480.0,720.0
1552.0,720.0
1623.0,710.0
1695.0,720.0
1764.0,690.0
1833.0,690.0
1903.0,700.0
1972.0,690.0
2041.0,690.0
2116.0,750.0
2191.0,750.0
2269.0,780.0
2344.0,750.0
2417.0,730.0
2493.0,760.0
2566.0,730.0
2636.0,700.0
2709.0,730.0
2778.0,690.0
2849.0,710.0
2920.0,710.0
2990.0,700.0
3061.0,710.0
3133.0,720.0
3204.0,710.0
3274.0,700.0
3346.0,720.0
3415.0,690.0
3485.0,700.0
3553.0,680.0
3621.0,680.0
3688.0,670.0
3760.0,720.0
3830.0,700.0
3900.0,700.0
3971.0,710.0
4043.0,720.0
4115.0,720.0
4184.0,690.0
4254.0,700.0
4322.0,680.0
4394.0,720.0
4462.0,680.0
4531.0,690.0
4599.0,680.0
4672.0,730.0
4743.0,710.0
4813.0,700.0
4888.0,750.0
4964.0,760.0
5039.0,750.0
5109.0,700.0
5180.0,710.0
5250.0,700.0
5320.0,700.0
5389.0,690.0
5457.0,680.0
5525.0,680.0
5600.0,750.0
5670.0,700.0
5743.0,730.0
5816.0,730.0
5889.0,730.0
5959.0,700.0
6030.0,710.0
6102.0,720.0
6176.0,740.0
6242.0,660.0
6307.0,650.0
6374.0,670.0
6436.0,620.0
6497.0,610.0
6561.0,640.0
6624.0,630.0
6685.0,610.0
6746.0,610.0
6808.0,620.0
6873.0,650.0
6938.0,650.0
7003.0,650.0
7070.0,670.0
7142.0,720.0
7209.0,670.0
7276.0,670.0
7344.0,680.0
7411.0,670.0
7484.0,730.0
7549.0,650.0
7615.0,660.0
7681.0,660.0
7745.0,640.0
7814.0,690.0
7879.0,650.0
7946.0,670.0
8014.0,680.0
8086.0,720.0
8157.0,710.0
8230.0,730.0
8302.0,720.0
8375.0,730.0
8447.0,720.0
8516.0,690.0
8584.0,680.0
8651.0,670.0
8718.0,670.0
8788.0,700.0
8853.0,650.0
8918.0,650.0
8986.0,680.0
9056.0,700.0
9129.0,730.0
9197.0,680.0
9267.0,700.0
9337.0,700.0
9410.0,730.0
9477.0,670.0
9549.0,720.0
9618.0,690.0
9689.0,710.0
9757.0,680.0
9823.0,660.0
9890.0,670.0
9958.0,680.0
10026.0,680.0
10092.0,660.0
10160.0,680.0
10228.0,680.0
10300.0,720.0
10373.0,730.0
10442.0,690.0
10513.0,710.0
10583.0,700.0
10653.0,700.0
10721.0,680.0
10788.0,670.0
10856.0,680.0
10923.0,670.0
10992.0,690.0
11059.0,670.0
11124.0,650.0
11195.0,710.0
11265.0,700.0
11335.0,700.0
11404.0,690.0
11473.0,690.0
