valley_location,PPI
15.0,0.0
84.0,690.0
152.0,680.0
217.0,650.0
285.0,680.0
356.0,710.0
431.0,750.0
508.0,770.0
585.0,770.0
667.0,820.0
750.0,830.0
832.0,820.0
912.0,800.0
993.0,810.0
1072.0,790.0
1149.0,770.0
1226.0,770.0
1302.0,760.0
1409.0,1070.0
1524.0,1150.0
1598.0,740.0
1668.0,700.0
1738.0,700.0
1811.0,730.0
1884.0,730.0
1956.0,720.0
2028.0,720.0
2103.0,750.0
2175.0,720.0
2249.0,740.0
2318.0,690.0
2390.0,720.0
2460.0,700.0
2529.0,690.0
2598.0,690.0
2669.0,710.0
2740.0,710.0
2812.0,720.0
2881.0,690.0
2950.0,690.0
3019.0,690.0
3090.0,710.0
3161.0,710.0
3232.0,710.0
3303.0,710.0
3491.0,1880.0
3589.0,980.0
3660.0,710.0
3809.0,1490.0
3886.0,770.0
3949.0,630.0
4030.0,810.0
4098.0,680.0
4166.0,680.0
4237.0,710.0
4306.0,690.0
4373.0,670.0
4442.0,690.0
4510.0,680.0
4577.0,670.0
4645.0,680.0
4717.0,720.0
4796.0,790.0
4871.0,750.0
4943.0,720.0
5017.0,740.0
5091.0,740.0
5165.0,740.0
5233.0,680.0
5303.0,700.0
5373.0,700.0
5443.0,700.0
5513.0,700.0
5582.0,690.0
5650.0,680.0
5717.0,670.0
5782.0,650.0
5844.0,620.0
5912.0,680.0
5985.0,730.0
6060.0,750.0
6132.0,720.0
6207.0,750.0
6277.0,700.0
6351.0,740.0
6424.0,730.0
6497.0,730.0
6568.0,710.0
6638.0,700.0
6710.0,720.0
6784.0,740.0
6856.0,720.0
6929.0,730.0
7004.0,750.0
7082.0,780.0
7162.0,800.0
7234.0,720.0
7311.0,770.0
7383.0,720.0
7458.0,750.0
7533.0,750.0
7610.0,770.0
7685.0,750.0
7761.0,760.0
7834.0,730.0
7908.0,740.0
7980.0,720.0
8053.0,730.0
8126.0,730.0
8202.0,760.0
8279.0,770.0
8352.0,730.0
8427.0,750.0
8502.0,750.0
8575.0,730.0
8648.0,730.0
8718.0,700.0
8791.0,730.0
8861.0,700.0
8933.0,720.0
9008.0,750.0
9082.0,740.0
9156.0,740.0
9230.0,740.0
9303.0,730.0
9375.0,720.0
9446.0,710.0
9519.0,730.0
9589.0,700.0
9658.0,690.0
9730.0,720.0
9802.0,720.0
9877.0,750.0
9949.0,720.0
10021.0,720.0
10098.0,770.0
10170.0,720.0
10241.0,710.0
10315.0,740.0
10389.0,740.0
10466.0,770.0
10537.0,710.0
10610.0,730.0
10684.0,740.0
10759.0,750.0
10828.0,690.0
10898.0,700.0
10972.0,740.0
11046.0,740.0
11116.0,700.0
11188.0,720.0
11262.0,740.0
11339.0,770.0
11415.0,760.0
11493.0,780.0
