valley_location,PPI
250.0,0.0
315.0,650.0
382.0,670.0
452.0,700.0
522.0,700.0
595.0,730.0
671.0,760.0
749.0,780.0
821.0,720.0
895.0,740.0
970.0,750.0
1042.0,720.0
1118.0,760.0
1195.0,770.0
1268.0,730.0
1339.0,710.0
1412.0,730.0
1483.0,710.0
1552.0,690.0
1620.0,680.0
1689.0,690.0
1761.0,720.0
1834.0,730.0
1905.0,710.0
1978.0,730.0
2057.0,790.0
2132.0,750.0
2206.0,740.0
2277.0,710.0
2349.0,720.0
2421.0,720.0
2494.0,730.0
2561.0,670.0
2631.0,700.0
2698.0,670.0
2761.0,630.0
2826.0,650.0
2891.0,650.0
2956.0,650.0
3026.0,700.0
3095.0,690.0
3165.0,700.0
3232.0,670.0
3302.0,700.0
3369.0,670.0
3440.0,710.0
3509.0,690.0
3583.0,740.0
3661.0,780.0
3741.0,800.0
3821.0,800.0
3902.0,810.0
3985.0,830.0
4066.0,810.0
4138.0,720.0
4212.0,740.0
4287.0,750.0
4359.0,720.0
4430.0,710.0
4501.0,710.0
4578.0,770.0
4656.0,780.0
4732.0,760.0
4814.0,820.0
4896.0,820.0
4980.0,840.0
5056.0,760.0
5132.0,760.0
5209.0,770.0
5285.0,760.0
5362.0,770.0
5437.0,750.0
5517.0,800.0
5599.0,820.0
5681.0,820.0
5762.0,810.0
5847.0,850.0
5928.0,810.0
6016.0,880.0
6096.0,800.0
6178.0,820.0
6262.0,840.0
6343.0,810.0
6420.0,770.0
6499.0,790.0
6580.0,810.0
6662.0,820.0
6743.0,810.0
6824.0,810.0
6906.0,820.0
6989.0,830.0
7068.0,790.0
7147.0,790.0
7228.0,810.0
7311.0,830.0
7387.0,760.0
7463.0,760.0
7537.0,740.0
7614.0,770.0
7690.0,760.0
7768.0,780.0
7846.0,780.0
7927.0,810.0
8002.0,750.0
8080.0,780.0
8158.0,780.0
8234.0,760.0
8307.0,730.0
8380.0,730.0
8451.0,710.0
8520.0,690.0
8590.0,700.0
8662.0,720.0
8740.0,780.0
8822.0,820.0
8901.0,790.0
8977.0,760.0
9057.0,800.0
9139.0,820.0
9217.0,780.0
9292.0,750.0
9367.0,750.0
9440.0,730.0
9510.0,700.0
9579.0,690.0
9649.0,700.0
9720.0,710.0
9793.0,730.0
9862.0,690.0
9932.0,700.0
10000.0,680.0
10066.0,660.0
10130.0,640.0
10194.0,640.0
10255.0,610.0
10317.0,620.0
10379.0,620.0
10441.0,620.0
10507.0,660.0
10569.0,620.0
10641.0,720.0
10716.0,750.0
10794.0,780.0
10864.0,700.0
10942.0,780.0
11021.0,790.0
11100.0,790.0
11179.0,790.0
11260.0,810.0
11333.0,730.0
11407.0,740.0
11481.0,740.0
